路口信号灯设置不合理,待回复,交通 求助,Y***,2016-07-0116:54,方区长：您好！我每天上下班时，发现几个路口有时拥堵的厉害，我不知道在何处提建议，只有麻烦方区长帮助解决一下，谢谢！在江杨北路四元路路口的红绿灯设置不合理，从江杨北路由南向北行驶，直行和左转的绿灯各只有30秒左右，经常造成拥堵，而从四元路行驶，车辆较少，也有30秒左右的绿灯，实在不合理；再有富锦路和江杨北路由西向东行驶，绿灯时间也太短，加上大车多，每次通过都要等待几个红绿灯，并且建议路口的左转车道是否可以调整为直行加左转并少许延长绿灯时间。,,,
沿街商铺广告灯深更半夜扰民正常休息,待回复,其他 投诉,匿***,2016-06-2614:49,小区对面新开张一家餐饮商铺名为‘’象山石浦海鲜‘’ ，开张不久每天的户外Led灯投射我家 还价的户外广告灯开到深更半夜需要天天拉上窗帘才能入眠。请相关部门尽快处理 谢谢！还我们一个美梦,,,
户外广告灯太亮 导致每晚需拉上窗帘才能入眠,待回复,城建 求助,匿***,2016-06-2614:34,顾北路靠近顾狄路 新开一家沿街商铺，名为“象山石浦海鲜”，该店每晚Led等开至深更半夜 ，灯光投射对面的小区房间内 严重干扰晚上睡觉，导致第二天上班精神萎靡 。请相关部门尽快于该商铺对接及整顿，谢谢！换我一个美梦。,,,
关于11OKV变电站的投诉,待回复,其他 投诉,匿***,2016-06-2208:41,方区长您好！   宝山区红林铬，158弄小区一墙之隔不足1O米建11OKV变电站小区居民终日惶恐不安，一年来小区居民要求杨行政府、供电局重新选址，但是至今未给小区居民明确答复。 ,,,
大场镇洛河桥麻将室、老虎机遍地，严重扰民.,待回复,治安 投诉,匿***,2016-06-2015:18,    宝山区的大场镇南大地区，尤其是洛河桥地区，麻将室遍地-马路边能放得下麻将桌的都开门打麻将，能放得下、捕鱼游戏机店铺都摆放老虎机扑鱼游戏机，甚至放不下老虎机麻将室也要放在马路上，从白天的八九点一直到凌晨，甚至通宵打麻将，打游戏赌博机，有的嚣张的（如洛河桥头15号）摆在马路上整天整夜打麻将、打游戏。这些麻将室看似是小麻将，其实赌起来还是蛮大的，是违禁的晃晃麻将，一个人一会儿一二十分钟就几百元输赢，一张麻将台子老板抽头一次两元，一个小时要50到60元，四张麻将台子一天仅此一项保守来算平均40小时（一张台子平均10小时）毛收入就达2000多元，加上好几台摆在马路上的老虎机和大型捕鱼游戏机的收入（这些赌博机都是福建人摆的，与麻将室、小商店老板分成，这些老虎机、捕鱼游戏机更是害人，尤其是大中型的捕鱼游戏赌博机，六、七人一起打，加上看客，二、三十个人，声音震天，不仅影响影响交通，噪音很大，产生的影响也是很大。），就浜北15号在马路上摆着人那么多，一天的收入几千元有的，麻将室起码也得分成一两千吧。如此，打工的人辛辛苦苦挣得微薄的薪水就因此而清空了，有些上海中老人也输得很不少。    俗话讲”闲聊赌博生盗贼“，这些赌博场所的大量存在，严重影响了这个地区的治安，经常会有盗窃案件和打架斗殴事件出现，由于案件涉及的的标的不是很大，也不大有人管。   对于如此伤天害理的“生意”，政府应该管管了。请区长过问一下，还民众一片安静、祥和的生活环境！,,,
关于郁江巷路87号门前人行道被私自安装地锁,待回复,环保 投诉,匿***,2016-05-1210:20,您好！我是郁江巷路三湘海尚的居民，近日在我们小区门口的一家商铺私自在人行道上安装了数吧地锁而且还在地上用红油漆碰上数个大字，况且正好是宝山88路公交站一来对行人造成安全隐患，二来也影响市容美观，今来信特向您反映希望您查实情况对这种私自占道的违法行为给予整治谢谢！,,,
马泾桥路口拥堵,待回复,交通 建言,匿***,2016-05-1209:46,为什么不在马泾桥蕰川路路口建设地下通道，目前的拥堵很大一部分是非机动车造成的,,,
投诉宝山区盛桥马泾桥环境污染问题,待回复,环保 投诉,匿***,2016-05-0916:25,尊敬的宝山领导  宝山区马泾桥和盛桥镇是上海污染重灾区。宝钢厂 几大电厂 原料堆 水泥厂 各种乱七八糟的大小厂，还混杂着许多的有污染行业 ，周边绿化面积极低，按道理这里不适合居住，要说我们老百姓为什么会选择住在这里，因为人在一个地方待久了有感情。另外我们对于政府治理污染，城市建设，开展环保工作有着巨大的信心。  环保面前人人平等 再大的企业有污染就需要搬 治理环保要当机立断。父母官应该急老百姓之所急 而且我们现在特别着急 为什么我们的环境没有改善。大家为什么都有住在这里都会有要少活十年的感觉。  淞宝地区规划好的同时 我们也不希望成为被遗忘的角落，我们该地区空气质量和水的质量到底是怎样的 ，污染会对我们的老人和孩子产生什么样的影响 ，电厂，水泥厂，钢厂环保做的好就一定没有污染吗 老百姓内心有许许多多的疑问和期盼,,,
罗店镇亭前街环境脏乱差,待回复,环保 投诉,匿***,2016-05-0515:09,罗店镇亭前街镇东路口乱设摊，乱扔垃圾，夏天到了，蚊蝇乱舞，居住在此路两旁的居民天天闻着烂水果的馊味，夏天到了老百姓不知道找谁投诉。,,,
加大交通惩治力度,待回复,交通 投诉,新***,2016-05-0414:33,方区长你好，我罗泾镇陈川路陈镇路一带，一到上下班时间那是人车合流，本来路就相当窄，路边还停了各种违停车辆，极易发生交通事故，望加大惩处力度，还我美丽罗泾，创建真正的国家卫生镇,,,
农民工工伤老是不能合理的解决,待回复,企业 投诉,匿***,2016-04-1716:28,现在有很多外来打工者受了工伤都不能得到合理的解决，包括到后来的不闻不问，而我就是其中的受伤者之一，因为不懂法老是被老板忽悠甚至还会遭到恐吓，跑了很多路也都是白跑，我上班的那个上海行怡食品厂就是一个很好的例子，老是以没有钱为借口不给生活费甚至一直拖拉不给，我相信在我们生活周围也有这样的无良老板，我的妈妈为了照顾我把工作辞掉了，一家人就靠爸爸三千多的微薄工资度日，很希望现在的领导能重视这个问题，那个工厂去年事情不断，甚至出现拖欠员工七个月的工资，还出现打架斗殴事件，今年工伤事故就两起，你说让我们老百姓怎么办？不能合法的维护自己的劳动权益,,,
乱设摊,待回复,治安 咨询,匿***,2016-04-1008:44,长逸路上，新新五村门口油炸摊位，天天占据人行道，路上油污点点，视之不闻，谁来治理,,,
赌博机害很多人了,待回复,其他 投诉,匿***,2016-04-0914:31,宝山顾村镇陈行村陈广路新卢宅大门右转有一家电子赌博机！输掉的人很多！都是附近厂里的！奶粉钱都输掉了！很多人家庭破裂！抓烟机很多学生都在抓！早饭钱输掉连早饭都不吃！这些都没人管么！哎！害了好多人,,,
摄像头形同虚设,待回复,其他 投诉,匿***,2016-04-0415:08,停在弄堂里的车子被刮，车头前10米处正对摄像头，报110后，调探头，居然什么都察不出，还被110赶出监控室,,,
电子游戏厅实为赌博,待回复,文娱 建言,匿***,2016-03-2108:28,宝山区南大路164号，网吧老板在菜场旁边开了老虎机赌博场所，已经6年了，多次报警警察只是做做样子，每次有人报警游戏厅老板都会提前收到消息，赶快关门，然后让赌客走暗门疏散。南大路本来都是穷地方，好多人输的倾家荡产。,,,
公立幼儿园合适能全区覆盖,待回复,教育 咨询,匿***,2016-03-0715:32,方区长，您好，我住在宝山区吉普路615弄70号的居民，相对应的入学幼儿园只有一所民办的贝贝马幼儿园，收费贵，我们是个工薪阶层，按其学校的收费标准我们很难承受，娃2018年9月就要入学了，我想问一下未来二年政府对幼儿这块有没有新增公办幼儿园的计划？如果没有，娃到适学年龄能否要求就读公办幼儿园？去年我有通过12345热线咨询过区教育局，工作人员回复让我自行去查官网，可网上也没有相关详细的说明。再次致电宝山教育局也是很含糊的答复，说我反应得太早了，还说未来几年会有很大变化，让我关注。我也不知道什么时候反应才算正好？借此人大会议向您反映一下，也不知道算不算对口？盼回复。谢谢。,,,
宝山泗塘一村改造速度慢 慢慢,待回复,城建 投诉,匿***,2016-02-2613:29,尊敬的领导同志  我是宝山区泗塘一村52号甲的居民  泗塘正在旧房成套改造 06年到现在还没改造完  好不容易100%签字同意改造  又因为10几年欠水费问题 迟迟解决不了  15年也没有水费单子  水表已经腐蚀  也没人解决   既然因为欠水费原因  那就去解决  该付的付  不付的居民  也可以停水  或者起诉解决  拖着总不是回事吧  上海是大都市  国际接轨  到现在老百姓还在倒痰盂   今年冬天特别冷  老人们  洗菜都用冷水   太残忍了    大冬天洗澡上厕所还要走到外面  真心刻骨铭心  希望领导可以督促赶快帮我们泗塘一村52号甲的居民解决居住困难吧,,,
污染企业关不掉,待回复,环保 求助,匿***,2016-01-2715:56,沪太路5008弄105号 北益热处理公司无环评，危险化学品液氨大量随意堆放，人、物混杂，员工无任何培训，匆忙上岗，给周围 居民及本单位职工带来巨大安全隐患，多方投诉未果,,,
无证茶室唱歌扰民,待回复,文娱 投诉,匿***,2016-01-2509:52,您好，宝山区月浦镇绥化路20号楼上哆来咪茶室是无证茶室，每天晚上7:30到12:30扰民，有时甚至到凌晨1点，打了几次110后只是民警到场后的几分钟没声音，过一会又很吵，12345也打过，对方说去年已罚过款，可是每天晚上还是特别吵，希望能还我们居民的一个安静的睡眠时间！谢谢！,,,
无证茶室唱歌扰民,待回复,文娱 投诉,B***,2016-01-2509:52,您好，位于宝山区月浦镇绥化路20号楼上哆来咪茶室每天晚上唱歌扰民，这是一个无证的茶室、唱到晚上12:30、有时甚至到凌晨一两点。打过12345热线，来电说之前12月份已经罚款过，说已经向上级反映，但是我们这边居民每天晚上都难眠，就想知道什么时候能让月浦来个大整改，撤出这些无证茶室，还我们居民一个安静的睡眠环境！谢谢！,,,
经适房装修 遭遇小区敲墙党,待回复,治安 求助,匿***,2016-01-0315:00,你好：我们申请的经济适用房在祁华路300弄（汇枫景苑）12月刚拿到钥匙，装修公司找好准备装修开工。我们小区内一群敲墙党，（问物业敲墙是否可以自己敲，他们说可以，但同时给我们一张名片推荐我们找他们敲）我们敲的2面墙都不是承重墙而且面积很小！我们自己找的装修队敲就200多块钱，但物业推荐我们小区内的敲墙党要3500！他们一群人一直在小区内蹲点，并且警告我们如果敢自己敲就小心点会来找我们麻烦！！并且多次尾随我们装修公司的师傅警告他，现在吓的装修师傅不肯开工，叫我们自己找人把墙敲掉了他们才敢来开工！！我问了我们这个小区的其他几个在装修的业主，不少人都碰到同样的问题了！很多人怕麻烦就给钱让敲墙党做了，所以才越来越猖獗！！希望有关部门引起重视来调查取证！把他们赶出去，若他们和物业公司有瓜葛请务必处罚这种物业！谢谢！~ 另外不知道还有什么部门是管理类似情况的请告知。,,,
动漫城利用游戏机赌博,待回复,其他 投诉,匿***,2015-12-2915:10,上海市宝山区三门路501号乐购超市＝楼利用游戏机赌博，赌的很大，我拔打110反应这个情况警察不管不问。他们这样明目张胆的赌博难道是合法的吗？,,,
月浦公园早上广场舞扰民,待回复,城建 求助,匿***,2015-12-2113:39,尊敬的区长：您好！我是住在月浦八村靠近月浦公园的居民。在月浦公园里面活跃着一群广场舞的爱好者，夏天时候她们早上五点左右就开始跳舞，冬天时候她们早上五点四十左右就开始了，音乐伴奏的音量开的很大，严重影响了我们住在公园边上居民的休息，小孩早上被吵得哭个不停！我请求政府相关部门能够协调一下，能不能让她们把音乐伴奏的音量减小一点，还我们一个相对安静的休息环境！,,,
我只想要个安静的小区环境,待回复,环保 求助,小***,2015-09-2511:15,区长:你好       我是住在宝山区顾村泰和新城的一位居民.小区里有条路，名为祥和路，宽约8米，长约300米左右，乱停车现象非常严重，有时候早晚寸步难行，希望交警能出面管一下，本来就只能两辆车通过.        从一年前开始，楼下陆续开了十几家卖蔬菜和水产的店，也有摆摊的，每天清晨开始，大家的叫卖声和喇叭声此起彼伏，一家比一家响，不仅严重影响了居民的休息和道路的整洁，还侵占了大量的人行道.城管除了检查的日子会集中管理，平时从来不管，而且我们这个小区本身就有两个菜场.        在我家楼正正对面的是一个名为“苹果园水果大卖场”的店，每天7点开始喊叫，有时候是大功率的音响，一直持续到中午11点30，下午3点30开始用扩音器喊，直到晚上7点30，除非下雨，每天如此，为此我打过30多个报警电话投诉，每次警察来了就关一下，走了就继续.当然，警察也没有起到很好的调解作用，每次要么就喊一下声音小点，要么就按几下喇叭，连车都不下，这种执法态度也助长了旁边的商铺，造成了边上的足浴店也开始用喇叭招揽顾客.我们这几栋楼的居民也去居委、镇政府、派出所反映过这家店，但是都推托管不了.         根据《中人民共和国环境污染防治法》规定，小区内不得使用扩音器或大功率音响招揽顾客，对于屡教不改者可以处以罚款或整改.从3月份怀孕以来，白天我一直都休息在客厅，房间里没有片刻的安静（本来早晚车子就多，喇叭也吵，过了高峰后就是音响和喊叫声），马上孩子就要出世，我不知道还能找谁帮我，我希望有关部门在调查过后能给我们一个解决问题的办法，不要让我们的维权之路如此艰难，我们只想要个安静的居住环境.   ,,,
我只想要个安静的小区环境,待回复,环保 求助,小***,2015-09-2410:25,区长:你好       我是住在宝山区顾村泰和新城的一位居民.小区里有条路，名为祥和路，宽约8米，长约300米左右，乱停车现象非常严重，有时候早晚寸步难行，希望交警能出面管一下，本来就只能两辆车通过.        从一年前开始，楼下陆续开了十几家卖蔬菜和水产的店，也有摆摊的，每天清晨开始，大家的叫卖声和喇叭声此起彼伏，一家比一家响，不仅严重影响了居民的休息和道路的整洁，还侵占了大量的人行道.城管除了检查的日子会集中管理，平时从来不管，而且我们这个小区本身就有两个菜场.        在我家楼正正对面的是一个名为“苹果园水果大卖场”的店，每天7点开始喊叫，有时候是大功率的音响，一直持续到中午11点30，下午3点30开始用扩音器喊，直到晚上7点30，除非下雨，每天如此，为此我打过30多个报警电话投诉，每次警察来了就关一下，走了就继续.当然，警察也没有起到很好的调解作用，每次要么就喊一下声音小点，要么就按几下喇叭，连车都不下，这种执法态度也助长了旁边的商铺，造成了边上的足浴店也开始用喇叭招揽顾客.我们这几栋楼的居民也去居委、镇政府、派出所反映过这家店，但是都推托管不了.         根据《中人民共和国环境污染防治法》规定，小区内不得使用扩音器或大功率音响招揽顾客，对于屡教不改者可以处以罚款或整改.从3月份怀孕以来，白天我一直都休息在客厅，房间里没有片刻的安静（本来早晚车子就多，喇叭也吵，过了高峰后就是音响和喊叫声），马上孩子就要出世，我不知道还能找谁帮我，我希望有关部门在调查过后能给我们一个解决问题的办法，不要让我们的维权之路如此艰难，我们只想要个安静的居住环境.   ,,,
我只想要个安静的小区环境,待回复,环保 求助,小***,2015-09-2409:45,区长:你好       我是住在宝山区顾村泰和新城的一位居民.小区里有条路，名为祥和路，宽约8米，长约300米左右，乱停车现象非常严重，有时候早晚寸步难行，希望交警能出面管一下，本来就只能两辆车通过.        从一年前开始，楼下陆续开了十几家卖蔬菜和水产的店，也有摆摊的，每天清晨开始，大家的叫卖声和喇叭声此起彼伏，一家比一家响，不仅严重影响了居民的休息和道路的整洁，还侵占了大量的人行道.城管除了检查的日子会集中管理，平时从来不管，而且我们这个小区本身就有两个菜场.        在我家楼正正对面的是一个名为“苹果园水果大卖场”的店，每天7点开始喊叫，有时候是大功率的音响，一直持续到中午11点30，下午3点30开始用扩音器喊，直到晚上7点30，除非下雨，每天如此，为此我打过30多个报警电话投诉，每次警察来了就关一下，走了就继续.当然，警察也没有起到很好的调解作用，每次要么就喊一下声音小点，要么就按几下喇叭，连车都不下，这种执法态度也助长了旁边的商铺，造成了边上的足浴店也开始用喇叭招揽顾客.我们这几栋楼的居民也去居委、镇政府、派出所反映过这家店，但是都推托管不了.         根据《中人民共和国环境污染防治法》规定，小区内不得使用扩音器或大功率音响招揽顾客，对于屡教不改者可以处以罚款或整改.从3月份怀孕以来，白天我一直都休息在客厅，房间里没有片刻的安静（本来早晚车子就多，喇叭也吵，过了高峰后就是音响和喊叫声），马上孩子就要出世，我不知道还能找谁帮我，我希望有关部门在调查过后能给我们一个解决问题的办法，不要让我们的维权之路如此艰难，我们只想要个安静的居住环境.   ,,,
举报一年多的違法建筑何时处理？,待回复,城建 投诉,匿***,2015-09-2209:22,宝山共富路228弄门卫后靣搭建的違法建筑举报异一年多，宝山区拆違办及顾村镇城管从年初答复在走程序，却至今不告之走到哪一步了，请问区长程序要走多长时间,,,
长江路能按喇叭吗 ,待回复,交通 求助,匿***,2015-09-0108:05,尊敬的区长先生    自从吴淞大桥大修以来，集卡改走长江路，本来车来嘈声振动不绝，还有喇叭的尖叫声24小时不间断，睡梦中都会惊醒，几个月来人烦噪不安，睡不醒头晕，心脏受不了。,,,
宝安公路何年能完工？,待回复,治安 咨询,匿***,2015-08-2514:19,尊敬的领导，我是住在宝山区工作在嘉定的，每天上下班都走宝安公路，多少年了，这条路一直在修就是修不好，道路崎岖灰尘弥漫小贩占道车辆堵塞，在上海这个国际大都市竟然有这样一条奇葩路，将近十年了就是改变不了，领导您能走一次这条路吗？感受一下我们每天的历程，同样的一条路，嘉定界确能一个月就铺上柏油，真是看不懂的……,,,
环境污染究竟谁负责？,待回复,治安 咨询,匿***,2015-08-1710:09,我住月浦长春村赵家，旁边的一个私人作坊生产防火板，到处是粉尘，噪音，就连我旁边的小河水都是浑浊的。反应了好几次，没人管，究竟这样的污染企业，能否扶持再生产吗？背后的保护伞是村里，镇里，区里还是市里的环保部门。我们将一如既往的关注，直到换老百姓一个说法为止。,,,
杨南路抚远路桥道路30年内能修好伐！,待回复,交通 投诉,匿***,2015-07-2911:06,宝山区杨南路抚远路桥已经拆了重新造有一年多时间了，就300米的道路，一座30米的桥，要花几年时间才修好啊！屁颠屁颠拆桥的时候用光速，没几天拆个精光，造好桥墩到现在一年左右了，路还是那条破路，比原先遭，桥嘛拆了不造了。。。只有桥墩！每天上下班都得绕个大圈子。。。你自己过来看看。。。是不是贪污腐败不够到位啊。。。所以这座桥就属于三不管了！桥墩照片不拍了，对你们没啥信任感可谈！有诚意就自己去看，没效果我换地方投诉去！,,,
随迁子女上小学，就近入学政策拉关系才能享有？,待回复,教育 求助,匿***,2015-07-0817:19,尊敬的区长您好：我是一名江苏来沪工作人员！按照区里教育局的规定，我家小孩报名公办小学手续都齐全，也都审核通过了，今天学校老师通知我孩子被分到离居住上班地点很远距离的民办小学！每天骑车送孩子上学得要15分钟以上，还得过两个红绿灯，可离我们近的有两家公办小学，送上学的话顶多5分钟！可就是搞不懂为什么不分配到那里！难道没关系就进不了吗？潜规则是知道的，可也太离谱，3万元手续不全也可以进！没关系的就用教育资源紧张来忽悠！来沪工作竞争本来就够激烈，难道我们的子女还得跟着吃苦吗？今天收到学校的通知心里很失望，也不知道给您留言有没有用，实在没办法了！上海太现实了！,,,
宝山区水产路地铁站赌博机,待回复,其他 投诉,匿***,2015-06-2808:45,您好。我想举报宝山区水产路311号楼电梯二楼的康敏游戏城，内设大量赌博游戏机、打鱼机、翻牌机、等等诸多。很多人输的倾家荡产 没饭吃。我想知道为什么这么显眼的地方敢开设这样的赌博场所。并且多人说举报被封几天几个礼拜照样继续开。即使前门关了 那些人还是从后门进入继续赌。希望严查   减少对社会的危害。（赌资不小）,,,
学生的道路安全,待回复,交通 投诉,匿***,2015-06-2014:28,区长您好!这里就直奔主题向您反应一下情况吧，宝山盛桥这里几条主要道路成了黑车聚集地各个主要路口路段黑车随意停放拉客，这里道路本身就狭窄尤其鹤林路整条路段成了免费停车场各类黑车货车长期停放，鹤林路古莲路又是主要路段，孩子上学，大人上下班大多都从此通过，孩子的上学学的道路安全成了我们最大问题，希望有关部门能管起来，管下去!谢谢！,,,
你好，希望能看下我的求助,待回复,医疗 求助,匿***,2015-06-1709:50,  我是外地安徽的，07年和老公认识08年结婚了，她有个精神疾病的爸爸。我和他一起照顾，我一直没有上班，因为2013年我们有了宝贝，前段时间我到宝山中心医院体检，检查出不是很好，因为宝贝才2岁，加上我们一家的开销都是老公的！因为公公的病所以我们在外面借房子。      我没有医保只希望帮帮忙,,,
大场体育公园倒底几时完工,待回复,城建 咨询,匿***,2015-06-1114:58,工程竣工日期一拖再拖，现在工地上几乎不见动静了。大场镇的父老乡亲翘首以盼哪！,,,
马路变成饭店大厅,待回复,治安 投诉,匿***,2015-05-2817:13,本人居住于共康东路 以前这条路是干净与安静的 自从二年前 马路上新增了几家海鲜大排档后 非常吵闹 每天下午四点之后 那些饭店把座椅摆放到行人走路的地方 还弄了很多的大灯闪耀着 导致半夜醒来都会被大灯照射 还有声音非常吵闹 城管部门没有对他们检查  最终导致居住在此的居民日常生活带来严重不便 请区长能为我们解决问题 谢谢,,,
游戏厅有赌博,待回复,治安 投诉,匿***,2015-03-3014:58,我是住在宝山淞南七村的居民，我家边上淞南七村20号楼后门棋牌室有的游戏机赌博的(配电房边上)，我老公天天在里面赌博，我打110警察来了游戏厅都已经收到风声关门了，警察走了一会还是照样开。,,,
大场镇体育场随意涨价,待回复,治安 咨询,匿***,2015-03-1908:09,"体育场本是国家给人民群众活动场所,适当收费.无可厚非，但这次公益场游泳票价从10元到30元，合理吗？",,,
宝山区新二路999弄四季绿城小区发生多起偷盗,待回复,治安 咨询,匿***,2015-02-1114:13,"从2014年12月-2014年1月,宝山区新二路999弄四季绿城小区发生多起偷盗事件.使我们居民居住没有安全感.一个进房贼半个杀人狂.虽然我小区居民已经向物业,公安部进行多次投诉备案.但是现在仍然小区未设门禁,监控摄像头说被雷劈坏,警察说没有线索无从查找! 下附我房被小偷在黄昏公然锯开防盗窗入室盗窃照片.",,,
宝山区淞宝路389号一楼老虎机聚众赌博,待回复,文娱 咨询,匿***,2014-11-2614:53,宝山淞滨路600号三楼，宝山区淞宝路389号一楼动漫城一楼老虎机聚众赌博活动长期进行，曾被多次举报，地方派出所不予重视，附近动漫城泛滥严重影响当地治安，望领导予以沉重打击！,,,
居民小区有赌博现像但无处举报,待回复,治安 投诉,匿***,2014-11-1017:19,尊敬的上海市领导：我想通过这个平台举报一群无业人员私设所谓的棋牌室，这个棋牌室位于上海市宝山区丹霞山路257弄51号401室，里面长期进行赌博、放高利贷等扰乱社会治安、违法乱纪的行为，严重影响周围居民的正常生活。赌博场所每天开到深更半夜，相关人员鱼龙混杂，进进出出，大声打电话，几台自动麻将桌运行时堪比装修，上海市宝山区丹霞山路为经济适用房，本来政府为老百姓着想出台经济适用房政策，但是很多钻漏洞人员买房后开启非法聚众赌博麻将室，更为严重的是已经开到了居民小区内，根本找不到投诉途径，周边正常上下班的居民苦不堪言，夜间无法入睡，请市长为民做主，感谢之至！,,,
小区麻将室无处举报，谁来管理,待回复,治安 投诉,j***,2014-11-1014:04,尊敬的上海市领导：我想通过这个平台举报一群无业人员私设所谓的棋牌室，这个棋牌室位于上海市宝山区丹霞山路257弄51号401室，里面长期进行赌博、放高利贷等扰乱社会治安、违法乱纪的行为，严重影响周围居民的正常生活。赌博场所每天开到深更半夜，相关人员鱼龙混杂，进进出出，大声打电话，几台自动麻将桌运行时堪比装修，上海市宝山区丹霞山路为经济适用房，本来政府为老百姓着想出台经济适用房政策，但是很多钻漏洞人员买房后开启非法聚众赌博麻将室，更为严重的是已经开到了居民小区内，根本找不到投诉途径，周边正常上下班的居民苦不堪言，夜间无法入睡，请市长为民做主，感谢之至！,,,
究竟有没有办法自理污染,待回复,治安 咨询,匿***,2014-09-1809:47,在我们村（月浦镇长春村赵家宅）旁边，有一家做板子的孙老板，每天都有很大灰尘，房门一推开，全是灰尘。说了几多次，没人管我们的疾苦。,,,
一个上海宝山区大场镇孕妇的心愿,待回复,其他 求助,匿***,2014-08-2714:02,区长，您好：    我是一名普通的宝山区大场镇孕妇，今天之所以在此留言是因为实在饱受困扰，不得已来打扰您，希望您能谅解。    大场镇附近有一个军用机场，我相信您可能也知道。作为一名中华儿女，我们一直都很支持国防事业，但是机场地处居民区附近，每日训练、维修、起飞的声音实在太响，严重影响到了周边居民的日常生活。国防事业不能以影响居民日常生活为代价，军与民如鱼与水，应该和睦相处。而现在像这样刺耳的飞机噪声却让我们头疼不已，并且已经持续了好几年。在这几年里，我们一直默默忍受着噪声的干扰。    大场镇现在人口密集，都是大型住宅区，里面住的都是耄耋老人和妇女儿童，这些人群都是需要政府关心的，而作为军用机场却不分昼夜（白天6点就起飞，晚上有时要到深夜11点结束），期间还不间断飞行，严重地影响了我们的作息时间，以致很多上班族都睡不好觉，我们也是实在受不了才向您反映这个问题。希望政府能够在加大城市建设力度的同时，不要忽略了老百姓的感受。    近日我们听说这所军用机场要搬迁，对于我们来说真的是天大的好消息，我希望区长您能够给我们一个答复，告知是否会搬迁，如果不搬迁能有什么好的措施来降低对我们日常生活的影响。    最后，衷心感谢您能够在百忙之中来抽空阅读我的留言，谢谢！祝工作顺利！    期待您的答复！,,,
信鸽违规审批谁来管,待回复,其他 投诉,匿***,2014-08-1813:31,上海宝山区宝山二村40号503室违反上海信鸽管理规定在多层建筑中间楼层养鸽子，给居民生活带来很大麻烦，反映给区里信访和体育局还有信鸽协会也总是以老会员或会叫他搞好卫生等理由来敷衍，信鸽审证是一年一次的，会员在违反规定的情况下每年审查都合格，也不督促整改，对政策执行不严，把政府管理上的矛盾转移变成群众矛盾。上海信鸽管理规定规定了养鸽楼层和具体要求，为什么不按规定检查和去按规定去整改，如达不到要求，迁出鸽子或取消会员资格，体育局有行政不作为行为，给老百姓生活带来了麻烦，阳台窗都不敢开，周围都是鸽粪，环境极差，请还我安静卫生的生活环境（注：此房屋房产证上不是此养鸽人名字，是租借的,,,
问题！！！！,待回复,治安 咨询,匿***,2014-08-0312:14,这里贴子更本没人理吗？是否是有关部门不重视。,,,
上海好多民营公司试用期期间不给员工签试用合同,待回复,就业 咨询,匿***,2014-06-1710:16,上海好多民营公司试用期期间不给员工签试用合同是否违规？我们大学生如何保障自己的权利？,,,
社保问题,待回复,医疗 求助,匿***,2014-06-1510:24,方区长你好，我是外地务工人员，在上海市宝山区园工路291号景信纸业上班，不慎把胳膊压伤，但企业为什么不给我申报工伤？,,,
棋牌室扰民，到底谁来管,待回复,治安 投诉,匿***,2014-04-1614:47,"尊敬的区长：您好，我举报的棋牌室位于宝山区北康路44号，该租户在屋内设多台麻将机，该棋牌室以麻将形式进行赌博活动，参与赌博人员的交通工具停满北康路，北康路本属于单行道，致使该路经常造成交通阻塞，埋下许多隐患。该棋牌室麻将声，吵闹声，讲电话声严重扰民，棋牌室一般经营到凌晨3,4点才结束。周围邻居无法休息好，苦不堪言，严重影响到白天工作。他们严重侵犯了我们的相邻权。和谐社区何在？对此，我找过物业，居委会，居委会表示上门劝说过，但基本无效，棋牌室深夜扰民时，我多次拨打110，警察基本是敷衍了事，其中有一次警察出警只是开车从门前经过按了两下喇叭而已。我们是新搬来的住户，在这里住了才半年，老百姓用毕生的积蓄再加贷款买套房实属不易，不知道如此的噩梦何时才能结束，无奈之下只有求助区长信箱，上海市营业性棋牌室管理暂行规定里面的第八条第四点规定，居民住宅（包括居民住宅楼内的商业用房）不可以开设棋牌室等经营性场所，既然有了规定，为什么执法部门不能依法治理，任由发展。请区长关注并解决,谢谢!",,,
宝山区人大代表、公司法人范新进恶意拖欠工资,待回复,就业 投诉,匿***,2014-03-0710:49,方区长，您好！我是上海兆民云计算科技的员工，现公司法人范新进（宝山区人大代表）无故拖欠员工工资长达2个月（2014年1月，2月），我们已向宝山区劳动保障监察机构投诉，但一直未得到处理（2013年12月份宝山区劳动保障监察机构因我司法人拖欠工资事件已来我司协调过一次，最终下发了12月份的员工工资），宝山区劳动保障监察机构2014年1月已经在我司处理过一次，为什么到现在发生公司拖欠员工两个月工资都没有处理？肯请政府部门还我们一个公道，我们期待能早点拿到我们的工资以及保障我们的利益！,,,
尊敬的沪 宝山区 方区长方先生你好！,待回复,其他 求助,匿***,2014-02-2108:22,本人驻沪房地产经纪人，2013年6月售楼。宝山区大华二路237号（美邻置业）业绩5万。一直到2014年2月。该公司老板拒发本人提成。同样遭遇的还有本人直属经理和其他经纪人。多次协商无果。初入社会。寻求相关部门维权。我相信上海还是比较光明的城市！该公司详细情况：总经理：韩x总店：普陀区富平路。希望上海市给我们外来建设者一个维权的平台。非常感谢！静等来电！,,,
好,待回复,其他 国美活动,w***,2013-12-2316:45,祝全市人民新年快乐、合家团棸、身体健康、万事如意。,,,
您好,待回复,其他 国美活动,匿***,2013-12-2017:16,您好，近来我小区物业小偷猖獗啊，好几户人家车里东西失窃，还有入室抢劫发生。。。,,,
