环境卫生问题,待回复,环保 求助,匿***,2017-04-0215:24,区长：你好！我是住在光复西路1995号的海鑫公寓小区的居民，小区边上的一条小路长年脏了要命，这里有临时菜场和个体商户，夏天马上就要来了，麻烦您区长抽空来我们小区周围看看并帮忙想想办法解决这里的环境卫生问题。谢谢,,,
普雄路拆迁,待回复,城建 咨询,匿***,2017-04-0117:54,区长您好 普陀区普陀一村至今还是煤卫公用的房子 生活环境特别恶劣 请问什么时候会拆迁？,,,
桃浦连亮路宝山华和路近在咫尺，为啥不辟通?,待回复,城建 建言,匿***,2017-03-3014:58,桃浦连亮路和宝山华和路近在咫尺，且无任何障碍建筑阻隔，也就200米距离。桃浦金光地区修建了五，六个大型小区，十多万居民，但该区域与外通道仅有祁安路一条。而且祁安路与沪嘉高速交会点又是低哇积水带，逢大雨水深达二米，使整个金光地区陷于弧岛。该地区到处都是断头路，最易打通的就是连亮路与宝山的华和路，宝山已将华和路修建至区界，就等普陀区来对接，工程简单易行，期盼区长实地察看，帮助十几万居民解决出行困难。,,,
桃浦路真北路附近烧烤摊,待回复,环保 投诉,匿***,2017-03-2721:00,请政府官一管桃浦路真北路路口附近的烧烤摊 他们一般是晚上很晚十点左右开始 以为到了监察部门下班时间 所以基本没有队伍来执法调查 排出的浓烟让附近居民苦不堪言 大热天都无法开窗 投诉过几次 装样子撤走了几次 但是之后又会重复出现 希望各政府部门联合执法 把这些顽固的摊贩治理掉 谢谢,,,
宜川二村的房子年代太久是否有拆迁的可能,待回复,城建 咨询,匿***,2017-03-0711:13,普陀区宜川二村161号的房子到目前卫浴间合用，生活起居及其不方便，其它几幢政府都已改建唯独161号没有得到改建。,,,
违章建筑应拆,待回复,城建 投诉,匿***,2017-03-0611:00,华池路724路公交车候车廊， 多年来分成小间出租，是否违规？建议拆除！ ,,,
普陀一村改造拆迁请求,待回复,城建 求助,匿***,2017-02-2714:18,区长您好 普陀区普陀一村至今还是煤卫公用的房子，外来人口众多很多连居住证也没有，存在安全隐患；违章建筑众多，尤其是夏天，蚊虫鼠害泛滥居住环境恶劣；希望可以考虑拆迁整治，还居民们一个相对和谐卫生的生活环境。,,,
文峰国际集团在人行道上集体练理发破坏市容市貌,待回复,环保 投诉,匿***,2016-12-2609:52,上海市普陀区周敏浩区长:您好！我向您反应文峰国际集团在大马路上集体理发，影响市容市貌，阻碍交通的问题。文峰国际集团是上海著名的美容美发公司，企业家陈浩备受上海市民的关注。文峰集团近年来发展迅猛，公司日益壮大，到处开分店连锁经营，成了上海市美容美发行业的明星企业。但是，近来文峰国际集团经常在普陀区高陵路307号北面的人行道上集体给过路行人理发。他们十多位员工在高陵路人行道上排成一排，招揽过路的行人和永昌菜场买菜的老头老太，在大街上练习理发技术，剪下的头发满地都是，大风一吹，漫天起舞，不但影响市容市貌，而且阻碍交通，阻碍路人通行。对于文峰集团强占人行道的违法行为，文峰的员工强调说是免费理发，属于公益献爱心活动，但公益活动不能以牺牲环境为代价，不能破坏城市生态平衡，不能阻碍交通，不能阻碍行人通行。为人民做好事也要遵纪守法，爱护环境，守护好人民的家园。谢谢。,,,
普陀一村拆迁问题,待回复,城建 求助,匿***,2016-12-1609:17,区长您好 普陀区普陀一村至今还是煤卫公用的房子 生活环境特别恶劣 请问什么时候会拆迁？,,,
上海金沙江路429号华东师范大学破墙开店违法,待回复,城建 建言,匿***,2016-11-1909:27,上海市普陀区周区长您好：我是中华人民共和国一个普通的公民，我向您反应华东师范大学破墙开店违法乱纪的现象，华东师范大学北门金沙江路429号附近，到处破墙开店，商店、发廊、文具店、湖南农民复印社、打铁行、轮胎铺、修车行、裱画的、卖小家电电灯泡的、饭店、烤羊肉串卖烧饼的、水果摊、房地产公司、小吃店、服装店等到处破墙开店违法乱纪。国家三令五申明文规定学校不容许破墙开店，以免影响学校正常的学习工作秩序和教职员工生活和安全。非法破墙开店违章建筑一律依法拆除，任何人不能违法国家规定，违法乱纪，否则违法必究。改革开放了，农民进城了，打工、基建、造房子、经商、开店，活跃了上海的经济，增加了劳动力，给上海市民提供了方便，但也给上海社会环境带来安全隐患，造成社会管理的压力。无户口的农民小商小贩无业游民到处流窜，随意进出大学中学小学幼儿园校门不安全，影响教职员工正常的工作学习生活秩序，而且把社会上三教九流无业游民的一些陋习恶习带进校园，破坏学校的生态平衡和安宁的学习生活环境。这些违法乱纪现象必须有人管。有些农民无业游民小商小贩，没有道德约束没有法律监管，随意打人骂人家常便饭，上海是法治社会，不是红灯区黑社会，这些违法乱纪的现象应该有人管。华师大教育系统、税务商业系统、城建系统和政府部门对这些违法乱纪现象都应该加强管理，廉洁自律、勤政爱民，尽责尽力，拆除保护伞，打击恶势力，造福社会。谢谢。,,,
宜川三村的自来水 水压太小,待回复,城建 求助,匿***,2016-11-1109:06,"宜川三村的自来水 水压太小,家住3楼以上的就要装增压水泵了,而且水泵天天开着,一年差不多就用坏了,又要换新的,居民生活很不方便,前一阵子刚换了水管,水压小的问题还是没有解决,看看别人住10几楼的高楼水压也都很大,为什么我们才5楼就会水压这么小,难道这是普陀区自来水公司的技术问题吗?",,,
向周区长举报普陀区大马路上贩卖淫秽录像带犯罪,待回复,治安 投诉,匿***,2016-11-0410:46,我想给您写信反应普陀区辖区内一些违法乱纪的问题。上海市普陀区曹安公路58号附近，梅川路255号怒江小区附近，真北路苏州河桥下，曹杨路苏州河桥上，几乎每天都有1个或2个或几个妇女贩售淫秽录像带，违法犯罪，这些妇女带着小孩，推着婴儿摇篮车，或者助动车，把淫秽录像带一蝶碟摊在大马路边上，向过路行人贩卖兜售，违法犯罪。,,,
普陀区祁安路出口的交通堵塞问题，既环镇南路的,待回复,交通 求助,匿***,2016-10-1609:56,位于普陀区和宝山区交界处的环镇南路，目前向西延长至祁安路的道路施工已经竣工，对于居住在这里只有一个祁安路出口并每天早上堵车的居民来说算是重大利好，但从7月份竣工后迟迟不开通。恳请领导关注民意，尽快协调解决。非常感谢。,,,
曹杨七村拆迁,待回复,城建 咨询,匿***,2016-10-1416:33,区长您好~今日看到新闻说“曹杨新村入选中国20世纪建筑遗产名录”，想咨询下这里指的曹杨新村是特指曹杨1村还是指曹杨1-9村啊？曹杨七村还有拆迁的可能吗？谢谢您~,,,
普陀区光复西路东西合德里,待回复,城建 感谢,匿***,2016-09-1815:31,感谢市政府领导遗忘普陀区光复西路东西合德里剩余地块。帮我们造了围墙遮挡蚊蝇灰尘。我们生活的非常愉悦，空地上长满了自然的绿化还有了属于我们自己的停车场。,,,
赌博机不除永无安宁,待回复,治安 投诉,匿***,2016-09-0913:30,"普陀区白玉路230号“知足常乐足浴”二楼藏有暗房赌博机8台每天涉及赌资高达十几万，还有武宁路101号我格广场4楼新星乐园内部藏有十几台赌博机，每天都有人望风涉及赌资高达几十万,希望领导主持公道严厉打击这些赌博机，让社会上少个受害人。",,,
上海熙雅拍卖公司,待回复,其他 求助,匿***,2016-09-0417:38,上海普陀区领导你好！我是来自安徽的一个平民百姓，我就在上个月我又被你们上海普陀区熙雅拍卖公司被骗去了两万多块钱，这是我从今年二份以来，在上海第三次被骗，骗子把我骗的真是倾家荡产，天天没办法生下去，我才体会到，大上海真的是个骗子窝。他(她)们一直太猖獗了！怎么没有人管呢？,,,
轻轨噪音污染,待回复,环保 求助,匿***,2016-09-0216:46,周区长，您好，我家住在交通路龚家宅，我们小区的问题就是轻轨的噪音，从早上5点50分左右一直到晚上11点多，声音很大。不知道能不能安装隔音板，麻烦您了。谢谢,,,
请尽快实施建德花园平改坡工程,待回复,城建 求助,匿***,2016-08-2414:49,普陀区大多数地方已经完成了平改坡工程，但是棕榈路的建德花园还是平顶，冬天冷夏天暴热 还经常顶上漏水 希望能在建德花园尽快实现平改坡,,,
铜川水产市场为我们市民留鱼吃,待回复,城建 求助,匿***,2016-08-1920:41,铜川市场是长三角洲海鲜最全的市场，也是全国华东最大的市场。希望区长规划新地方统一新市场统一搬迁，留住市场，为市民餐桌着想。,,,
农民动迁房11年了，没有房产证,待回复,城建 求助,匿***,2016-08-1114:55,桃浦镇槎浦新家园建成入住已经11年了，本来农民动迁是好事，可是到现在我们还没有有房产证。去镇政府反映，各种推诿。说是上级部门卡住了。现在居民想房产抵押贷款不行，外来媳妇不能迁户口。房子也不能交易。对于生活各种不便。请区领导真正的关心群众，解决动迁农民的实际问题。,,,
上海市普陀区区长周敏浩,待回复,环保 投诉,匿***,2016-07-1518:47,您好：我投诉桃浦六村高层卫生状况，4部电梯长年没人打扫，污物满地，叫物业还吗人，居民是敢怒不敢言，现在小孩放假了都不肯来看老人，说进了大楼就吻臭味，有居民打12345投诉也没用，望领导解决，谢谢。,,,
水果摊,待回复,环保 投诉,匿***,2016-06-2714:41,我投诉梅岭南路182号！长期一辆货车停在那边卖水果！影响市容，都是垃圾！,,,
普陀一村,待回复,城建 投诉,匿***,2016-05-3015:54,施领导：普陀一村是否有拆迁计划？大概什么时间？现在该村脏乱差虽然刚改造过。我们一村居民希望尽早动迁谢谢,,,
中远两湾城的昌化路上新疆人小偷猖獗，无人管。,待回复,治安 求助,匿***,2016-05-2518:46,最近本人及小区里的很多住户多次在中远两湾城外面的昌化路上看到过新疆人小偷在偷路人的东西，一般都是2个人尾随（1个有1.8米，1个1.7米左右），从后面趁机摸行人的口袋，本人还能记住那个高个子新疆人的脸。已看到过很多次，最近越来越猖獗，可能被偷手机或钱包的居多。昌化路上的监控探头只监控了开车的路面，并未监控人行道，从探头里只能看到人行道上的树叶密密麻麻。希望在行人走的路上也能安装监控探头，在该路段派遣便衣警察驻守。另外，在中原两湾城招商银行门口，在人行道上有一个常年驻守的新疆人摊位（是做大饼的），据说是新疆人窝点（可能是望风的）。劳烦领导帮忙解决一下这里的治安问题，谢谢！,,,
东西合德里,待回复,城建 求助,匿***,2016-05-1616:53,普陀区光复西路合德里动迁剩余地块围墙以外住户是不是就这样一直持续生活着。,,,
旬阳路沿街公房拆迁问题,待回复,城建 咨询,匿***,2016-05-1316:31,周区长：  您好！  我是居住于旬阳路沿街老公房的居民。马路对面的洵阳新村和后方弄堂铁路新村都已拆迁，请问，我所在的老公房何时可以拆迁？关于这排公房要拆迁的消息已传了一年又一年，望周区长可以给予一个准信，谢谢！                                                                                                                您的居民                                                                                                              2016年5月13日,,,
咨询,待回复,城建 咨询,匿***,2016-05-1217:11,你好区长我是东新路一个小店面，听说这里来十四号地铁这里动迁，具体时间是什么时候,,,
酒托管不管？,待回复,文娱 投诉,匿***,2016-05-0414:43,中国上海市普陀区金沙江路枣阳路路口(肯德基二楼)这家酒吧长期酒托出没，被骗过一次，还见过有人在门口扭打，这样的酒吧还正常营业？不给上当受骗的人一个交代？,,,
违章建筑出租捞钱,待回复,城建 投诉,匿***,2016-04-1016:23,宜川四村违章建筑太多，建筑的房子出租乱收钱,,,
金沙江路上老虎机的问题,待回复,文娱 投诉,匿***,2016-03-0510:51,区长你好，反映一下，金沙江路上鑫源卡通城有老虎机，金沙江路上有好几家这样的游艺城里都有老虎机，还有兰溪路145号楼上也有，希望有关部门的想办法解决一下。,,,
物业管理脏乱差,待回复,其他 投诉,匿***,2016-01-2509:52,尊敬的区长：您好！我们是普陀区桃浦四村居民，今天向您投诉桃浦四村紫荆苑物业管理，2015年以来物业管理费上涨厉害，可是物业管理水平越来越差，第一绿化被随意铲除作为停车位，但是并没有咨询小区居民意见，第二小区大门口拦出一大半作为停车位，小区大门一天到晚只开一半，造成小区居民出入小区不方便，第三现在霜冻时期，造成停水，严重影响居民生活，而且有的楼停水，有的没有停水，打电话给物业，轻飘飘一句冻住了就完事了。另外现在小区内大面积用水改造，说是为了改善居民用水，但是小区地面到处一塌糊涂，造成了生活极度不方便。希望区长大人百忙之中抽出时间关注一下，谢谢！,,,
远景路716号理发店里天天通宵聚众赌博,待回复,其他 建言,匿***,2015-12-2709:38,我楼下远景路716号一理发店天天夜里走后门通宵赌博，前门有监控，派出所取缔好几次了，没用，赌博破坏家庭，影响社会安定，望解决！,,,
铜川路1780弄小区门口无证露天烧烤扰民,待回复,环保 投诉,匿***,2015-12-1515:27,小区门口新疆人24小时非法占道搭建帐篷，无证露天烧烤严重影响周围居民的正常生活，严重污染空气！,,,
相隔不到十米，开了两家赌博机游戏厅,待回复,文娱 投诉,匿***,2015-10-2617:16,普陀区武威东路821弄的小区大门里，在大门旁边二楼有一家赌博机游戏厅，严重影响附近居民生活，相隔十米的还有一家也是二楼。希望取缔,,,
土方车扰民,待回复,环保 投诉,匿***,2015-10-2309:16,区长同志：        您好！感谢您百忙之中阅读此信，我是普陀区定边路377弄阳光威尼斯2期的居民，在此向您反映以下情况：        本小区属于普陀区与嘉定区交界，附近主要有东西方向桃浦路，金鼎路以及南北方向的定边路，靖边路。从去年开始至今，桃浦路开始有大量土方车进行往返，应是市政批准的主要土方车行进线路，作为上海一员十分理解也愿意支持此举。但是经过一年的时间，桃浦路路况已经变得很差，可恨的是土方车驾驶员也开始改道，不走桃浦路了，而是改由金鼎路行驶转入定边路再驶入桃浦路。道路工程作为重要市政工程之一，造价和养护都费用较高，一条桃浦路开坏了不要紧，但请不要这些土方车把一条好路开坏了又去换条好路破坏。另外，晚上土方车的噪声也很大，非常影响居民的休息，期望能对土方车的规定路线进行严查和规范！此致       祝顺利！,,,
移动公司违规建设基站,待回复,环保 求助,匿***,2015-09-2209:11,领导您好        我是普通区长风街道的居民，居住在光复西路1145弄20号朝阳大楼。该大楼为商住两用楼，1～4楼为商务楼，5～12为居民楼，分属不同物业管理。商务楼的物业在裙房平台上建了一个钢结构的、有一层楼高的玻璃房，完全遮挡住5楼居民的窗口。现在更将此违章建筑的屋顶租给中国移动建了一组全向天线的基站，基站天线紧贴5～8楼居民的窗口，距离不足一米，旁边还有几组巨大机箱。不但严重妨碍了居民们的视线，机箱发动的声音和热量也影响居民的生活。此外，离基站如此之近给居民也带来了很重的思想负担，不知长此辐射对身体会造成什么伤害。        特请，相关部门查实移动怎么能租赁违章建筑、并建与居民窗口如此之近的基站，之中有没有违规违法现象存在。盼复！,,,
普陀区光复西路东西合德里何时有望动迁,待回复,城建 投诉,匿***,2015-09-0913:23,上海市普陀区光复西路东西合德里最后地块拆了一半又停了，年纪大的都没指望住上新房死光快了，年轻人苦不堪言，儿童还在水深火热，当官的有几个知道的。到处是违章搭建群租，谁会来管我们两极分化的时代。我们自生自灭吧。,,,
武宁一村,待回复,城建 咨询,匿***,2015-08-3108:52,上海市普陀区东新路武宁一村何时才能够拆迁！盼盼！,,,
关于年龄的问题,待回复,其他 建言,匿***,2015-08-1714:05,区长，您好，我想跟你们领导讨论一下，这些问题，就是未成年的问题，我知道这些话跟你说了也没什么用，但是我还是想让您看看，至于剩下的，我们这些人也没办法，现在好多未成年人出来打工，而且，思想上，行为上，也不是你们所说的泡网吧啊，什么的，现在好多未成年人的家庭问题，你们不知道，很正常，因为一个未成年人，不能办银行卡啊，什么的必须拿户口本，家长陪同才可以，但是，不是所有的未成年人都有家长陪同，因为家庭的问题，跟本没办法，只有一张身份证，我在想如果现在的法定成年人，是16周岁，而不是18周岁的话，很多人，都不会抱怨什么，你们不知道的有很多，像现在有好多未成年的人，说中国的这个不好，那个不好，而且好多饭店啊，理发店啊，什么的，都不敢要未成年人，有些地方虽然要，但是那日子也不好过啊，所以我想，如果把法律调一下，我想也许，我们这些人的日子会好过点吧，没有银行卡，一年到头来，能存多少钱呀，唉，,,,
小区群租高空抛物垃圾乱停车从不见治理,待回复,其他 投诉,匿***,2015-07-2716:50,普陀区曹杨七村小区外来人员群租问题严重 本就是老式公房小区 外来人口密度高 一层就有十几户 十几平米的小房间有的居住8个人 有的甚至更多小区环境脏乱差 高空抛物 随地大小便 小区道路 楼房门口垃圾随处可见 并不是小区没有清洁人员 而是小区人口的素质实在太差而且居委会没有做好相应的宣传与教育小区内还有设摊现象无人管理 小贩叫卖 水果蔬菜鸡鸭鱼都有小区内道路坑坑洼洼 高低不平有的地面高低差将近0.5M车辆超级多 小区保安只负责收钱 小区道路本来就狭窄 但是还是不停的在地面停车 对小区内居民进出以及非机动车造成非常巨大的安全隐患,,,
违停违法,待回复,交通 求助,匿***,2015-07-2114:56,梅岭北路普陀医院住院部大门口天天有很多违章停车停在路边严重影响正常交通次序  120救护车时常被堵在门口进不了医院给抢救耽误很多时间  望领导能否安排下装几个违停的摄像头  这样可以有效的控制违停违法现象  望考虑下  ,,,
帮助解决孩子的中考,待回复,教育 建言,匿***,2015-07-0922:52,领导你们好。本人是非沪人士。就小孩参加中考一事有意见。哦及爱人都是大专学历，积分不到120，这样孩子不能参加中考，那么就意诶不能读高中。可是孩子从幼儿园到初中都是在公办读的，现在让他回老家，他根本就不适应了，同时还担心给他心灵造成伤害，也怕日后有什么隐患。从孩子的健康发展角度讲，也不能回老家。而且，诶了孩子，哦也在进修学习本科，而且，哦还是教师，也有职称证。都是本本分分在上海工作的人，不是非法流动人口，更不没有扰乱治安，同时从2015年知道现在，都在默默的作着奉献，怎么就不能给一个生存的机会呢？何苦逼着孩子离开父母呢，孩子还小，需要父母关爱，需要社会的爱。怎么就不能给个机会呢。希能考虑一下在上海的工作及居住时间，给个生存的机会。不要虚拟的言辞，只想给百姓办实事。,,,
志丹路500弄1号的卫生及安全问题,待回复,环保 投诉,匿***,2015-06-3007:31,志丹路500弄1号希望领导能解决的问题：1.花坛里有居民养鸡，脏乱差……来看的时候不要说找不到，往里面走点就能找到，此处花坛很深的2.民防工程被占用出租，如果一旦火灾后果不堪设想,,,
职能部门的不作为,待回复,城建 投诉,匿***,2015-06-1516:50,我是长寿路535号居民，由于上水管的巨响造成居民生活不安，4天前我打电话962121求助修理，结果保修未果，15日来电告知要打自来水公司修理，如此的流程是否不作为，踢皮球，难道这些官老爷不能为民着想顺手披一个电话，如此落后的职能管理能符合人民的需要，符合口号为人民服务吗？,,,
居民环境卫生,待回复,环保 求助,匿***,2015-06-0813:50,我是常德路1313好3的居民，楼内垃圾遍地，杂物堆积，居民高空抛弃垃圾，很容易引发火灾无法逃生，楼里居住的多数是老人，请领导百忙之中处理一下，谢谢,,,
桃浦一村小区内违建扰民,待回复,环保 咨询,匿***,2015-06-0714:32,普陀区武威路1086号店面（刘记大锅羊肉汤）违建，将厨房搭建到小区里面，经常半夜里砸骨头，开风机，炒菜的锅瓢声将人吵醒。扰民。电话给白丽派出所，来过一次好了两天，后面派出所人态度很差，说这不是我们的职责范围。自己花那么多钱买的房子，别人扰民还有理了，这个事情该谁来管???,,,
中远两湾城保安非法锁住业主车辆还私自罚款罚款,待回复,治安 投诉,匿***,2015-06-0618:33,区长你好，普陀区中远两湾城小区保安物业时常收受贿赂要给私钱才能在小区停车无事，非法用铁链锁住小区停放不妥车辆，还要缴纳50元罚款，长期扰乱小区业主生活。触犯法律。恶霸一方！为小区居民所愤慨，请区长为民做主,,,
普陀区光新路244号二楼赌博机赌博问题严重,待回复,治安 投诉,匿***,2015-06-0515:20,普陀区光新路244号打着动漫棋牌的招牌，二楼赌博机问题严重，我一个朋友在那三个月输了将近四十万倾家荡产，欠信用卡和高利贷二十多万，想自杀被我拦下，请有关领导严查。,,,
教育局,待回复,教育 求助,匿***,2015-06-0314:51,区长您好：我是安徽省淮北在上海有房，有养老保险，有居住证，小孩暂住证，上幼儿园的证件都齐全，就是没有积分，请问就上不了幼儿园了吗？老家如果买不起房子小孩就不要上学了吗？,,,
马路成鸡批发市场臭气难忍,待回复,环保 投诉,匿***,2015-04-2709:58,普陀区固川路原来有一个鸡批发市场，几年前因禽流感而搬迁，但一些鸡贩还把鸡运到这里搞批发，有关部门曾管过，至今还是没管住。晚上七点这些小贩就开始设滩，凌晨达到高峰，第二天一片狼藉，臭气难忍，环卫虽天天冲洗，但冲洗后的味更难忍:臭还腥。领导有空早晨六点实地看一下全明白。,,,
曹杨八村2小区 室内手机信号太差,待回复,其他 求助,匿***,2015-04-1709:11,手机从外面到屋内基本上都是无服务 这问题已经困扰我们小区居民很多年了 小区物业也不管 我们住在里面很不方便 有个急事什么的 都联系不上 希望政府能够帮我们解决一下 谢谢！！,,,
举报小区内开始棋牌室，扰乱居民正常休息,待回复,治安 投诉,匿***,2015-04-0515:05,尊敬的上海市领导：我是一个即将做爸爸的市民，我老婆怀孕6个多月，我想举报小区内私设所谓的棋牌室，这个棋牌室位于上海市普陀区梅岭南路380号2楼1105室，里面长期进行赌博、扰乱社会治安、违法乱纪的行为，严重影响周围居民的正常生活。赌博场所每天开到晚上2-3点，相关人员鱼龙混杂，进进出出，大声说话，老房子隔音效果差，严重影响我老婆的日常休息。请市长为民做主，感谢之至！,,,
反映小区管理不力,待回复,环保 投诉,匿***,2015-03-1915:50,我是清涧三小区居民属亚大物业公司管，几年来公司只管收钱不重管理，不考虑业主利益，搞形弍化，。一，三，四𠄞两𠄞个小区的绿化用夫妻二人负责，绿地都長野草，很少有种的草，物业领导从不下耒关心，天气热起耒了，各种虫要繁植直接影响居民生活和健康。二，小区道路高低不平，如30号和24号之间路靣一半高一半靣低，上次晚上上我一不小心板了一交混身痛了几天，其它路靣也有凹抗，去年一个青年轻骑前胎钳入槽内跌了一交车灯都坯了反映业委几次没有介决。区号召创文明区，党一再讲要为人民服务，要为群众解忧排难。但我们的物业只要収钱如管理费连漲三年，小区汽车几百辆，收费多了但服务质量和清洁，安全等等，都未管珵规笵。总之物业管理要改进上台揩。为次小民提意无效请区领导在百忙中抽身关心一下。万分感谢！,,,
噪音污染,待回复,环保 投诉,匿***,2015-02-1808:24,程区长您好，我是普陀区澳门路519弄的住户，紧靠普陀区人民医院，该院锅炉房没有采用有效的静音装置，每天夜间产生大量的噪音，严重影响我们小区居民的休息，麻烦解决一下。,,,
旬阳路沿街老公房什么时候拆迁~~~,待回复,城建 求助,匿***,2014-11-2608:20,程区长你好，我是住在旬阳路沿街的老公房立面的市民，问下我们居住的公房后面新村里的私房以及我家对面旬阳新村的私房都已经在去年年底开始拆迁了，现在还有部分没有拆完，那我们住的那沿街的老公房会什么时候有拆迁的消息？谢谢你了!!!!,,,
小区物业管理部门未绖区绿花办同意私毀绿地。,待回复,三农 投诉,匿***,2014-10-2615:59,我们清涧三小区物业管理部门打着介决停车难，擅自在道路边毀绿化建停车埸，约卅多平方停放只有𠄞二辆车左右，据说还要扩大！直接影响周边居民生活质量，缩小业主绿化面积。增加物业公司收益，这种损人利已的做法根夲介决不了日益增加车辆的困难。建议小区一大片空地可作临时停车場，囯家需要时可建地下停车埸，这才是介决小区停车难的唯一办法，希望区领导能重視介决。,,,
聚众赌博,待回复,文娱 投诉,匿***,2014-09-1814:13,尊敬的上海市领导：我想通过这个平台举报一群无业人员私设所谓的棋牌室，这个棋牌室位于上海市普陀区澳门路737号门面，里面长期进行赌博、放高利贷等扰乱社会治安、违法乱纪的行为，严重影响周围居民的正常生活。赌博场所每天开到深更半夜，相关人员鱼龙混杂，进进出出，大声打电话，随地吐痰更有甚者随地小便，周边正常上下班的居民苦不堪言。请领导为民做主，感谢之至！,,,
府村路噪音扰民环保局不受理。,待回复,环保 投诉,匿***,2014-09-1408:38,府村路400号为商业出租房，一楼饮食店每日凌晨3点打开鼓风机造成周边居民无法入睡，环保局网上投诉无果，请跟进处理。,,,
华池路旬阳路拆迁,待回复,城建 咨询,匿***,2014-09-0216:02,程区长，您好！2013年华池路旬阳路拆迁了很多老房子，但是唯独留下了外围的一排房子。现在马上要2015年了，不知道何时才有望解决？谢谢！您的市民,,,
领导来看看！上海市的环境卫生！,待回复,环保 投诉,匿***,2014-05-2014:01,尊敬的领导！我是上海市普陀区镇平路81弄的居民！我向领导反映一下镇平路夜间大排档严重扰民情况！位于镇平路太浜巷小区对面于2012年开始出现夜排档！严重扰民！多次投诉无果！请求区领导关注一下民声！怨气很大！晚上吵架，打架事件时常发生！凌晨二三点大声喧哗！砸啤酒瓶！喝醉酒大声唱歌！吵架！打架！天天有！投诉到市容无人管！请领导管一下！我们住在沿马路本来就很吵闹！晚上到了夜深的时候回音还很大！夏天了！油烟味还大！窗户都不能开！这些黑拍档只要九点以后都出现了！多次投诉无果！求一位能为民排忧的好领导来管一管！环境法明文规定居民楼下不得开设餐饮！可是到现在镇平路81弄楼下还在办法营业执照！希望领导关注一下！,,,
镇平路夜排档严重扰民！！！,待回复,环保 投诉,匿***,2014-05-1909:31,尊敬的领导！我是上海市普陀区镇平路81弄的居民！我向领导反映一下镇平路夜间大排档严重扰民情况！位于镇平路太浜巷小区对面于2012年开始出现夜排档！严重扰民！多次投诉无果！请求区领导关注一下民声！怨气很大！晚上吵架，打架事件时常发生！凌晨二三点大声喧哗！砸啤酒瓶！喝醉酒大声唱歌！吵架！打架！天天有！投诉到市容无人管！请领导管一下！我们住在沿马路本来就很吵闹！晚上到了夜深的时候回音还很大！夏天了！油烟味还大！窗户都不能开！,,,
工作超时,待回复,治安 咨询,匿***,2014-04-0408:13,请区长让劳动检查部门查一下，沪太路1030号慧龙汽车销售公司，一星期要上六天班，加班，节假日都沒加班费，,,,
旧屋改造,待回复,城建 求助,匿***,2014-02-1015:34,尊敬的领导：您好！我是一位居住在普陀区昌化路1005号的普通居民，这里的住房始建于1927年，年久失修，其住房条件已远远落后于市民的普通住房条件，其中住房面积小于上海市个人平均住房面积，没有独立的煤卫设施，公共厕所与家家户户都还使用马桶和痰盂等比较恶劣的生活空间。房屋也因年久失修，一有大风大雨，家里还常有屋顶漏水，墙面渗水等情况。望尊敬的领导能关心下这片居民的实际居住环境，谢谢！,,,
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
