关于“避免数字脱贫”留言的错误纠正说明,已办理,三农 感谢,薛***,2017-11-3014:13,尊敬的县委领导您好！    我是给您留言“避免数字脱贫”的留言人。首先感谢您在百忙之中查看我昨天的留言，并予以高度重视。    我于2017年11月29日向领导留言“避免数字脱贫”，迅速得到县委县政府重视，并详细为我解说各中缘由，讲解国家扶贫政策方针。工作人员深入浅出，循序渐进，使我对国家扶贫政策有了全面系统的了解，认识到了自身对政策了解存在的盲点，纠正了之前的错误认识。    经过多次反省后，对自己身为基层群众的一员，受国家政策扶持而误解国家党政方针感到自惭形秽，在此通过留言板向党和国家表示诚挚的歉意，也向人民群众反映政府真作为的事实，望广大群众遇事冷静，相信党，相信政府，不要重蹈覆辙，同时再次感谢县领导的高度重视和各级工作人员耐心为我解惑。在以后的工作生话中我一定认真学习党政方针，紧跟党的步伐、支持党的事业、坚持党的领导。,鲁史镇人民政府,尊敬的县委领导您好！    我是给您留言“避免数字脱贫”的留言人。首先感谢您在百忙之中查看我昨天的留言，并予以高度重视。    我于2017年11月29日向领导留言“避免数字脱贫”，迅速得到县委县政府重视，并详细为我解说各中缘由，讲解国家扶贫政策方针。工作人员深入浅出，循序渐进，使我对国家扶贫政策有了全面系统的了解，认识到了自身对政策了解存在的盲点，纠正了之前的错误认识。    经过多次反省后，对自己身为基层群众的一员，受国家政策扶持而误解国家党政方针感到自惭形秽，在此通过留言板向党和国家表示诚挚的歉意，也向人民群众反映政府真作为的事实，望广大群众遇事冷静，相信党，相信政府，不要重蹈覆辙，同时再次感谢县领导的高度重视和各级工作人员耐心为我解惑。在以后的工作生话中我一定认真学习党政方针，紧跟党的步伐、支持党的事业、坚持党的领导。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
避免数字脱贫,已办理,政务 投诉,匿***,2017-11-2914:25,我家是临沧市凤庆县鲁史镇羊头山村上村组的，今年得知我家为2013年脱贫户，听到这一消息时就感觉不可思议。2013年，我读大二，弟弟读高二，虽然正是花费大的时候，可我父母勤劳节俭，生活没有太大压力，上学也不用欠债。不幸的是我读高二的弟弟于13年底在学校流鼻血不止，辗转多家医院，多次昏迷，最终在临沧市人民医院确诊为“急性重型再生障碍性贫血”。在临沧就医一个月有余，无果，转入昆医附二院。在昆医附二院血液科长达5个月的治疗病情好转，出院时结医药费60多万，其中有10万ATG药水费用需自费，剩余部分由新农合报销结余28万自己支付。所有杂七杂八的费用加一起超过35万，出院后受民政救助一万余元，学校保险理赔2万多，我家一度从存款10万到欠债20万。且弟弟出院后还要经常复查，吃西药（环孢素，雄激素，护肝药等），每月药费两千元。然而，人穷志还在，这并没有击垮我的家人，因为身上的债务，我的父母更加辛勤节俭，到2015年在共我们读书的同时还还了1/3的债务，我也顺利毕业，在一家私企上班。好景不长，在2015年底出院两年后的弟弟，病情复发，再次就医，此次住院3个多月，费用经报销后自费接近15万。我弟弟两次临近高考，两次休学，不论在经济上还是精神上我家都受到了严重打击，债务更是雪上加霜。我家是因病致贫，我家的情况附近村的人都了解，就这样还变成了脱贫户，我问我爸说我家是怎么脱贫的，他说因为他是村上的小组长。我说这些并没有觉得需要得到什么帮助，近些年我们享受过的各种惠民政策已经很多了。只是希望如果真有假脱贫现象的话一定要加以严惩，像这样的现象不只是出现在我们村。,鲁史镇人民政府,我家是临沧市凤庆县鲁史镇羊头山村上村组的，今年得知我家为2013年脱贫户，听到这一消息时就感觉不可思议。2013年，我读大二，弟弟读高二，虽然正是花费大的时候，可我父母勤劳节俭，生活没有太大压力，上学也不用欠债。不幸的是我读高二的弟弟于13年底在学校流鼻血不止，辗转多家医院，多次昏迷，最终在临沧市人民医院确诊为“急性重型再生障碍性贫血”。在临沧就医一个月有余，无果，转入昆医附二院。在昆医附二院血液科长达5个月的治疗病情好转，出院时结医药费60多万，其中有10万ATG药水费用需自费，剩余部分由新农合报销结余28万自己支付。所有杂七杂八的费用加一起超过35万，出院后受民政救助一万余元，学校保险理赔2万多，我家一度从存款10万到欠债20万。且弟弟出院后还要经常复查，吃西药（环孢素，雄激素，护肝药等），每月药费两千元。然而，人穷志还在，这并没有击垮我的家人，因为身上的债务，我的父母更加辛勤节俭，到2015年在共我们读书的同时还还了1/3的债务，我也顺利毕业，在一家私企上班。好景不长，在2015年底出院两年后的弟弟，病情复发，再次就医，此次住院3个多月，费用经报销后自费接近15万。我弟弟两次临近高考，两次休学，不论在经济上还是精神上我家都受到了严重打击，债务更是雪上加霜。我家是因病致贫，我家的情况附近村的人都了解，就这样还变成了脱贫户，我问我爸说我家是怎么脱贫的，他说因为他是村上的小组长。我说这些并没有觉得需要得到什么帮助，近些年我们享受过的各种惠民政策已经很多了。只是希望如果真有假脱贫现象的话一定要加以严惩，像这样的现象不只是出现在我们村。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
天下茶尊，滇红凤庆，感谢上级领导，顺宁佳苑供,已办理,治安 建言,A***,2017-09-1714:28,顺宁佳苑供销社顺宁家常菜这边基本上从早到晚每一天都有喝酒吵架，说话污言秽语，给过往市民和外地客商留下很不好影响，给创建文明城市造成非常不良影响。,凤庆县住房和城乡建设局,顺宁佳苑供销社顺宁家常菜这边基本上从早到晚每一天都有喝酒吵架，说话污言秽语，给过往市民和外地客商留下很不好影响，给创建文明城市造成非常不良影响。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
关于农村土地征收补偿的疑问。,已办理,城建 咨询,匿***,2017-04-2415:28,领导您好，感谢您在百忙之中抽出时间来解答我的疑惑。我是凤庆县雪山镇的一个村民，在前几年我们村的河边修建水电站（南荣河，云县与凤庆交界处），因此征收了库区范围内的大量山地。有一块土地本来是我家的实用地范围，因为劳动力不足，借给亲戚种植农作物，在征收时，征地补偿却给了我亲戚家，镇政府有关部门解释说该地确实是我亲亲家的，但是我家从来没有和亲戚家进行过土地交易，土地使用范围就被政府（或者是村上）硬生生划给了亲戚家（当时我亲戚家确实在村里和镇上都有亲戚，一直在帮他们弄虚作假）。现在，已经不想追究钱的事，只是想问一下领导，这种事情应该怎么解决？,雪山镇人民政府,领导您好，感谢您在百忙之中抽出时间来解答我的疑惑。我是凤庆县雪山镇的一个村民，在前几年我们村的河边修建水电站（南荣河，云县与凤庆交界处），因此征收了库区范围内的大量山地。有一块土地本来是我家的实用地范围，因为劳动力不足，借给亲戚种植农作物，在征收时，征地补偿却给了我亲戚家，镇政府有关部门解释说该地确实是我亲亲家的，但是我家从来没有和亲戚家进行过土地交易，土地使用范围就被政府（或者是村上）硬生生划给了亲戚家（当时我亲戚家确实在村里和镇上都有亲戚，一直在帮他们弄虚作假）。现在，已经不想追究钱的事，只是想问一下领导，这种事情应该怎么解决？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
凤庆的餐馆都没有明码标价乱收费,已办理,其他 投诉,匿***,2017-03-0816:36,领导你好，我们凤庆很多餐馆都没有明码标价的菜单，乱收费，随便吃顿饭三菜一汤就几百块，贵得夸张，贵得太离谱了，让老板拿菜单，直接没有明码标价的菜单，我个人觉得这对我们消费者是不公平的，希望这种情况能得到整改，谢谢。,凤庆县信访局,领导你好，我们凤庆很多餐馆都没有明码标价的菜单，乱收费，随便吃顿饭三菜一汤就几百块，贵得夸张，贵得太离谱了，让老板拿菜单，直接没有明码标价的菜单，我个人觉得这对我们消费者是不公平的，希望这种情况能得到整改，谢谢。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
新农村建设,已办理,交通 咨询,匿***,2017-02-1617:02,勐佑镇新农村建设中，好多村都走上了水泥路，为什么从凤习路到茶家寨的路一直是土路，一到下雨天就走不了，,勐佑镇人民政府,勐佑镇新农村建设中，好多村都走上了水泥路，为什么从凤习路到茶家寨的路一直是土路，一到下雨天就走不了，,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
要致富先修路！！！！！！！！！,已办理,交通 求助,匿***,2016-12-2816:25,尊敬的领导您好，我是凤庆县营盘镇、营盘村民委员会二台山小组的一个小村民，我想问问关于农村基本道路建设这一块在未来3年内会有好的进展吗？,凤庆县信访局,尊敬的领导您好，我是凤庆县营盘镇、营盘村民委员会二台山小组的一个小村民，我想问问关于农村基本道路建设这一块在未来3年内会有好的进展吗？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
农村低保,已办理,三农 投诉,匿***,2016-12-0814:05,书记：你好！我是凤庆县新华乡砚田村的村民，村委会近两年的低保发放有悖民意，望给予调查并公之于众！,新华乡人民政府,书记：你好！我是凤庆县新华乡砚田村的村民，村委会近两年的低保发放有悖民意，望给予调查并公之于众！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
为什么政府前面不让停车,已办理,交通 咨询,匿***,2016-10-0114:56,尊敬的陈书记，我上次在凤山镇政府前面等人。车流很大，我就把车开到凤山政府大院里面。基本没有什么车。我刚刚停了半个小时，被保安驱逐说政府里面不让停外来车，我说等人一会走。他说开外面去。我想咨询一下为什么市政府，等别的政府机关可以零时停车。凤山镇政府就不让停。门口还要大门加保安。还要保安驱逐。,凤山镇人民政府,尊敬的陈书记，我上次在凤山镇政府前面等人。车流很大，我就把车开到凤山政府大院里面。基本没有什么车。我刚刚停了半个小时，被保安驱逐说政府里面不让停外来车，我说等人一会走。他说开外面去。我想咨询一下为什么市政府，等别的政府机关可以零时停车。凤山镇政府就不让停。门口还要大门加保安。还要保安驱逐。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
石洞寺公路线乱建房乱占用,已办理,其他 投诉,匿***,2016-09-1716:15,尊敬的领导您好！我是石洞寺公路线一个村的村民。我想说的是近年来建房乱建的实在太多，很多都是以近公路为主，占用了公路边，行人过车都极为不变和不安，地方官员也不重视，有的更是助张乱盖乱建。主要还是旅游景区路线过往车辆行人很多，不应该在旅游景区路线边十米内建房。希望有关领导们好好整顿。治理，给广大的游客和行人安全和畅通！谢谢！！！,洛党镇人民政府,尊敬的领导您好！我是石洞寺公路线一个村的村民。我想说的是近年来建房乱建的实在太多，很多都是以近公路为主，占用了公路边，行人过车都极为不变和不安，地方官员也不重视，有的更是助张乱盖乱建。主要还是旅游景区路线过往车辆行人很多，不应该在旅游景区路线边十米内建房。希望有关领导们好好整顿。治理，给广大的游客和行人安全和畅通！谢谢！！！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
自然灾害，房屋倒塌,已办理,其他 求助,匿***,2016-08-0319:23, 尊敬的领导，您好！由于地质灾害导致家里房屋倒塌，地面严重开裂，为了生活我个人多数时间都在外面打工，家里还有父母和70多岁的爷爷，主要靠茶叶和核桃维持生计，母亲身体不好，家里经济也比较困难，父亲也去了村里和乡上跟领导说了情况，只是一直没有给个答复，说要等上面的领导来鉴定后才知道能不能住，现在父母还生活在这里很不安全，也不方便，都说人民政府为人民，希望领导能帮帮我们，尽快落实一下还不能住。在留个家庭住址和我父亲的电话，云南省临沧市凤庆县大寺乡岔河村小路坡社373号,中共凤庆县委书记 陈昌砚, 尊敬的领导，您好！由于地质灾害导致家里房屋倒塌，地面严重开裂，为了生活我个人多数时间都在外面打工，家里还有父母和70多岁的爷爷，主要靠茶叶和核桃维持生计，母亲身体不好，家里经济也比较困难，父亲也去了村里和乡上跟领导说了情况，只是一直没有给个答复，说要等上面的领导来鉴定后才知道能不能住，现在父母还生活在这里很不安全，也不方便，都说人民政府为人民，希望领导能帮帮我们，尽快落实一下还不能住。在留个家庭住址和我父亲的电话，云南省临沧市凤庆县大寺乡岔河村小路坡社373号,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
困难户,已办理,三农 求助,匿***,2015-11-0410:19,县委书记，您好！我叫罗文志，1990年2月23日出生，现年26岁，家庭住址，凤庆县，大寺乡，和顺村委会小官庄组，家里有四口人，双亲，还有个妹妹，妹妹19岁，现在外面做学徒，而我妈妈带有先天性精神疾病，母亲，姓名：吴群芝，1964年5月24日出生，现年52岁，我妈妈生活不能自理，也办了精神残疾证，需要随时有人服侍和照顾，服用着国家免费发放的精神疾病药物，照顾不好出去了，不知道回来，有时候要约邻居去到处找，而父亲年轻时候就是生活中的弱势群体，劳动力不如别人，身体软弱，父亲，姓名，罗金良，1954年3月9日出生，现年62岁，带有肝炎病，身体也一年不如一年，隔三差五都打吊针，药物不经段吃，做不了任何体力活，家里的事都只有我一个人操忙，加上每天都得照顾带有精神疾病的母亲，也就不能像别的家庭一样，可以外出打工，维持家庭生活，和去实践自己的梦，自然成了村里的困难户，前些年，我家享受过低保政策，在此，我也非常感谢政府政策对我家的照顾，而如今，我父母低保取消了3年，也询问过村领导和小组长，村干部说，我家情况是符合低保政策，但是由村民选举觉得，开小组会让我提出，但开小组会，我们都不知道，问小组长，小组长说，我家是村里取消的，我父母是属于低保政策对象，建议我写个申请，到乡里，我也写了，让村里盖了章交到乡里，乡工作人员回复我，这个事情不属于他们管辖，也有很多邻居知道也说，我父母低保没有，真不应该，很多条件比我家好的都享受着低保，我家在生活上，只能勒紧裤腰带过日子，县委书记，我想知道，我父母这种情况，可以享受低保政策吗？,凤庆县信访局,县委书记，您好！我叫罗文志，1990年2月23日出生，现年26岁，家庭住址，凤庆县，大寺乡，和顺村委会小官庄组，家里有四口人，双亲，还有个妹妹，妹妹19岁，现在外面做学徒，而我妈妈带有先天性精神疾病，母亲，姓名：吴群芝，1964年5月24日出生，现年52岁，我妈妈生活不能自理，也办了精神残疾证，需要随时有人服侍和照顾，服用着国家免费发放的精神疾病药物，照顾不好出去了，不知道回来，有时候要约邻居去到处找，而父亲年轻时候就是生活中的弱势群体，劳动力不如别人，身体软弱，父亲，姓名，罗金良，1954年3月9日出生，现年62岁，带有肝炎病，身体也一年不如一年，隔三差五都打吊针，药物不经段吃，做不了任何体力活，家里的事都只有我一个人操忙，加上每天都得照顾带有精神疾病的母亲，也就不能像别的家庭一样，可以外出打工，维持家庭生活，和去实践自己的梦，自然成了村里的困难户，前些年，我家享受过低保政策，在此，我也非常感谢政府政策对我家的照顾，而如今，我父母低保取消了3年，也询问过村领导和小组长，村干部说，我家情况是符合低保政策，但是由村民选举觉得，开小组会让我提出，但开小组会，我们都不知道，问小组长，小组长说，我家是村里取消的，我父母是属于低保政策对象，建议我写个申请，到乡里，我也写了，让村里盖了章交到乡里，乡工作人员回复我，这个事情不属于他们管辖，也有很多邻居知道也说，我父母低保没有，真不应该，很多条件比我家好的都享受着低保，我家在生活上，只能勒紧裤腰带过日子，县委书记，我想知道，我父母这种情况，可以享受低保政策吗？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
小孩落户,已办理,其他 咨询,匿***,2015-10-0914:23,我是凤庆小湾人，我小孩现在三岁了，没跟老婆领离婚证，小孩落户要发款？？,凤庆县信访局,我是凤庆小湾人，我小孩现在三岁了，没跟老婆领离婚证，小孩落户要发款？？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
理赔问题,已办理,其他 咨询,匿***,2015-09-2909:45,"我家一烤烟房没赔到钱.我家母亲在家字也不识,也没通知她合对财产理赔,移民办呢说是2004年以前的可以赔到,但我家烤房也是04以前就建的,今天我问了凤庆移民局的工作人,给我的回答是;叫你们合对怎么不说,问题是老人字也不知,也不通知老人,就这忽悠老人吗?一烤房的理赔是七千多也不是个小数目啊!对平民百姓来说,有些是乱赔,有些是有的不给赔,移民办的工作人员没负起责任,我希望移民局的工作人员给平民百姓满意的答服。谢谢！",凤庆县信访局,"我家一烤烟房没赔到钱.我家母亲在家字也不识,也没通知她合对财产理赔,移民办呢说是2004年以前的可以赔到,但我家烤房也是04以前就建的,今天我问了凤庆移民局的工作人,给我的回答是;叫你们合对怎么不说,问题是老人字也不知,也不通知老人,就这忽悠老人吗?一烤房的理赔是七千多也不是个小数目啊!对平民百姓来说,有些是乱赔,有些是有的不给赔,移民办的工作人员没负起责任,我希望移民局的工作人员给平民百姓满意的答服。谢谢！","
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
农村老人低保问题,已办理,治安 咨询,匿***,2015-07-2415:50,见信领导好，我们农村别的70以上还是饿多少以上的老人都有低保，我奶奶81岁啦，眼睛看不见，行动也不方便。但是什么补助都没有，我想请问农村低保或者老人的补助是怎么发的。^_^希望不是僵尸网站，有人能回复,凤庆县信访局,见信领导好，我们农村别的70以上还是饿多少以上的老人都有低保，我奶奶81岁啦，眼睛看不见，行动也不方便。但是什么补助都没有，我想请问农村低保或者老人的补助是怎么发的。^_^希望不是僵尸网站，有人能回复,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
事业编隔县调动,已办理,就业 求助,匿***,2014-09-1916:45,   尊敬的段书记，你好！我是一名在编在职的事业编，现在在永德县工作，工作时间已经有2年，户籍室凤庆县大寺乡的，目前家中父母年迈多病，没有人照看，多次回来看望路途遥远，生活艰巨，所以，我想请各位领导给予帮助，我是否可以申请调回户籍所在地工作，谢谢！,凤庆县信访局,   尊敬的段书记，你好！我是一名在编在职的事业编，现在在永德县工作，工作时间已经有2年，户籍室凤庆县大寺乡的，目前家中父母年迈多病，没有人照看，多次回来看望路途遥远，生活艰巨，所以，我想请各位领导给予帮助，我是否可以申请调回户籍所在地工作，谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
公共厕所在哪里,已办理,城建 咨询,匿***,2014-05-2913:29,凤庆县城街道我就没找到一个公共厕所，坑爹呀难道你们出门都是随地大小便？还是政府没钱建？我就纳闷。,凤庆县信访局,凤庆县城街道我就没找到一个公共厕所，坑爹呀难道你们出门都是随地大小便？还是政府没钱建？我就纳闷。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
为什么我们特岗教师没有500快的补助其他县有,已办理,教育 咨询,匿***,2014-05-1916:12,今年实行的乡镇事业单位补助的500快，为什么我们县的特岗教师没有，但是其他县却有？难道特岗教师真的低一个级别么。我觉得教育应该是平等的。,凤庆县信访局,今年实行的乡镇事业单位补助的500快，为什么我们县的特岗教师没有，但是其他县却有？难道特岗教师真的低一个级别么。我觉得教育应该是平等的。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
城市噪音及环境污染已严重扰民,已办理,治安 咨询,匿***,2014-04-1908:17,尊敬的领导希望能整改金桂苑周围的酒吧，现在已是深夜1点，但酒吧的音乐及废气排放不会因为夜深而消停，我们每晚都在这种环境中生活，全家精神已接近奔溃，已严重影响工作及生活，特别是现在开起的五号公馆，每晚制造的噪音及强，我们要如何生活,凤庆县信访局,尊敬的领导希望能整改金桂苑周围的酒吧，现在已是深夜1点，但酒吧的音乐及废气排放不会因为夜深而消停，我们每晚都在这种环境中生活，全家精神已接近奔溃，已严重影响工作及生活，特别是现在开起的五号公馆，每晚制造的噪音及强，我们要如何生活,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	凤庆县委书记
"
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
