雨污分流工程作弊,待回复,环保 投诉,蓝***,2017-09-0507:58,尊敬的领导你好：我们市场这段时间在整改雨污分流工程，我发现很多管道都被他们给堵掉了，做的是假的，水根本就流不过去，根本没有按照国家的规定来施工，既然做了干嘛要偷工减料呢，地址是：松江区松卫北路755号，我希望有关部门到实地查看一下,,,
民益路车新公路拥堵,待回复,交通 投诉,1***,2017-07-2416:25,民益路新车公路路口拥堵情况特别严重，已经很久了，通过这一路口，少则20分钟，多则1个多小时，请问一下这种情况到什么时候才能解决,,,
车墩赌博机长期没有人管,待回复,治安 投诉,颓***,2017-06-2707:55,地址；车墩镇车峰公路300弄祥东菜市场三楼网吧隔壁电子游戏厅，任由青少年出入，而且常天天搞赌博游戏，有的人一个小时就输掉几千元甚至上万元。现在，全国上下都在打击黄、赌、毒，整治、清理网吧和电子游戏室（厅）带赌博性的电子游戏室却无人管呢？（注；三楼整个楼层多处存在暗门，整个房子外围布控有大量监控24小时不间断有人盯梢，网吧收银台旁边有一个门直接上4楼阁楼，风声紧的时候就迁移到4楼阁楼）我愿意带领暗访人员进入赌博场所。希望有关部门重视清理游戏赌博机。 ,,,
九里亭街道野蛮执法强行搬东西不处理,待回复,其他 投诉,绿***,2017-06-0907:33,九里亭街道野蛮执法强行把我家5台旧空调内机等东西搬走，没开任何凭证，叫我去处理，我去了又说就没收了，又没有什么依据，凭什么没收请处理，谢谢为感。,,,
剩下的十几家什么时候动迁,待回复,城建 求助,匿***,2017-05-3015:03,区长 你好 我们是松江仓城街的居民  秀南街 横街都已经动迁了 就仓城街这条街道一大半的居民也动迁了 就剩下十几家居民没有动静  已经测量好了好几年了，不知道为什么突然搁浅了  我们十几户居住盼望什么时候动迁。希望区长帮忙看看,,,
涞亭南路出行难,待回复,交通 求助,匿***,2017-05-1818:00,我是九亭镇居民，自松龙线改道，给住在半岛花园，兴联村的居民出行带来很大不便。九亭大街涞亭南路只有92路B线一辆公交得以出行，通往七宝徐汇等地和去往莘庄，都十分不便，望领导能够协调规划，改善交通出行，协调交通线路能否使我们去往莘庄更加便利,,,
沿街商铺音响扰民，影响居民休息学子学习,待回复,环保 投诉,匿***,2017-05-1816:20,领导您好！我是家住中山东路方塔路附近的居民，中山东路沿街是商铺，楼上是居民楼，商铺经常不分昼夜的开着大功率的音响大肆宣传，有次音响一直到晚上9点25分才停止，十字路口分别开着四家水果店，其中两家（中山东路方塔路东面的两家）经常像较劲似的开大音量对着干。其他都可以忍耐，但是家里有上学的孩子，每天要做回家作业，这么吵闹的环境，实在影响很大，天气冷的时候还可以关了门窗缓解一点，但是这天气一天天的热了，天天关门关窗的也不利身体健康啊！居民区连汽车喇叭都不让按，这样的噪音难道不能管一管么？希望领导督促相关部门给予管理，谢谢!,,,
建议治理混乱的介绍工作的中介公司,待回复,就业 投诉,匿***,2017-05-1815:13,秦区长您好我两月在松江东站的一家黑中介上当受骗。事情经过是这样的，他们在百姓网发布高薪，能进名企。还不收任何费用。我信以为真，就辞了原来的工作到松江去面试，到了以后他们说要马上做体检，需要戕们自已拿一百六，在上海博大医院做了体检。是他们的人带戕们去做的，当时戕没那么多钱又向朋友借了二百。中介的人说第二天拿了体检报告，就可以直接安排去顺丰怏递上班。.笫二天戕们七八个人去松江东站的中介找他们，以为就能进所想去的公司工作了，谁曾想他妈的屄，他们又有一套说辞，反正就是让戕们每人再缴五百保证金，戕一听戕直接摔门走了。以上所说的情况句句属实，望领导百忙之中能关注一下我们这些弱势群体，还世道以清明。,,,
嘉闵高架顾戴路出口的毒瘤！,待回复,交通 建言,匿***,2017-05-1710:15,顾戴路二手车市场应该尽快整治，滋生很多诈骗犯罪事件。门口顾戴路乱停车，长期占用非机动车道和人行通道，极易引发安全事故。这个路口已经变成嘉闵高架下口的毒瘤了！希望政府负责任的关注,,,
小区住户大量私装地锁，侵占公共停车位,待回复,城建 投诉,匿***,2017-05-0115:12,位于松江区九亭镇龙金路278弄的龙悦小区二区内，大量住户私装地锁，侵占公共停车位，物业对此不作为。        因为本小区属于政府集资房，所以虽然物业有门禁但平时业主停车实际都是不收费的，导致了物业装傻和不作为。        恳请领导倾听百姓呼声，督促职能部门拿出及时有效的整改行动。,,,
绿地蔷薇九里霸王马路游击施工队勾结物业,待回复,城建 求助,匿***,2017-04-1214:05,位于松江大学城广富林路绿地蔷薇九里违章搭建，阳台改住宅，一楼后门侵占停车位，小区本就道路设计狭窄，加上乱停车，造成了多起火灾居民生命财产安全，绿地蔷薇九里联排小别墅乱搭建成风，原本的二楼阳台搭建成卧室，且只有一根立柱，物业沟通马路游击队小魏装璜私自整改房屋结构楼梯承重墙阳台，形成垄断恐吓业主必须找魏X生魏X才装修。小区居民多次以电话信件投诉松江房管局，几经未果，乱搭建依旧成分，一楼门厅外扩1.5米，侵占车位，造成拥堵。请求有关部门取证调查，保护人民生命财产安全，共建和谐社会，加强物业管理装修许可证申报，及时拆除隐患，避免造成严重后果。,,,
圈小区公共绿地私用建水池,待回复,城建 投诉,匿***,2017-04-0515:38,松江区新桥镇明中路1588弄117号101室不但将小区公共绿地圈起自用，还建起了水塘。影响环境和附近居民,,,
关于社保,待回复,其他 咨询,匿***,2017-04-0311:13,我是外地来沪务工人员，女性，生于1970年11月，现公司从2011年7月起为我购买了社保，并缴费至今。可是到我50岁时社保只买了9年多。现2种情况:1公司愿意继續为我购买社保至15年整，到时我己55岁多7个月，到时在上海办退休手续吗？2如公司愿为我买社保10年以上不足15年，我将社保转回户籍所在地继买，等买足15年(我己55岁多)再回上海办退休手续吗？,,,
小区停车费,待回复,其他 求助,匿***,2017-03-2715:57,松江区新桥镇春申村春华苑，小区停车费收的太离谱了，本地人免费，外地人一个月一千五，没有通行证的一天收30元,,,
昆秀湖应解决好停车位,待回复,旅游 建言,匿***,2017-03-1616:36,昆秀湖目前停车难，我以为这个问题好解决。方法:与昆秀湖一路之隔有很大很大一处荒湖，湖水大面积干枯，可以利用建筑渣土填垫起来，稍微整理一下，可用来为简易停车场。在长久停车设置尚未有头绪前，这个地方是个好地方。敬请区长下派使者考察。,,,
赌博机害人望领导重视,待回复,治安 求助,匿***,2017-03-0614:38,我一堂弟在新桥镇新南路959号二楼盛世豪华动漫城内玩百家乐，翻牌机那些游戏机输的倾家荡产，在里面还欠着里面几万块高利货，天天被逼的东躲西藏的家都不敢回了，为什么电话报警了都没用，那动漫城还天天在开着。他们里面很复杂也很隐蔽~望领导重视，真的害人。,,,
影视乐园门口有人从事卖淫活动,待回复,治安 投诉,匿***,2017-03-0519:10,影城路有两家门店从事妇女卖淫活动，每天夜幕降临的时候，一群穿着暴露的人向过往群众招手。他们把门牌号码毁掉，在影城路和影视路交叉口，就在车墩影视乐园门口，影响多不好啊。打电话举报根本没有用，警察开车路过一下就走了，车都不停的，所有的人都能看见就警察看不见。政府能不能把她们赶到别的地方开去，别再影视乐园门口开。,,,
呼吁加大对直销企业的监管力度,待回复,其他 建言,匿***,2017-03-0216:50,    现在有些直销企业打着直销的幌子，干着传销事情，以持有商务部牌照作为掩护，销售方法使用传销的方式，与在商务部备案的营销方式大相径庭。利用互联网+、消费商模式、分享经济、亲情以及奇高收入等，引诱人们加入，再让加入的人引诱亲朋加入，使一些工薪族上当受骗，自己赔钱，还与亲朋反目成仇，这样下去将越来越影响社会稳定。我的家人受同事忽悠加入了克缇（中国）日用品有限公司做直销，不但没挣到钱，还自己赔上钱，还要归还亲戚加入的十几万的入门费，还闹的与亲戚关系紧张。希望有关部门增加监管力量，加大监管力度，让有些直销企业少骗一些人。监管部门不能只是办证，让监管流于形式。要使直销行业真正造福百姓，助力经济发展。不能使直销行业越偏越远，贻害社会。,,,
车亭公路大叶公路十字路口红绿灯意见,待回复,交通 建言,匿***,2017-03-0115:12,区长您好，经常开车从奉贤往松江大学城，途中必得经过车亭公路大叶公路这个十字路口，这个十字路口人流量极大，车流量也是，并且车亭公路和大叶公路两条路上都有非常多的大货车，虽然有红绿灯，但是这个红绿灯并没有左转向灯，导致十字路口处非常混乱，一旦出现转弯车辆，人流与车辆都会互相阻碍，导致红绿灯过后，车辆没有通过，形成堵塞，并且这样也会造成严重的道路交通安全隐患。希望区长可以留意，请有关部门加以研究，改善此处道路情况，谢谢！,,,
关于仓城七村最东南边垃圾车早晨作业噪音扰民。,待回复,环保 投诉,匿***,2017-02-2116:59,领导好！松汇中路仓城七村最东南边（靠近仓城七村1号楼）垃圾车早晨6点半开始作业，声音和推土机一样低频又巨大而且作业时间长，严重影响附近居民的睡眠。烦请领导协调有关部门，建议将作业时间改到早晨8点半以后晚上9点之前，在非休息时间作业将大大减轻对附近居民的影响。非常感谢。附件图片为垃圾车作业地点。,,,
我想有一份工作,待回复,就业 求助,匿***,2017-02-1714:40,尊敬的区长秦健我是松江本地人今年43岁小孩大了要读高中，现在靠我老公一个人赚钱小工资，我在2月3日岳阳街道报名保洁工，现在还没通知。希望区长帮帮我，我想赚钱给小孩读书，在中介年纪大很难找，人又不高谢谢你。,,,
砖桥贸易城拆迁合法吗？,待回复,城建 投诉,匿***,2017-02-1014:43,颛桥贸易城拆迁，未经业主同意，断水断断电。赶走商户合法吗？偌大的贸易城存在了20多年，现在说是违章的。那商户的营业执照是如何办出来的呢。如果是违法开发商是否是第一责任人啊。希望拆迁让老百姓明明白白的拆迁，希望领导关注,,,
筹血汗钱过年,待回复,就业 求助,匿***,2017-01-1814:39,秦区长您好，年关将近，我知道您很忙，但是我们这样的弱势群体在上海这个水太深的城市真不知道该怎么样来讨到自己辛苦得来的工资，我们在松江某酒店工作，现在老板关门了，工资不给我们，现在工资拿不到，回家也回不了，找了劳动有关部门却把我们拖到年后打官司，这个年我们真没法过了，望区长大人帮忙作个主。,,,
回不了家了！,待回复,治安 求助,匿***,2017-01-1607:46, 松江万达广场那边有个撸友网吧二楼网吧墙壁有暗门 里面有好多赌博机 网吧吧台有一台显示器就是里面监控画面 每天流水不多说有几万块 好多人把工资都输了 回不了家 希望政府可以控制一下这个赌场 为民做主！,,,
佘山东郡不让租客走近地铁门,待回复,其他 投诉,匿***,2016-12-1314:31,上海松江区古楼公路1269弄，佘山东郡小区突然不让租客走近佘山地铁站的大门，业主可以走，请有关部门帮解决一下，这种歧视性政策给租客带来很大的不便！,,,
小区一楼居民“居改非”及学校门口按摩店泛滥,待回复,治安 投诉,匿***,2016-11-1114:26,    北九亭涞坊路333弄（知雅汇小区）118号某居民将住宅改为理发店，为方便其客人进出，故意破坏楼道门禁，使楼下大门长期敞开，外来人员随意进出，偷盗事件多有发生，置全楼居民利益不顾，物业对此长期不闻不问，门禁亦从不进行修理，多次投诉均无门。    另小区北九亭（知雅汇）涞坊路北门一侧，有多家色情按摩店长期营业，边上就是幼儿园及小学，每天家长接送小孩都经过门口，影响极坏，多位家长多次对次进行投诉，亦未得到解决。    希望有关部门及领导能体察民情，解决实际问题，还广大群众良好的生活环境。,,,
我们的利益谁来保障,待回复,城建 求助,匿***,2016-10-2611:20,    我是松江区洞泾镇砖桥贸易城3区的业主，本市场是一家经营建材批发及零售的综合建材城，市场成立于1998年，2013年，洞泾镇镇府投资4000余万元对市场进行了下水道，墙体，屋面的维修，看到镇府的大手笔投资，我们业主也就定心想在市场扩大经营，几乎全部门店都在2015年都进行了装修，少则几十万，多则一两百万，可就当大家雄心壮志的准备大干一场时，洞泾镇镇府却给我们发了一则文书，说是这个建材市场属违章建筑，市镇府要求限时拆迁，这对我们来说简直就无法接受，市场是镇府盖的，招商也是镇府招的，改建也是镇府改的，可是如今说违章又是镇府说的，可损失却是要我们背，这算哪门子事，我们的利益谁来给我们维护，相关当事人的责任谁去追究，希望市领导给我们一个说法。,,,
举报赌博机,待回复,治安 求助,匿***,2016-10-1010:26,尊敬的领导门你们好 位于上海市松江出口加工区 南乐路这一代 开赌博机厅 聚众赌博的地方非常多 特别是这里的 如海超市里面开设赌博机厅 每天营业额 保守估计在人民币二十万以上 涉赌人员非常多 都是在这一代上班人员 请相关部门端掉这一个地方 进超市右走有个小门 门外面有几台取款机 只要进超市向右边看 看见取款机 在右边就是聚众赌博的地方了,,,
我举报松江区泗泾镇开设赌博机,待回复,治安 投诉,匿***,2016-10-1009:19,尊敬的市领导：我举报松江区开江东路205号麻辣烫旁边的门面房里面都赌博机害的很多无辜老百姓的血汗钱，在我所了解的真实情况是这样的，这个老板在这个店里每天可以赚取10W到50W之间有5台赌博机，因为我看到哪里玩赌博机人玩一天输了30万，报110警察上来看一下就走，随后立马又营业很是嚣张。所赚取赌客的钱就有1000万还不止，买豪车买豪房，希望市领导重视这个赌博机场所，还上海一个稳定的治安坏境别让这些违法赌博机在继续蔓延下去。,,,
上海银建出租车 车牌号：沪fm 3581 ,待回复,交通 投诉,匿***,2016-10-0114:44,本人今日13时30分在醉白池地铁站出口处，乘坐上海银建出租车公司的车牌号为:沪FM3581 的出租车到松东路格林豪泰宾馆。途中，因该出租车所行驶路线与本人之前多次乘坐出租车至相同起始点所途经路线不付原因，从而引起争执。在争执过程中，该出租车司机不但未作任何解释，且态度恶劣、语言挑衅，并声称自己是上海人，乘客报警或投诉都无所谓；且、在本人到达目的地时，该司机故意武力撕毁票据，并进行言语要挟。该司机此种行为，已严重违反有关交通客运管理条例，事实构成藐视法律、地域歧视等违法行为。,,,
违建阳光房,待回复,城建 咨询,达***,2016-09-2711:10,此阳光房建在我家楼上 我是这幢顶层 请问违建应该哪个部门负责清除？,,,
小区棋牌室深夜扰民,待回复,治安 投诉,匿***,2016-09-2013:20,九亭九泾路茵芳小区内主干道上有多家棋牌室，常常深夜仍在赌博，严重影响人的休息！最可恶的是把车辆停在旁边，本来就窄的路尝尝被堵住，深夜更有人因打麻将输了打架，治安令人堪忧！,,,
九亭知雅汇飞机噪音,待回复,环保 投诉,匿***,2016-09-0312:59,九亭知雅汇早晨，飞机噪音很严重，请处理，非常感谢！,,,
莘松路路况差，夏天下雨容易积水，而且积水很多,待回复,交通 求助,匿***,2016-08-1213:27,尊敬的区长！你好！希望您在百忙之中关心一下我们住在莘松路上的居民，莘松路夏天一下暴雨，从场西路向东就像小河一样！汽车都不方便！别说行人或者非机动车了！我靠们靠近闵行区，离松江城区特别远！我们居民希望出行能有一条好路！！！,,,
平坡，几时能落实？,待回复,城建 投诉,匿***,2016-07-3110:31,谷阳南路34到50号顶楼住户都有漏雨、墙面发霉，市政府发文的政策巳有好几年，为何这里没能落实？,,,
关于房屋质量问题，漏水房间已无法居住,待回复,城建 投诉,匿***,2016-07-2620:00,尊敬的领导您好，     我是上海市松江区新桥镇新镇街1058弄海派青城61号201室业主，房子是叠加的，房屋2-4楼外墙渗水和3楼屋顶漏水问题已向物业及开发商反应多年，物业以没钱修为理由搪塞，并怂恿我们打12345市民热线，12345落实下来，物业答复是开发商遗留问题，但房屋今年刚过质保，开发商方面不予答复和处理，物业系开发商自己的物业，属于同一公司，双方都不予解决，因12345市民热线无执法权，投诉12345也无果。此问题已严重影响我们生活居住，投诉无门，故求助！万分感谢！另：1、开发商是 上海瑞松置业有限公司，物业是新东渡物业，此物业系开发商自己的物业。2、我们已缴纳过维修基金，小区尚未成立业委会。3、2-4楼外墙渗水问题已反应多年，3楼漏水是今年6月份新增漏水，且漏水位置离灯很近，梅雨天严重漏水，下面榻榻米已严重打湿变形，无法居住。4、12345市民热线多次反馈相关责任部门落实此问题，物业仍旧拖延不处理，始终没有收到物业和开发商的任何行动和说法，一直拖延至今。5、房屋漏水问题在小区所有房屋里，属于普遍存在问题，几乎每家（叠加房屋）都多少存在漏水现象，物业与开发商均知晓，并默认是房屋质量问题。是谁的问题谁来解决，不应该由我们业主承担他们的过失，我们投诉无果，业主成了弱势群体。投诉无果，漏水房间已无法居住，请求领导帮助！万分感谢！,,,
泽悦路交通出行。,待回复,交通 求助,匿***,2016-06-2415:54,我是由静安区动迁到泽悦路，出行交通及不方便，早晨六点到九点，下午三点半到九点有一辆1845公交车。上午九点到下午三点半是停运的。在这个时间段有一辆老公交线路沪陈线，3，40分一辆。这条公交线路是几十年前就有的，是上海的一条郊区公交，原来沿线居住人口少，現在随着城市建设，大量的动迁居民居住在沿线己经不适应发展需要了。九号线穿过松江区域大量的务工者，大量的动迁居民每天挤九号线。除崇明县外，一个区域内只有一条地铁的只有松江区了。泗泾，洞泾大量的动迁房还没有住人。要是住满了动迁户出行只靠一条九号线是肯定不行的。,,,
可以让所在居委会为我开具居住证明吗？,待回复,其他 咨询,匿***,2016-06-2320:28, 我是外地在沪务工人员。自11年起一直租房居住在松江区新桥镇晨星小区内。现在因为涉及到交通事故赔偿问题，我需要晨星居委会为我开具一份居住证明可以吗？如果能够开具，请问我需要提供哪些材料？,,,
新桥镇通往市区和莘庄道路建设,待回复,交通 求助,匿***,2016-06-1409:47,区长，您好！新桥人民盼望多年地铁无望，希望能够尽快打通通往莘庄方向的道路，明华路和明中路等跨铁路地道。多年前就说需要建设，可是现在没有任何动静。不知道政府部门难处在哪里。希望区长能够想着我们新桥的百姓。感谢感谢还是感谢！,,,
阳光房搭建影响我家居住,待回复,城建 投诉,匿***,2016-05-1015:10,   你好，我是松江九亭涞坊路1399弄69号（茵芳小区）的居民，我家后面的邻居在一楼整个外围搭建了阳光房，因为用的是镜子玻璃。只要对方一打开门窗，那反射光线严重影响了我家的居住。农村人都知道，这发射的阴光久而久之这样射的话，对我家是相当不好的。找九亭居委会解决，他们让我们双方协商，我跟村主任说，只要对方的光不反射到我家，随便对方怎么造怎么弄跟我们无关。刚开始九亭政府文件说只允许搭2米X3米的房，而现在象包围墙一样的造法，又说是允许的，相关文件呢？难道就因为对方是九亭农业公司的主任，就可以为所欲为吗？希望九亭政府能有相关的文件，让居民能心服口服，希望相关部门也能引起重视，解决我家的燃眉之急，谢谢。,,,
新能源车充电桩装在哪里？,待回复,交通 求助,匿***,2016-04-2217:12,国家及上海市都大力推广新能源车，比亚迪工厂就在松江区。请问假如我要买新能源车，到哪里去安装充电桩？物业说没有政策，不能出车位证明。,,,
G60安装隔音带事宜,待回复,城建 求助,匿***,2016-04-1110:37,尊敬的领导，你好，我是松江区仓轩路金地艺境的一名业主，由于我们居住的是靠近沪昆高速的一排，晚上睡觉时噪音确实很大，晚上休息不好直接影响到第二天的正常工作，希望各位领导能帮助解决此事，万分感谢,,,
莘松路场西路口违章设摊高音喇叭扰民,待回复,其他 求助,匿***,2016-04-1014:49,莘松路长西路口，只要不下雨，一到五下午四点半，双休日上午十点，一直到晚上，乱设摊，高音喇叭，乱扔垃圾，人行道上不能走路，严重干扰附近居民的生活，投诉多次，没有解决，请领导能给予附近居民安居静的生活整洁的道路,,,
老城中山路午夜的脏乱差,待回复,环保 建言,匿***,2016-03-1717:17,我是一名老百姓，每次晚上我在回家的途中，看到了中山路上的情景，感到非常的气愤，到处都是排档和黑车，早上我去上班又看到环卫工人用水枪在冲洗，难道水不要钱吗，工人的资源就这样浪费吗？我希望上位的领导能够管一管，还老百姓一个干净的环境，谢谢！（都是发生在晚上10：30~11：00以后）,,,
地铁九号线交通特别拥挤对策咨询,待回复,交通 建言,匿***,2016-03-0815:17,区长，您好：地铁九号线从松江南站开往杨高中路的方向，每天早上上班都非常挤。听说政府还准备将更多的群众迁移到松江那边，这样应该会导致地铁九号线更加拥挤。请问政府有什么对策来缓解吗？谢谢,,,
九亭沧石桥陶家楼528号门口工厂噪音超严重,待回复,环保 投诉,匿***,2016-03-0516:41,九亭金吴沧石桥陶家楼宅基地西6户人家居然有5个工厂基本24小时工作，噪音大，多次反应没有解决，,,,
离家不到20米24小时开工的工厂,待回复,环保 投诉,匿***,2016-03-0516:37,九亭金吴沧石桥陶家楼最西6栋老宅基地旁现在居然有10来家工长，有几家居然24机器不停噪音已经不能用文字表达。反应居委会多次无结果。请求帮助。,,,
养狗扰民,待回复,治安 投诉,匿***,2016-03-0215:35,上海松江区青年城养狗的居民众多，很大一部分遛狗不给狗牵绳，遇到多次狗无端冲小孩或其他狗冲过来大声吠叫有攻击倾向，养狗的居民对其狗的行为也毫无制止，放任自由！其态度也是非常嚣张，毫不讲理。完全无法与其理论！这对其他文明养狗的居民是极大的不公！对有小孩的居民实为巨大的安全隐患！小区物业对此毫无作为。希望政府能够对此现象进行管理和整治！,,,
张泾路（泊兰花苑）永悦小学，周边环境 脏乱差,待回复,城建 投诉,文***,2016-03-0114:22,区政府的领导，你好，我是外省市来沪务工人员大军中的一名80后来沪十余年了，在上海好不容易有个落脚处，我想反映一下，洞泾镇，张泾路1339弄（泊兰花宛）周边环境脏乱差的问题，这个地方位位于洞泾和泗泾接壤处，周边虽有永悦小学学生人数达数千人和幼儿园但周边环境和道路确实差，晴天灰尘大，雨天泥水和部分路上排水差导致积水严重，加上周边大型货车随意停放给上下学的小朋友们造成相当大的安全隐患，泊兰花苑小区门口的乱摆摊就不说了，出个门都难，虽然我的小孩还没有到上学年龄，但我每次看到下雨天，特别是冬天小孩们拎着鞋光着脚，从水里走，心里很难受，虽然这个学校里面的小孩都是外来务工子女，但是他们的上学路上环境确实很恶劣，周边公交车站都在一公里以外，和上海这座繁华的大城市相比，简直是天壤之别，以上句句真言，希望区领导能够重视起来，让周边环境加以改善。                                                                    ,,,
新南路近春莘路 雅仕轩南门商铺 装修 噪音,待回复,环保 投诉,匿***,2016-02-2809:07,周末早晨七点半之前，风镐，大锤敲墙，严重扰民。,,,
九亭易安小区停车难，环境治安差,待回复,城建 求助,匿***,2016-02-2710:17,"区长您好：九亭易安小区实在是环境太差了，在这里停车难,楼道脏，门卫白天黑夜大门畅通，门卫晚上11点后也就熄灯睡觉，小区大门进出没人管。政府简直置老百姓安全不顾。前几天消防车来根本开不进来，万一真的出了大事老百姓的安全谁来负责。还有这个小区地下车库都搭成了一间一间的房间也没人管。恳求区长为我们老百姓出面解决下。",,,
顾戴西路二手车市场扰民,待回复,交通 建言,匿***,2016-01-0415:49,顾戴路二手车市场严重扰民，爱伦坡小区门口时常一群黄牛在那里打牌乱扔垃圾，马路两边随意停车，嘉闵高架顾戴路下口四车道，对面一车道每天高峰严重拥堵，这是怎么规划的？二手车黄牛屡禁不止，搬到这边三年了还是这样，是不是因为地处松江闵行交界就变成三不管了,,,
荣乐西路仓轩路新建小区G60沿线无隔音墙,待回复,城建 求助,匿***,2015-11-2721:35,区长您好，本人是仓华路999弄绿地凯旋宫业主。来信反映，本小区因紧邻G60沪昆高速南侧，由于紧邻小区路段尚未安装高速公路隔音墙，小区距离高速公路最近处约80米，因高速过往车辆较多，噪音很大，且车辆日夜通行，噪音及时在夜间也是持续不断。小区于2015年6月底交房，至今已有近三分之一业主入住，噪音对大家的日常生活影响较大。还请区长同志了解，帮忙协调有关部门关注此问题，以便尽早安装隔音墙减少噪音对附近居民的困扰。感谢。,,,
报警数次无人理会。民警当保护伞,待回复,治安 求助,匿***,2015-11-2514:20,在松江区车墩镇茸江路后街网绅星咖里（江南名剪）理发店对面进去有赌博机十余台。金额较大。赌博人员每天有八九十余人。ta多次报警给车墩民警他们不给予理睬。却和赌场老板合伙恐吓举报人。希望领导给予重视。谢谢,,,
关于松江金地艺境小区反应高速公路隔音带,待回复,城建 求助,匿***,2015-10-3114:29,尊敬的区长大大您好，我是松江金地艺境的一名业主。关于G60高速公路马陆地段未安装隔音带一事，当时购房时开发商说以后会装隔音带，但直到现在迟迟没安装。请问我们该找什么部门来协调安装事宜呢？,,,
动漫城暗藏赌博,待回复,文娱 投诉,匿***,2015-08-2418:58,上海市松江区出口加工区茸江路后街那一片有好几家动漫城，都是暗藏赌博这东西害人不浅，我三年输了18万我只是一个在厂里上班的普通员工。一到发工资这里面都是人，每个人都输光才走，这里也被查过几次那都是敷衍了事。都是老板和派出所事先勾结好了，希望区政府应该严打这些害人的东西,,,
松江区新浜镇噪音扰民,待回复,环保 投诉,匿***,2015-07-1808:52,你好，我想投诉下新浜镇方家哈，林天花苑南北区中间那条街上的几个超市，每天从早晨5点开始，到晚上11点。门口小孩玩的那种摇摇车，声音大刺耳，每天如此。无法休息，跟他们也商量过，没有作用。麻烦你们能不能跟商家沟通下，能不能调小音量或者改成早七点到晚10点。临街的住户谢谢你们了,,,
给我们点休息时间和应得待遇,待回复,企业 建言,匿***,2015-06-2715:05,        我是上海北玻的员工。是河南人来开办的。在松江光华路。是一家上市公司。我公司工资制度为保密。也没有祥细工资单。星期天和节假日。说是加班自愿。可是到星期六车间主任就通知明天加班。法定假也是这样。有时候一干就十二小时。如不来加班会扣工资。批评为工作态度不好。正常上班早八点至下午五点，中班五点至第二天二点。中班连续工作八九小时没饭吃。更气人的是领导开周会讲，清明五一加班公司没给钱。你们可以走人。就这样公司每年有一半以上走人。    尊敬的区长!北坡公司这种做法底气何来。员工在公司算什么？希望劳动局监察部门领导来规范这些不良企业的行为。,,,
黑心药店,待回复,医疗 投诉,匿***,2015-06-1916:12,荣乐东路上的余天成药店，卖的药太黑心了，999感冒灵，15袋装的，官网标价，14.5他们药店卖25元，感觉水分好大！,,,
九亭乱停车,待回复,交通 投诉,匿***,2015-06-1515:56,九亭镇的中心路与连富路交汇处，每天早上8点开始就有四五辆卡车停在人行道与公交站旁边 今天更离普 都停马路上了  我们乘坐公交车非常不方便 ，要么要到马路中间去等 要么就因为卡车档住看不到而上不了车 真是让赶车上班的人无可奈何！交警真忙看不到也就罢了 那装个摄像头拍拍乱停车管制一下总是可以的吧？,,,
北九亭沪亭北路沿街餐馆深夜烧烤摆摊污染空气,待回复,环保 投诉,匿***,2015-06-0620:08,五洲云景和知雅汇小区在沪亭北路上的沿街餐馆，从晚间到深夜常年摆摊烧烤，产生大量烟雾，污染空气，严重影响周边住户居民夜间生活，尤其是影响睡眠。恳请政府有关部门介入，限制其烧烤设摊时段，同时要求停止深夜大面积沿街设摊，并且安装烟尘过滤装置。,,,
 无证网吧暗藏游戏赌博 ,待回复,治安 投诉,匿***,2015-06-0316:23,松江区九亭镇涞坊路3331号二楼网吧（好又多超市楼上）暗藏赌博游戏机，曾有人报警并带警察过来，但只是带走了几个人，里面的机器纹丝未动。下午又继续照开不误。里面有摄像头，有专人监视，警察来人就把门关上，敲一会就走了。而且就连打110电话报警电话那头都是说他们没有开门，可明明里面有人在里面赌博。难道就真的没有办法销毁了吗。希望有关部门去核实,,,
黑摩的治理,待回复,交通 建言,匿***,2015-05-2619:13,上海市松江区佘山地铁站黑摩的太多了，而且素质低，影响到了正常的交通秩序，到处乱窜，到处鸣笛，给行人带来很多麻烦，而且很多时候见黑摩的吵架打架的行为，请领导重视。,,,
赌博场,待回复,其他 投诉,匿***,2015-05-0711:12,我要投诉松江区车墩镇华阳桥村81号二楼有大量赌博机，进去从一楼游戏机直走到厕所旁边有一面镜子墙壁中间有个门上二楼，希望相关部门把这里彻彻底底处理干净，把我的家人害惨了，多次报警没有解决，警察就在外面转转就走了。,,,
关于沪亭北路末端上延安高架入口取消发卡人员或增设红绿灯,待回复,治安 咨询,匿***,2015-03-2409:34,请相关领导实地调查下，沪亭北路末端上高速路经过收费站出口上延安高架，此处经过上口的小车又不收取费用，何必还要安排专门工作人员发通行卡，再开50一100m左右交卡通行，为何不开一条上闸道直接通行，或许增设红绿灯限流也可以啊！这样不节约好几个发卡人员，又加快收费站通行速度了么！,,,
红绿灯也要看人来设置么,待回复,交通 投诉,匿***,2015-03-1216:05,松江谷阳路与新松江路，谷阳路与文翔路的红绿灯，南北方向时间都是红灯长，绿灯短，反之东西方向时间绿灯长，红灯短；实际南北方向经过的公交线路都比东西多，1路，3路，24路，松闵线等，孩子每天上学必经之路，为何这两年做出这样的设置？,,,
