烧烤，小龙虾，窗户开不来了！,待回复,城建 投诉,匿***,2016-04-0308:27,区长好，安亭昌吉路255号，开了家烧烤，小龙虾店，油烟味弄得窗也开不了，天热了，不开窗，怎么过啊,,,
嘉定区马陆镇博学路，博学南路乱停车,待回复,交通 投诉,匿***,2016-03-2108:47,区长您好：上海市嘉定区马陆镇博学路跟博学南路的物流的快递的货车，面包车天天乱停乱放，博学南路上的百世汇通快递每天乱停车堵在路中间路口，别人走路车子多过不去走不了路，为什么你们嘉定区政府没人管，投诉几年了，希望你们管管。,,,
嘉定区政府的分时租赁电动车停车点，保安不让进,待回复,城建 投诉,匿***,2016-02-2614:11,区长好，分时租赁电动车是嘉定区的一个伟大的创新举措。政府也花了大投入来方便群众办事。其中嘉定政府的停车点并没有标明是内部专用。但是这个停车点，保安不让进。 本来是公共资源，保安非说是政府的。政府门口的保安，身份特殊，但是也不能霸占公共资源啊。请在百忙之中了解下。这不是给政府抹黑嘛。谢谢,,,
投诉上海嘉定区骏丰玲珑坊相关问题,待回复,城建 投诉,匿***,2016-01-1515:42,废话少说，直入主题1、产证问题：我们买房子的时候是2015年6月，说好了6月交房，拖到7月交房不说，开发商的大产证一直拖着不给办理。产证的问题，我想就相当于一对夫妻没有领结婚证的状态，合法性存在质疑，所以这个问题是首要问题。2、电梯问题：小区电梯是永大的电梯，新小区、新电梯、一梯三户，这样的电梯坏的频率是每部一周一次。电梯关系着人生安全，我们不想看到电梯惊魂事件的上演给社会带来恐慌。3、敲墙党勒索：小区的墙和孔必须他们来敲和打，不然他们就会对装修公司及自己的敲墙人员进行恐吓。敲墙党是小区管理松散化的表现，是物业放任部分势力的肆虐，不利于人民安定，违背和谐社会主张。4、停车费问题：我们小区的停车费是500一月，政府指导价不是规定说外环外的都是150元/月么？这是对于政府和相关部门的蔑视和无视，没能将真正的惠民政策惠民，请政府处理此类苍蝇事件。5、物业和业主矛盾问题：前几周，物业竟然和业主因为停车问题大打出手，造成打断业主肋骨事件，虽然事情已经走司法程序，但是物业是我们的守护神不是打手更不是我们仇家请来伤害我们的元凶。还我安宁和平安小区！房子是我们辛辛苦苦一辈子的钱财，不想因为一个开发商一个坑爹的物业把我们所有的对于未来的梦想和期望都葬送。恳请政府出面严查骏丰玲珑坊及相关事件~,,,
民声，建议,待回复,交通 建言,匿***,2015-12-1416:09,停车难已是一个普片问题，坐落在嘉定城中心的中医医院，门口每每都排了一条长长的车队，整占用了一条车到，我建议应该把嘉定博物馆的地下停车库作为商用停车用，来发挥其更大的作用。,,,
伊诺咖啡酒托泛滥,待回复,其他 咨询,匿***,2015-11-1217:37,伊诺咖啡酒托泛滥，请彻查！今年10月31号，我被一个微信网友忽悠到嘉定区上海包装城玩，去了之后她说没吃饭，然后就被带进一个伊诺咖啡店里，结果接二连三的让服务员上酒，前三瓶每瓶500每上一瓶酒，服务员就让付款，最后那个女网友说她有个小姐妹要来，我还郁闷呢就来了，结果一来就要了一瓶1250的酒，我才发现上当了，最后一瓶我没付钱，就走了，现在想想我都后悔。这件事我没有选择报警，我希望自己吃一堑长一智，以后绝对不干这种事！不过这几天，我在网上搜了一下伊诺咖啡，结果让我大吃一惊，几乎除了官方介绍伊诺咖啡的连锁状况之外，剩下的全是说伊诺咖啡酒托的事情，被骗的人太多了，这种情况却没人任何监管部门来治理，我们花了那么多钱买了一份教训，但我同时也一样没良心的商家也受到制裁！,,,
断头路何时通,待回复,交通 建言,匿***,2015-10-0216:17,安亭镇到桃浦镇的公路至今没有打通不知是何原因，现在安亭镇至上海市区的交通全靠曹安公路，使曹安公路压力很大，望政府尽快打通这条公路，让附近的企业和居民出行更方便。,,,
断头路何时通,待回复,交通 咨询,匿***,2015-10-0114:55,由安亭昌吉路往东至桃浦的公路一直没有通，给附近居民的进出带来了非常不便，希望政府尽快解决这一问题。断头路的问题政府已经说过几次要解决，可到现在还有许多路还没有通，希望政府这一次能彻底解决这一问题。,,,
快递货车乱停车有没有人管理,待回复,交通 投诉,匿***,2015-09-2510:25,区长你好，嘉定区马陆镇博学南路上百世汇通快递，快递车每天乱停车，别人路车辆都过不去的，天天这样堵为什么没人管理，希望你们政府管管。,,,
违章搭建严重影响居民生活和安全！！,待回复,环保 投诉,匿***,2015-09-1317:53,尊敬的杲区长您好！本人居住在嘉定兴平路嘉苑别墅（嘉定区兴平路666弄）旁边。近期有3栋别墅业主正在大兴土木。我这辈子也没看到个人可以这样施工的。这3栋别墅均为独栋别墅，原先250-300平方。现在据我从街道了解施工增大面积均起码有300-500平方以上。为把1楼部分的改成3层楼或重新打造庞大的地下室天天用多台重型冲击钻冲击楼顶和地基。让我们平民老百姓无法生活。每天是被数台巨大冲击枪声吓醒。这种冲击声和震动要伴随我们一整天。让我家老母亲无法居住。我们小区已投诉各部门可无人来管！据我了解此别墅都住着有钱有势人，都和各个部门都打过招呼。肆无忌惮的施工。让我们无法生活！！另外施工采用塑料布等材料都是易燃物，如有火星就有可能产生大型火灾！请求韩市长还我们安静和安全的生活！！正在施工有3栋别墅是：101号106号113号  呼吁按本市违章建筑有关条例执法，还居民原有生活环境！！！,,,
嘉定区有没有人管这些乱停车的吗？,待回复,交通 投诉,匿***,2015-09-1108:39,您好：这里是嘉定区马陆镇博学南路门面房路上的，百世汇通物快递，还有物流的货车乱停车为什么没人管，毎天货车，小面包车，都这样停堵在路中间别人还要不要开车走路了，一年下来一直投资办什么你们政府没人管理？,,,
乱停车的物流公司谁管,待回复,交通 投诉,匿***,2015-08-1611:03,区长您好:马陆镇博学南路997号(原飞航物流)每天乱停车，货车天天停在路中间，别人还要不要走路了，这样停车有没有人管，希望你们领导管管。,,,
乱停车的物流货车谁管,待回复,交通 投诉,匿***,2015-08-1315:01,区长您好:嘉定区马陆镇博学南路门面房前的路，老是被物流公司的货车堵住，这里有一家原飞航物流每天货车停在路中间的，天天这样停别人车子多走不了路了，希望你们领导管管。,,,
快递公司乱停车政府为什么不管,待回复,交通 投诉,匿***,2015-08-0715:23,区长您好，马陆镇博学南路百世汇通快递公司，快递，物流车辆每天乱停车堵路中间，别人车辆进不来出不去的，生意也做不了，为什么嘉定政府没人管这些快递，物流乱停车问题，希望你们政府部门管管，不要堵住别人进去的路，政府部门好像是有意不管的，他们不管也可以，以后我们每天投诉到上海市委书记，市长那里去。你们这些贪污腐败的东西迟早会死的。,,,
马陆博学路快递跟物流公司小车货车乱停怎么不管,待回复,交通 投诉,匿***,2015-07-2513:38,区长您好:这里是嘉定区马陆镇博学南路百世汇通快递公司，跟旁边物流公司小车，货车每天堵在路中间路口，别人汽车都是进不来出不的，物流，快递车天天都是这样堵住，特别是下午4点到晚上十点堵的人走路都不好走，这路又不是他们自己造的，我们也要做生意的，叫他们留的路出来别人可以车子进出，为什么一直投诉嘉定区领导不管呢呢，希望你们上面领导管管。,,,
江桥万达附近停车混乱,待回复,其他 投诉,匿***,2015-05-1010:28,区长您好，江桥万达附近道路违章停车现象严重，鹤旋路，鹤友路，华江路上均有大量违章停车严重影响周边居民生活，并带来大量安全隐患，忘区长本着以人为本的宗旨加强管理还周边老百姓一个安宁的生活环境。,,,
快递公司乱停车为什么一年下来都没人管,待回复,交通 投诉,匿***,2015-04-1315:51,区长您好，嘉定区马陆镇博南路百世汇通快递公司乱停车为什么一直以来没人管，你们看看下面照片，从晚上停到第二天他们自己店面前一辆车也没有就不停，就是要把别人的路堵住别人还要不要开车了。这乱停车的权力是谁给他们的只有你们政府部门知道了。,,,
快递公司一年下来天天乱停车没人来管。,待回复,交通 投诉,匿***,2015-03-1213:55,我们嘉定区马陆镇博学南路上的百世汇通快递每天乱停车堵塞路口别人进不来，出不去的，为什么没人管呢？每天跟下面照片一样天天这样停车你们说别人能进去吗？能走路吗？我们天天投诉也没看到有人来管，希望有领导来管管。为什么快递公司有那大胆子一年下来天天乱停车没人来管。,,,
快递公司乱停车有没有人管,待回复,交通 投诉,匿***,2015-02-0716:34,区长您好，嘉定区马陆镇宝安公路博学南路，的百世汇通快递公司的快递车每天乱停车天天非地路囗堵了，天天停在路口中间，别人老是进不来出不去的，希望你们过来看看能管一管。,,,
上海11号线太乱了,待回复,交通 投诉,匿***,2014-09-1413:10,11号线地铁上广告横飞，区长管不管，11号地铁上真乱,,,
德园路1509弄经适房好多房子发生渗水,待回复,城建 求助,匿***,2014-07-1308:37,尊敬的领导，我是德园路1509弄20号101的住户，首先感谢政府，在政府的政策关怀下使的我们这些住房困难的居民拿到了经适房。就在我们正准备欢欣鼓舞的准备装修时房子出现多处渗水且小区多家也发生同样情况，使得我们高高兴兴的一件事变成了一件烦心事物业也去过多次无法解决。希望尊敬的领导大人能督促相关职能部门解决一下再次感谢。,,,
关于高考复读,待回复,教育 咨询,匿***,2014-07-0210:17,区长您好，我想咨询一下如果想要复读高考。应该向哪个部门报名？,,,
金沙江支路厂区大门借道居民区，重卡扰民,待回复,环保 求助,j***,2014-04-0210:55,金沙江支路200号内有一个厂区，北接大干道金沙江路，南临苏州河，西面是外环线，东面是居民社区。厂区唯一的出入口就设在东面的社区道路-金沙江支路上。厂区内有危险化学品转运站，水泥搅拌站，集装箱堆场，重工厂，每天危险化学品槽罐车，水泥搅拌车，平板车等重卡24小时借道金沙江支路新郁路通往干道金沙江路，影响了社区内建德花园，金丰新村，嘉乐之春等社区居民睡眠，严重影响了群众的身心健康。（地图见附件）    目前24小时不间断噪音来源于：1、平板车震动，路面不平，只要车在动，就地动山摇。2、重卡转弯报警器，重卡都装有转弯报警器，一开转向灯，就会发出“左转请注意”的鸣叫。3、重卡发动机，重卡只要怠速，不要启动，晚上发动机的噪音就超标。4、危险化学品在社区狭小道路串行，发生意外，没有缓冲，群众生命如何得到保障？    请区领导考虑一下这是群众最基本的利益诉求，协调打开厂区北面干道金沙江路出入口。谢谢,,,
重卡扰民 条条路通金沙江路 何必借道居民区,待回复,环保 求助,匿***,2014-04-0110:30,    丰庄13号线地铁站南面，金沙江支路200号内有一个厂区，厂区北接大干道金沙江路，南临苏州河，西面是外环线，东面是居民社区。厂区唯一的出入口就设在东面的社区道路-金沙江支路上。（见附图）厂区内有危险化学品转运站，水泥搅拌站，集装箱堆场，重工厂，每天危险化学品槽罐车，水泥搅拌车，平板车等重卡24小时穿梭于建德花园，金丰新村，嘉乐之春等居民社区内，扰乱了社区居民睡眠，严重影响了群众的身心健康。   根本解决方案就是协调厂区单位，向北打开直通大干道金沙江路的出入口。（见附件箭头）  主要噪音：1、平板车震动，路面不平，只要车在动，就地动山摇。2、重卡转弯报警器，重卡都装有转弯报警器，一开转向灯，就会发出“左转请注意”的鸣叫。3、重卡发动机，重卡只要怠速，不要启动，晚上发动机的噪音就超标。4、危险化学品在社区狭小道路串行，发生意外，没有缓冲，群众生命如何得到保障？    请区领导考虑一下这是群众最基本的利益诉求，协调打开金沙江路出入口。条条大路通金沙江路，何必非要借道居民社区。我替建德花园，金丰新村，嘉乐之春的居民跪地叩首以待！    另付嘉定区真新街道信访解决方案：交警装限速和禁鸣标识。标本都不治，愚弄群众。,,,
希望早日拆迁,待回复,城建 咨询,匿***,2014-03-2713:45,安亭镇星塔村杨家浜北靠京沪铁路，京沪高铁、沪宁城际铁路，东临嘉金高速公路，噪音大，出行交通十分不方便，希望政府能早日解决这个问题，最好的办法就是搬迁。,,,
因加快黄渡大型住宅区的建设,待回复,城建 两会,匿***,2014-02-2510:35,黄渡大型住宅区是上海市政府在市郊建设的一个大型廉租房小区，现在第一期建设项目已经开始，希望政府抓紧开展第二期工程的启动工作。,,,
道路受阻,待回复,治安 咨询,匿***,2014-01-0817:42,靠近曹安路这里的星塔路旁边原先是村民种植蔬菜的，现在里面要盖小区把道路两边的树木也用院子围了起来，道路变窄好多，树木是公家的吗这还有人管吗？,,,
恳请区长有空走一下华江路,待回复,治安 咨询,匿***,2014-01-0617:50,华江路近北翟路方向，尤其是过苏州河的路桥两侧，早上七点晚上六点。恳请区长大人走一次，別无他求！,,,
脏乱差！,待回复,治安 咨询,匿***,2013-12-2808:46,江桥的华江路是我见过的第一脏乱差！很丟上海人民的脸！尤其是华江路桥两侧，早上成了猪杂摊！,,,
圣诞节、元旦节快乐,待回复,其他 感谢,匿***,2013-12-2116:51,圣诞节快乐、元旦节快乐！工作顺利！祝嘉定区明年更上一层楼！！,,,
关于南翔镇新裕村胜辛南路夜晚不开路灯问题,待回复,交通 建言,匿***,2013-12-0713:32,区长同志您好！南翔镇新裕村胜辛南路有一段路，夜晚车辆如白天一样川流不息，但由于夜晚不开路灯经常发生大大小小的车祸事件！为了保护广大人民的生命安全和利益，请您让有关部门帮助解决这个问题。,,,
江桥地区飞机噪音巨大，望领导早日解决！,待回复,城建 投诉,l***,2013-11-1009:23,江桥地区近日受虹桥机场噪音困扰，望领导早日解决！,,,
水岸秀苑（2013年10月飞机噪音严重,待回复,其他 求助,匿***,2013-11-0210:53,马区长，水岸秀苑这边自2013年10月以来，飞机噪音极其严重，平均30秒就有一架飞机呼啸而过，严重影响睡眠，休息和生活。作为百姓，我们无从得知，是不是飞机航道改变？是否将一直持续？这样的生活环境根本无法居住，请帮忙了解原委并帮助百姓改善生活，谢谢,,,
上海能给外来打工者，一片蓝天吗？,待回复,就业 求助,1***,2013-09-2910:27,我们21人，原来是在一家韩企上班的，我们是计件制，在8月9号发7月份工资的时候，发现工资少了，就找厂里的领导了解，在后来再三的追问下他们说给我们涨了基准。我们员工不同意，跟他们小时。他们说没有协商的必要，要协商就让我们走。后来给我们开除了。我们申请了劳动仲裁到现在还没有结果。因为我们人数过多。我们等不起啊。我们21人都没有心思找工作了。想请领导们，多关注我们弱小的群体。,,,
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
