交警简化处理程序,待回复,治安 建言,匿***,2016-02-2713:25,施书记，您好！不知该问题是否该向您反映。交通违章停车发生后，交警大队寄来告知单，没有处理结果，要去交警大队处理。但是，那里人山人海，我前面有120人。等候三个多小时也仅仅是罚款，没有其它内容。您看有必要让大家去花这样大的代价跑一次吗？既造成一次无效出行，也浪费大家时间，还增加交警的负担！能否简化一下吗？也为民众减轻负担。非常感谢您，也期望您的过问结果！,,,
电话警察和银行督查官诈骗,待回复,其他 求助,匿***,2015-12-1513:22,尊敬的书记您好，我是南安工厂工人，在一家天兴消防厂工作多年，2015.12.13被诈骗41576人民币，原因是《电话里的警察说我在上海普陀市发送中奖信息，骗取他人80000人民币，我说我没有，他说他联系银行督查官TAM拍照取证，他要求我配合他们调查证明我的清白，要我拿银行卡按照他们的指示操作，他们恐吓我说我不按照他们要求做，就把我当嫌疑人坐3年牢，出来在调查取证。我为了证明我是清白的，于是我就按照他们的指示做，过程中骗取我41576人民币》，我一个无力的工人该怎么办，辛辛苦苦攒下的血汗钱，欲哭无泪。去柳城公安局报案，案件只受理不调查，百般无奈之下只能求助您，对方的账号是《6228480018593955273》,,,
普陀区君御国际拍卖公司诈骗,待回复,其他 投诉,匿***,2015-12-0316:31,   施书记您好，我向您反应普陀区君御拍卖公司诈骗老百姓一事，我是山东的一位农民，在网上查到普陀区君御拍卖公司，我就去了君御拍卖公司，是一位姓谢的女士接待了我，让专家也看了藏品，他们也让买家看了，说藏品没问题，说买家的钱没带够。让我们双方都交了保证金，说是一个礼拜钱就给了，结果他们公司打电话还要再交出关费，让我再交一万，后来听朋友说君御公司就是骗子。每天都要骗全国各地的老百姓，我感觉这样的公司对于我们区来说也会带来很坏的影响，希望施书记能在百忙之中安排有关部门去查一下。,,,
咨询,待回复,城建 咨询,匿***,2015-11-2114:11,书记你好；真如城市副中心北面地块到如今五六年了吧，老百姓一直在看，到底这块空地闲着干嘛用呢，政府有何规划、什么时候动工,,,
赌博游戏机危害严重,待回复,文娱 投诉,匿***,2015-11-1911:14,普陀区兰溪路梅岭北路好得便利店对面有一家，曹杨商城旁五楼有一家，曹杨影城四楼有一家，都是赌博机，机器上贴的标签还是用于娱乐，但是都是拿钱上分，曾经看着丈夫赌博，老婆发狂吵架的，希望有关部门能查封！给普陀区一个健康安宁的家园！,,,
关于小学生留级问题,待回复,教育 咨询,匿***,2015-10-3113:42,"您好！我是一名小学生的家长。我家的孩子成绩差,一二年级一直是跟不上。一级年曾向学校提出留级，可回复目前小学阶级不能留级，并且小孩还小，过二年就会跟上。现在小孩已三年了语数外还是最后一名。又向校方提出留级，还是通不过。想请问小学阶级目前就不可以留级吗？如果可行该如何办理，谢谢！",,,
"新增违章搭建走程序处理两年,违章依旧",待回复,城建 投诉,x***,2015-10-1422:10,"施书记好!	在市、区领导大力整治违章建筑倡导文明城市的当今,中远两湾城却违章搭建现象却愈发严重。其中中潭路100弄66号302和304业主于2013年10月始破墙开门至公共平台上搭建违章构筑物，从搭建开始我们邻近居民劝其停止并反映至物业、居委、房管所、警暑、区信访办等要求制止该违章行为。同样今年1月30日中潭路100弄66号303业主也破墙至公共平台上搭建违章构筑物，虽然我们邻近居民之前同样多次反映至相关部门要求制止该业主准备进行的违章行为。然而相关部门均未在搭建过程中及时制止而任其他们分别违章搭建完成，至今有的已两年有的也近一年未作有效处理使之违章依旧。	该违章搭建至今我们又数次找包括区房管、区拆违办、城管和区信访办等相关部门，得到的结果往往是房管和拆违办互相推诿，或答复为已依法立案并按存量违章走程序处理，更有甚者答复为邻近居民空调外机放置不规范引起违章业主不配合解决该违章问题。	我们去各职能部门诉说很少留下痕迹，但多次信访办的申诉和回复是留下痕迹的，其中2013年12月27日回复承诺“对该违建立即予以制止并做好后续执法工作”怎么变成了走程序解决？即使走程序走两年后仍走无音讯？即使有邻近居民空调外机放置不规范就不处理相关违章了？	我们拥护市、区各级领导大力倡导制止违章行为和多次要求全市新增违章为零，而中远两湾城的违章现象却反而成蔓延之势。个别执法部门和个别执法者的推诿和不作为是不是要将“新增违章为零”变成空洞的口号？我们不愿看到个别执法部门和个别执法者工作状态影响到区管理部门整体形象。对此我们要求施书记您督促有关部门不推诿勇于担当并加强执法力度，决不能纵容违法者的强势和在客观上助长违章搭建成风，制止中远两湾城的违章搭建顽疾，还我两湾城业主正常的居住环境。	                    中潭路100弄66号404住户18917674298                                         	                                   402住户13621771930 	                                   403住户13641950704",,,
曹杨八村一区偷电动车倡狂,待回复,治安 咨询,匿***,2015-10-0410:46,我居住在曹杨八村一区，这里偷盜现象十分严重。我邻居白天电动车锁在门口，居然被盗。我们这一门洞近期被偷4部电动车，搞得人心惶恐，还望领导加大力度管理,,,
整改安徽卫视虚假保健品广告,待回复,文娱 投诉,匿***,2015-10-0313:41,能不能把安徽卫视千年铁皮枫斗广告关了，还有追查安徽电视电台相关责任人责任，国家才规定禁止虚假广告，这种骗子产品还卖，忽悠老年人  不少人看了安徽卫视的这种广告对安徽的好感迅速降低……,,,
紫郡小区如今学区是否处理,待回复,教育 咨询,匿***,2015-07-0922:55,2014年的学区还在建设，如今2015年了，想知道落实情况如何？根据就近入学，紫郡应该有比较近的学区选择。,,,
违章建筑举报,待回复,城建 建言,匿***,2015-07-0809:58,普陀区真北路3199号星云经济区内近出入口在建的一排二层办公楼和一个独立厕所间疑是违章建筑！,,,
举报违章建筑,待回复,其他 投诉,承***,2015-06-1906:58,尊敬的领导，您好！我是普陀区的市民，现向您举报普陀区金昌路2399号属于违章建筑！我们从媒体知道市委市政府批准的关于《城市规划条例》，对此我们作为普通市民十分高兴和坚决拥护支持。本人在2015年4月8号投诉（12345和12319）至今，该单位仍在不断扩建，就此我们多次向有关部门投诉，不知什么原因，没有回复。而且对方多次叫来黑帮出面保护该建筑顺利搭建，并称什么部门来都没有用。现向您举报，希望能够引起您的注视，并能够尽快解决该问题。谢谢！,,,
为什么要你们跨区呢？,待回复,治安 咨询,匿***,2015-05-2313:50,丰庄路365超市隔壁游戏机房赌博很大，里边有30多台机器举报多次没有效果，危害社会危害家庭希望有关部门处理。门口有放风的，他们都开了几年了。,,,
乞求上学,待回复,教育 求助,匿***,2015-04-2215:18,尊敬的施书记您好，我在普陀区桃浦镇打工，孩子面临幼儿园升小学的难题，因之前不知道上小学需要什么材料，现在就差一个居住证，上海社保我也在正常缴纳，上海社保卡也有还有清单也能拉出来，教育部门的要求一定要居住证，施书记，居住证我现在已在办理中，现有居住证办理回执单，今年幼升小学，孩子没有信息表，居住证出来也不能赶上五月二十三的报名时间了，孩子很想在上海上学，施书记求你看在孩子渴望求学，帮帮孩子入学吗，谢谢施书记了。,,,
普陀区人民医院锅炉房噪音污染,待回复,其他 投诉,匿***,2015-02-1808:24,尊敬的张书记您好，我是普陀区澳门路519弄1号楼1401的住户，我们家紧靠普陀区人民医院，该院锅炉房没有采用静音装置，全天24小时产生大量噪音，严重影响我们小区居民的休息，麻烦书记大人帮忙解决。 ,,,
国企领导随心所意！,待回复,征集 群众路线,家***,2015-01-0314:56,安全是为人之本，而现在的国企领导把安全抛至脑后，国家法律法规强制规定的特种作业人员两人一班制工作要求被随意贱踏！无人来制止。中央规定干部退休不得返聘，而企业却把低工资返聘工人一刀切，而高工资领导干部却没有被同时辞退。,,,
全民健身低碳环保共建绿色家园,待回复,其他 咨询,匿***,2014-11-1315:58,尊敬的领导，您好！我们是普陀区桃浦镇的一群业余长跑爱好者，近几年来，由原来的二三个人迅速发展成近50人的队伍。其中60多岁袁瑞良师傅已连续十多年参加了全国各地举办的马拉松赛事，王佩华曾经以一小时36分的半马成绩，获得赛事前五十名的好成绩，小李曾经获得普陀区举办的元旦杯比赛第六名，我们很多队友都珍藏着好几块马拉松赛事奖牌，难得的是我们队伍里，大家彼此交流跑步经验，一起研究，探讨最佳跑步姿势，共同学习其他团队优秀跑手的正确方法，尤其是当我们每次以千分之一甚至万分之一的概率报名成功而又奋力跑完半马或全马取得自己的最佳成绩后，我们欢聚一堂，分享喜悦，显现出我们坚不可摧的凝聚力。当前形势，空气污染空前严重，雾霾现象使得全国人民深恶痛绝而又暂时性的一筹莫展，治理雾霾更需要我们全体人民的共同参与和支持。现在我们桃浦马拉松跑友队正在以自己的实际行动——用平时锻炼而特有的强健体质在普陀区体育公园构成一道靓丽的风景线，带动了一大批居民参与健身，同时号召着众多老百姓加入了国家倡导的低碳环保运动，我们将不遗余力地担当起“治理环境污染，从我做起”的模范。由于我们对马拉松运动的无比热衷和对低碳环保运动的大力宣传，引起桃浦镇政府领导曾辛和金秋影对我们的关注，在他们的关心和关怀下，我们这批自由组合的民间长跑队将会加入到桃浦镇五好团队，从此后，我们更加信心百倍地为全名健身和低碳环保而不懈地努力贡献。由此，我们特向区政府表示感谢，感谢区政府下的桃浦镇政府给予我们的支持！并请政府为我们这支队伍命名而不胜荣幸， 请转告我们全体成员的谢意！          桃浦镇马拉松跑跑队全体成员                        2014年11月13日,,,
普陀区莲花公寓无证养狗非常严重扰民,待回复,治安 求助,匿***,2014-11-1311:21,本人住真北路莲花公寓，本小区在普陀区曝光率挺高，但内部管理混乱，居民连最基本的作息都是一种奢望，本小区无证养狗泛滥，犬无主人牵引和管理小区里随意乱跑，经常半夜和清晨聚集嘶吼打闹，多次反映居委会和打狗队都说无法管理，他们也不能抓无证狗，那我想请问领导要打狗队这个部门干什么用的？办狗证起到什么作用的，辛辛苦苦买套房连最基本的休息都成了奢侈吗？外来人管理差使其肆无忌惮的乱养狗，咬了孩子怎么办？来个人管管吧，打狗队不打狗，居委会不管理无证养狗户，那我们老百姓去找谁？以民为本小区曝光率再高不得民心有什么用啊,,,
养老手册,待回复,征集 群众路线,匿***,2014-06-1616:23,你好：我是2013年11月在牡丹江社保中心补缴了13年的社会养老金（1996年1月-2009年9月），但是一直未能拿到养老手册，今年7月我要将户口迁往上海，由于没有养老手册，上海不予受理，去找了牡丹江着保中心，他们说有张存档卡就是养老手册，但是上海并不承认，请问我该怎么办，谢谢！,,,
欧之馨咖啡无证经营棋牌室，小区居民不堪其扰,待回复,治安 求助,匿***,2014-05-1515:49,"尊敬的张书记，我是凯旋北路1555弄清水湾小区的居民，有一件涉及普通老百姓的事情，希望得到您的关心和帮助。在我们小区24号楼的楼下（临街的店面）有一家叫欧之馨的咖啡馆，从2012年开始突然增加了经营范围（超范围）棋牌室。我们24号4楼（含4楼）以下都是不堪其扰，通宵都在打麻将，我们也不是不讲理的，希望晚上十点以后不打就可以了。但就是这样一件事，多次打110,12345，都不能得到解决。张书记，真心的请求您，帮助我们解决一件对您来说是一件小事，对我们普通老百姓是大事的实事。",,,
扰民,待回复,环保 投诉,匿***,2014-02-2108:43,你好：我是曹杨路783弄2号楼居民，也是一个刚出院回到家养病的病人，我想请问各位领导第一：早上七点钟就开始施工，同时有两个冲击钻不停的在钻是正常的吗？我报警，警察说七点施工是正常的，他们管不了。可是据我所知道的施工正常时间应该不是七点吧？第二：楼下是永乐家用电器店，六楼以上是居民住宅，我想请问各位领导永乐可以把五层楼整层出租给别人做宾馆吗？这合理吗？而且要走小区大门入囗。这样人员复杂我们居民有安全感吗？,,,
祁连山南路公共交通缺失问题,待回复,交通 投诉,匿***,2014-01-0718:43,祁连山南路从桃浦路至苏州河一段沿途有车站设计却完全没有南北向公交车停靠，使此方向居民出行十分不便13号祁连山南路站开通后，这一段公交问题越发明显，所有经过的公交营运线路为了客流都是东西向往居民小区里面绕。,,,
环卫工人需要关心,待回复,其他 国美活动,匿***,2013-12-2017:28,书记您好，建议关心停车难问题，小区停不下，马路不让停，建议让一些小马路可以夜间停车。。,,,
波克城市设赌，毒害广大青少年，为什么没人治理,待回复,其他 投诉,举***,2013-11-0916:51,上海波克城市公司，以棋牌游戏做幌子，每天设赌，骗钱，刺激赌博，为什么没人问，没人管理，我举报波克，在德州扑克游戏中，一把牌要几百元的输赢，不是赌博是什么呢，元宝道具换对等的生活用品，宝盒刺激消费支持交易，其实变相的就是刺激赌博，三条，那一条不是说明波克在设赌，骗钱，几万输赢是正常的，为什么不管不问，我从各个网站举报这个事情，只要能举报的，我就全部举报，不信没人管，希望您也给我们重视一下，谢谢,,,
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
