投诉宜贷网，希望政府控制相关人员,待回复,金融 求助,嘻***,2019-01-1017:56,我是宜贷网的一名投资者，在宜贷网投资数十万元，去年12月份，宜贷网突然恶意清盘，无视政府和法律，雇黑势力收割，随时可能卷款逃跑。希望政府能够控制相关人员，冻结账户，清查问题，避免重大问题。,,,
嘉定金融办懒政不作为推诿,待回复,金融 投诉,A***,2019-01-1015:56,领导你好。宜贷网涉嫌恶意清盘，并且说清盘方案已经得到主管部门的认可，准备收割三万家庭五十亿。出借人上报到金融办，竟然推说不归他们管，金融办如果不作为，将会成为损害三万家庭的罪人，并且会发生集体事件，希望能得到领导的关注，并督促其负起应该有的责任。,,,
居委会不给开居住证明，小孩无法上学,待回复,教育 投诉,江***,2019-01-0816:54,"我家住安亭黄渡春盛苑,阁楼开了个天窗，现已拆除，居委会说没拆干净，不给开居住证明，办不了居住证，小孩无法上学，我家住六楼，小区中间，既不影响美观，更无围建。望领导以建设和谐社会为本，以人民为本。",,,
封建迷信风气盛行，白事铺张奢华，需要移风易俗,待回复,文娱 投诉,迟***,2019-01-0710:27,敬爱的区委书记，本人在嘉定区黄渡镇居住三年有余，经常被周边居民办丧礼的锣鼓喧天的噪音滋扰，丧礼从业者简直肆无忌惮地大力鼓吹迷信之风，跟风者不乏其人。黄渡镇正在创建文明城镇的进程中，像如斯这般因丧事铺张奢靡的风气，早该移风易俗，丧礼也应体现城镇之文明之风，从检尚礼。希望有关单位能够提高监管和宣传力度，还文明城镇朴实淳朴与文明祥和之民风。,,,
马陆博学路南路1015弄2号厂房三合一,待回复,治安 投诉,匿***,2018-12-0608:41,嘉定马陆博学南路1015弄2号，为工业性质厂房，现被改为:住人、使用液化煤气明火做饭，办公，仓储使用，存在严重消防隐患，作为邻居我很害怕失火，有义务向领导汇报，望政府有关领导调查整改，给我们一个安全的生产园区。,,,
上海市嘉定区大众春盛苑小区停车位油漆异味大,待回复,环保 投诉,迟***,2018-11-2908:58,"尊敬的书记,您好！经过本月的物业管理的整治，小区物业管理提质已经突显成效，非常感谢！然而小区固疾仍有存在。由于小区房屋结构松散，不遵守道德的居民扰民现象仍然突显。本次我要投诉的是小区物业擅自使用非环保的油漆刷小区停车位，并没有考虑到小区居民的健康，甲苯甲醛类气味弥漫在空气中。本人已致电大众春盛苑小区居委（电话：69582002），还有上海绿奕物业管理有限公司（电话：59597299），都得到推委或搪塞的托辞。因此感到他们身为公职人员，极度不负责任，甚感气愤。小区的面貌是大家维护的，市民有监督的责任和义务。希望得到您的重视，采取有效的行政管理的措施，还健康环境于民。谢谢！",,,
公司不交社保,待回复,三农 求助,坚***,2018-11-2415:58,章书记你好:我是外来务工人员在嘉定北开发兴荣路{赫莱特密封科技有限公司}上班几个月了公司不交社保说是给补助发工资的时候也没有我们农民工最低的社会保障都没有。希望公司给我们补交社保。我是劳务派遣工不知道怎么样解决社保问题，希望章书记帮我解决社保问题。,,,
单位拖欠工资，找各种借口不发,待回复,就业 投诉,东***,2018-11-0611:04,本人在南翔镇的上海九灵建筑装饰设计有限公司上班3个月，只发了半个月工资，负责人一直找各种借口不发其余近两个月工资，一直拖欠到现在有两个月了。严重影响了本人的生活！希望书记帮忙解决一下！ 上海九灵建筑装饰设计有限公司的地址是：南翔镇沪宜公路1101号南翔智地5号楼2楼211室。,,,
上海嘉定外冈水厂暴力施工致住户家中进水（续）,待回复,城建 求助,闲***,2018-09-1416:22,上海嘉定外冈水厂暴力施工致住户家中进水造成财产损失，水厂不管不问，施工单位态度蛮横。请求有关部门能够帮助解决赔偿事宜。信访办与水厂沟通后，水厂电话和我沟通，让我去找杏花居委会，说水厂只是协助，采购材料，具体是居委会与嘉定区政府主办。居委会之前已经告诉我们要我们去通过司法机关解决。目前事件处于踢皮球状态。事件从4月中旬到如今已近半年。请章书记帮助协调。,,,
城市拥堵,待回复,交通 求助,W***,2018-09-0620:32,敬爱的书记：        你好！在你繁忙中打扰到你，实在抱歉！但有件事情还是想请你关注一下！有关嘉定北地铁站口城北路到嘉定北公交车总站，这100米距离不到的4车道路面已经维修了6个月了！政府为老百姓做好事修路，我们心存感激，但这路修的也太久了吧！至于为什么修这么久和修了那些东西，因为周末不上班，看不到也不好评论，所以还是希望领导重视一下，关注因修路影响我们上班族乘班车事宜！,,,
上海嘉定外冈水厂暴力施工致住户家中进水,待回复,城建 求助,闲***,2018-09-0514:38,上海嘉定外冈水厂暴力施工致住户家中进水造成财产损失，水厂不管不问，施工单位态度蛮横。请求有关部门能够帮助解决赔偿事宜。老百姓打不起官司。请求帮助，谢谢！,,,
华亭镇花亭村的违章建筑太多，村委会不管不问,待回复,城建 求助,Q***,2018-08-3018:57,你好书记，我是嘉定区花亭村的一位村民，现在华亭存很多民房都是违建，在没有批复和没有任何人同意的情况下将民房扩大，场地扩大。村委会置之不理。很多村民在建造民房时为了将场地扩大，甚至于侵占国家土地，将路封死不给村民走。多次反映12345，华亭村委的回复就是没有执法权已移交拆违办，拆违办没有任何消息。12345回复就是如果对方继续建造可以继续打12345！书记，违章在建造的时候就拆除就不存在以后的拆违工作，还要涉及赔偿问题，这是给公家造成损失。村委会和拆违办的不作为让我们村民心寒，而华亭村村委的这种态度就是希望我们眼不见为净不涉及你个人利益就不了了之。那么请问我们村民是不是可以无所顾忌的随便搭建民房，随便造多大多宽都不要紧。请区长为我们村民留一条路走吧！违章房屋为华亭镇花亭村800多号，因为新建房屋没有门牌号所以本人也不知道具体门牌号多少。户主为秦翔元。书记可以核实一下。是否有这个情况！,,,
网络诈骗,待回复,金融 求助,W***,2018-08-2210:16,由亲戚介绍加入一个网络平台投资。投了3万。现在平台打不开，钱拿不出来。被骗。,,,
遇黑心租房平台“爱生活爱公寓”如何维权？,待回复,政务 求助,我***,2018-08-0310:25,    我与同屋租客陆续在“爱生活爱公寓”上租房，于嘉定区民主东街178号，现如今该平台拒不缴纳租金给房东，我们这些租客又被房东赶着走，我们一但与该平台解除合约，就会扣除当月押金，除此之外征信也会受到极大影响（“爱生活爱公寓”当时给我们办理的贷款业务-元家e宝，以扣除月租），但是我们已经受够了这些，平台未支付租金给房东违约在先，房东赶我们走，我们完全是很被动，我认为我们有必要维护自己的合法权益，后我加入了维权群，发现里面有很多我这样的例子，都受到了一定伤害，看到他们发出的该平台内部的聊天更是触目惊心（见图1），报警警察不管这些，去法院走程序也是需要很久，他们平台在去年就已经发生过这样的一起时间，当时还上了新闻，前两天我也看到人民日报报道了大学生遇黑心租房平台的报道，所以就想到了来这里问您。   现在还请章书记能给我们指条方向，让我们如何能有效解决这种事件（已经有人联系过法院方面，但是太慢了，无果），我目前为大学毕业考了研，9月份就将开学，8月20日就将离开上海，所以在此之前我一定要妥善解决好，否则影响到征信问题，对我们将会是很大的一个麻烦事,,,
嘉定中心医院开出假出生医学证明书,待回复,医疗 求助,万***,2018-07-2610:19,尊敬的章书记您好:我是四川省仁寿县人，我妻子在2015年7月4日，在上海嘉定中心医院产下一名男婴，当时嘉定中心医院给我开出的出生医学证明书有问题，现在我在我县文宫派出所不能给小孩上户口。出生医学证明我县文宫派出所户籍科工作人员经验证，嘉定中心医院开出的是假证，，我县文宫派出所已经收缴了医学出生证明。2018年7月22我托我丈母娘你找嘉定中心医院，调查了一番没有效果。请章书记明察秋毫，还我小孩户口,,,
环保投诉一个多月了，咋没有回复，也没有相关部,待回复,环保 投诉,W***,2018-06-1311:01,环保投诉一个多月了也没有相关部门来检查，如此的环境下工作健康何来保障？,,,
求助嘉定区委书记章曦,待回复,治安 求助,z***,2018-06-0617:08,"尊敬的嘉定区委书记章曦及各位领导，在你们领导下，嘉定区人民生活幸福安康，但是请你和各领导们在百忙之中关注我一下，这个小老百姓的事情。2014年4月一个叫董于丹女子，不知道从那里弄来我的手机号码，用手机15893614884多次打我电话，在电话中她自称说是现货高级投资顾问，金融分析师，宣称现货黄金 白银 原油等商品交易投资很赚钱，听她讲了一下，宣称：现货行情与国际接轨，进入国际交易市场交易，买涨买跌，双向操作一天22小时交易。然后说跟股票一样的银行提供第三方拖管无风险，资金很安全，银行监管的，出入金方便。陈方明开着几家公司上海大谷资产管理有限公司 上海丰领投资管理有限公司 上企亚信息科技有限公司 上海大谷财富股权投资基金有限公司 上海牛谷金融信息服务有限公司 上海大谷投资咨询有限公司 上海同礼投资管理有限公司 上海评知资产管理有限公司 上海盛然网络科技有限公司法人陈方明 13817170333。实力雄厚，有政府批文，有专业老师指导，后加QQ昵称‘简丹爱’上并发些赢利截图，记录等等来利诱。   在其引诱下，就把身份证正反面照片和建设银行卡照片发给她，在一个汇丰贵金属交易中心网络平台开了户，就在QQ上发来交易软件和分析软件，远程给我安装好就开始入金交易，我以前什么也不懂，是被洗脑了，所以打款到他们软件指定帐号，期间都是她让我怎么操作我就怎么操作，按照她的操作，我从2014年4月起至2015年7月先后共被骗180万。上海嘉定区沪宜公路3099号嘉创国际大厦1510 ）   期间2014年6月又引诱在中色金银贸易中心有限公司网络平台开户，从2014年6月起至2015年6月以同样方法被骗35万。所谓的现货交易平台，实际上是代理商会员单位以高额回报诱导受害者将资金存入犯罪嫌疑人指定的网站平台，然后利用网站平台的虚假的现货白银交易，骗取客户钱财对受害者实施诈骗“频繁买卖操作，赚取高额点差、管理费、手续费,虚拟交易，反向带单，高杠杆重仓操作”代理商，会员公司用网络平台虚拟资金与客户交易，等手段，诱使客户巨额亏损，从而非法占有客户的投资款。本人被诈骗的倾家荡产、债台高筑、家庭面临妻离子散、精神恍惚，受着时间的煎熬，生不如死，维权难，难于上青天。受害者遭灭顶之灾投诉无门，处在水深火热之中。实在无奈之下肯求书记晴天大老爷为民做主，将犯罪分子绳之以法，追究其刑事责任。在此我和家人千恩万谢不胜感激，感谢领导们的救命之恩。祝好人一生平安。         ",,,
马陆镇樊家住宅一区,待回复,其他 投诉,普***,2018-06-0517:00,"上海市嘉定区马陆镇樊家住宅一区多辆土方车乱入小区周边道路，周边居民无法入睡晚上6点至今,村委会至今无人处理！！！！！！！！！！！！",,,
强拆违章建筑疑问,待回复,其他 求助,1***,2018-05-2816:43,书记您好！我是嘉定区徐行镇钱桥村村民，我们家里经济本来就不好，要赡养一位85左右的老奶奶，老奶奶一直由我们赡养着，婆婆俩耳朵失聪，多年不工作，老阿公有肝腹水，一直没有上班，我工资也不高，老公也身体不好，儿子在金山住校读书，家里有困难重来没有给村里说过，一直靠自己自力更生，我们在自家场地上修了4间小房子靠这点租金补贴家用，现在村里要强求拆除，希望领导能体谅我们的苦楚。 能不能给我们一条活路啊！,,,
粉尘废气属于环境污染吗,待回复,环保 投诉,W***,2018-05-2114:52,位于嘉定区江桥镇解放岛路258号的金江丰吉建材厂是生产加工pvc聚氯乙烯粉等化学加工搅拌生产塑料异型材料加工，车间内粉尘废气满车间飞，工人的健康如何保障呢，,,,
嘉定区徐行镇施庙每天夜里大货车扰民，请领导,待回复,环保 求助,努***,2018-05-1409:40,尊敬的书记，您好，自从嘉罗公路两边拆除后，大货车都停在了村庄里，每天夜里大货车进进出出，轰轰隆隆发动机的声音特别大，甚至还有大货车夜里按喇叭，真是每天夜里吵的人难以入睡，半夜扰民问题，希望尊敬的书记帮忙解决，还老百姓一个安静的环境，地址，嘉定区徐行镇和桥施庙吴家组，嘉罗公路14号桥，路北,,,
到处都是断头路，居民出行难,待回复,交通 求助,W***,2018-05-1108:38,书记您好，我所在的陆家社区，位于马陆地铁站，入住6年了，修了好几条路，却只有一条路是通的，其它都是断头路，唯一通的一条路又连接高速与高架，最近又在大修，工期一年多，导致现在天天大堵车，希望领导们能到现场看看，解决附近这么多小区居民的出行问题，谢谢！,,,
黑车非法拉客安全隐患,待回复,交通 投诉,W***,2018-05-0515:57,嘉定江桥金运路鹤望路路口黑车非法拉客闯红灯，这个路口信号灯对黑车根本没有任何约束力。离路口200米就有个菜场每天经过此路口的老人很多但是安全根本得不到保障。经常出重大交通事故。为什么就没有人管？黑车为什么就无法取缔？黑车是交保护费了还是纳税了？为什么存在黑车拉客可以不问，但是闯红灯为什么不管？？,,,
小区噪音问题，难受、难受、难受！,待回复,城建 求助,笑***,2018-05-0410:32,尊敬书记您好，我是嘉定南翔的居民，家住在南翔德园南路111弄通用国际。我们小区正前方2公里的地方有一南翔火车（货车）中转站，这里火车（货车）每天24小时运行，噪音非常大，家里老人心脏不好，非常地苦不堪言！我们也知道火车没办法，我们只求晚上十一点后稍微停一下，还给附近居民一个休息的时间？？？建议火车站采取一下防噪措施也行呀！我们很爱南翔！！！请领导关心一下！！,,,
投诉小区私开麻将馆,待回复,文娱 投诉,W***,2018-04-2716:21,章书记：您好。本人投诉嘉定区丰庄北路82弄8号楼103室开设一私人麻将馆，每天凌晨两三点钟还在打麻将，期间伴有吵闹声，麻将声，桌椅拖拉等各种噪音，严重影响居民休息，以至本人长期无法睡眠，甚至有神经衰弱的症状。期间拨打过三次以上12345投诉电话，向文化部门，工商部门，小区派出所投诉过，都以无赌资等各种理由拒绝彻底解决该问题，请求相关部门对该私人麻将馆予以取缔，还市民一个安静的休息环境。,,,
上海宇培特种建材有限公司拖欠农民工工资,待回复,其他 投诉,周***,2018-04-1714:18,"本人（上海实全建筑安装工程有限公司）于2013年4月和上海宇培特种建材有限公司签订外墙保温劳务施工合同来到黑龙江省牡丹江市绿地凯旋城工地，当年完成了绿地凯旋城、绿地威廉公馆和绿地国际花都三个工地外墙保温施工项目，同年年底宇培公司按合同约定支付了95%的施工费，余款5%第二年付清，2014年4月又开始绿地威廉公馆二期工程和绿地凯旋城A地块还迁房外保温施工，并于9月派遣到徐州鼓楼区万科城内墙石膏粉刷施工，当面一共130多万产值，年底宇培公司说牡丹江绿地集团没有拨款，公司自己垫付只能付款至70%包含10万元期票，期票时间至2015年6月底，可到时间去兑现却没有钱，2014年底余欠施工尾款30多万，2015年4月牡丹江威廉公馆三期开工，宇培公司说你开始施工我司安排上一年尾款，就这样我们安排工人进入现场施工却迟迟没有安排，中途只是少量安排施工生活费，当时工期紧迫，让完工含尾款一起结算90%,可到了10月份已经完成工人回家还是未安排，于11月份来到上海宇培特种建材有限公司核对账目时，公司克扣面积等方法，二万多平方的面积给核对了两个多月，这就是他们的办事效率和方式，当年加上内蒙古呼市金游城項目一共80多万产值，到年底含上一年尾款结付后继续欠款30几万，并说2016年底付清，到2016年年底却只付了20万，还欠款12万左右，当时说没有钱延期到2017年底，(每个项目都有劳务施工合同，一直未按合同履行付款)可到2017年底去要钱时，公司以多种理由说没有钱可付，也不会再付款给我们，就这样一直不承认，农民工是城市的建设者和弱势群体，血汗钱来之不易。恳求政府相关职能部门给予调查解决，为农民工作主讨回公道！",,,
安亭新镇何时能有社区卫生服务中心？,待回复,医疗 建言,f***,2017-12-2715:47,尊敬的马书记您好：我是嘉定区安亭新镇的一位居民。自从2015年入住安亭新镇以来，深深为这里优美的环境、质朴的乡风、和谐的邻里关系等所喜欢，深深为安亭新镇的快速发展所骄傲。不仅自己在这里买了房子，好邀请很多亲朋好友也在这里安了家，有些朋友还把父母也都接了过来。大家安居乐业，其乐融融。但最近，由于天气原因，很多朋友的家人都患了感冒，仅仅一个小小的感冒，就把大家愁坏了。在附近找了半天，竟然连一个小诊所都没有。安亭新镇入住人口可谓不少，学校、幼儿园等均已经布局，但关系人民群众切身利益的医疗却被有意识地遗忘了，给安亭新镇的居民带来了极大不便。但在安亭老镇，却拥有安亭医院、安亭中医院、肝胆医院分院等等，同样是安亭，布局却极为不合理。期盼马书记百忙之中，能让有关部门关心此事。,,,
残疾人就业,待回复,其他 投诉,静***,2017-12-1417:14,我是一名语言残疾人，说话鼻音，无法就业。残疾人就业，嘉定区残联包括绿地江桥居委会，目前都没能解决。只给推荐，不给安排，本人工作阅历少，无法自行就业，而且推荐工作很少。希望政府给予残疾人就业文职工作，最低工资即可。谢谢。,,,
马陆镇丰功路680号6栋生产塑料，无环评,待回复,环保 投诉,匿***,2017-11-0117:26,马陆镇丰功路680号6栋一家公司关门生产塑料制品，气味污染严重，公司无公开抬头。气味排风扇安装在6栋后面（北面），曾询问房东:这家公司无环评，违规生产，还被环保部门罚款过。这种公司生产操作严重污染空气环境，气味严重损坏人体器官。望领导安排有关部门查访检查询问，制止此类污染空气环境的生产企业，谢谢！,,,
咨询土地流转问题,待回复,三农 咨询,匿***,2017-09-1409:15,尊敬的马书记，您好，想咨询一下华亭村土地流转的事情，葡萄园到期了.12年按照政府要求做事情，现在合同到期想续签，但是华亭村领导说不让种了，说是把土地收回租给上海本地人种，上海本地的葡萄园到期为何可以种，收回去说是种水稻，为何收回后租给外地人种香葱，我想问国家一直宣传公平公正，这哪里还有公平公正可说，明显歧视外地人，想咨询一下马书记是否还可以续租,,,
嘉定区马陆镇幼儿园分配不合理,待回复,教育 求助,匿***,2017-07-2614:04,尊敬的书记:        您好！我是一位3岁小孩的爸爸。我的小孩今年升幼儿园，被嘉定区马陆镇教委分配到离住宅10几公里的幼儿园。没有地铁，没有校车，甚至公交车也只有1趟（我们住在嘉定新城地铁站，分配马陆智慧幼儿园）。单程路程有10几公里，公交要近2个小时，来回要4个小时，这对年迈的老人和3岁的小孩是何等的艰辛。       政府一直强调就近入学，但是马陆教委却违背市里的精神，把嘉定区居住居民分为369等，把160多个3岁小孩分配到10km外的幼儿园入学。我们接到入学通知，无法接受，马陆教委找过，嘉定信仿办去过，区政府也找过，希望就近入学，他们互相推诿，我们诉求无门，只好给您写信，希望你能体谅一个3岁小孩父亲的期盼。,,,
拖欠工资,待回复,就业 投诉,邵***,2017-06-2321:15,老板老拖工资不发 我们打工的也不容易 找他要 他老说没钱欠工资很正常 都快7月份了可4月份工资到现在还没发完  所以才求赞上级领导 嘉定区美裕路699号锋速广告,,,
关于安亭镇和静路1188弄红湖小区违章建筑,待回复,城建 投诉,匿***,2017-05-3009:44,上海市嘉定区安亭镇和静路1188弄，红湖小区(原红湖消声器厂家属区)。此小区现在违章建筑太多了，如:原红湖厂食堂出租改建。原来小区的蓝球厂出租改建为垃圾回收站。以上违章建筑已经严重影响到小区环境美观及安全问题，垃圾站在作业中产生的噪音及粉尘让小区居民都不敢开窗帘，小区居民为此事也有找过小区物业去协调过，小区物业就说:原蓝球厂租给人做垃圾站，还有原食堂出租改建都是红湖消声器厂出租的，这些地方不在他们监管范围之内。我想不管是谁出租的，现在严重扰民了，又是违章建筑，政府部门总该出面管一管吧。现在全市到处都在拆除违章建筑，这个小区却在不断的增加违章建筑的数量，请有关部门及时制止，还居民一个美丽、整洁、安静、安详的小区。谢谢各位领导！请各位领导对举报人的信息严格保密，避免举报人后续遭到不必要的麻烦，谢谢！,,,
马陆镇这些物流货车乱停车为什么没人管,待回复,交通 投诉,匿***,2017-05-2620:19,领导好，马陆镇博学南路两边的门面房全是物流，快递，物流货车，快递货车，每天堵得水泄不通，堵的别人过往车辆都开不了 ,,,
老板不发工资,待回复,就业 投诉,匿***,2017-05-2616:35,我已离职一个月 老板3 4月份工资一直拖欠不发 打电话给他有时还不接 以各种理由推迟 如说忙没时间  没钱等   因我现在在老家没办法去当面找他  上海嘉定区锋速数码有限公司  ,,,
求助新建花木市场,待回复,城建 求助,匿***,2017-05-2306:53,尊敬的马书记您好！我是原澄浏中路1818号花木市场，我们配合政府拆违，已经拆除，我们公司到现在为止没有找到合适的再建地点，公司面临非常大困境，商户四分五裂，搬迁到各种塑料大棚也是极不正规，大棚内盖房，住人，烧饭的都有，严重的安全隐患，也给嘉定形象带来负面影响，请求马书记能规划一块正规用地，正正规规建设一个花木市场，让我们继续为嘉定人民服务！感谢万分！,,,
唯一现居住房办不了房产证，户口落实不了,待回复,城建 求助,小***,2017-05-0814:41,"我家唯一住房当时按镇政府要求拆迁（有拆迁协议），但拆迁房又一直没有给办理房产证，现在享受上海市政策户口要迁入现在的居住房里，因没有房产证，派出所就无法办理户口落户，按派出所给的投靠配偶迁入通知,有宅基地使用证也可以的，但再次去派出所办理时，办理人员却以此地址与居住地址不符为由，再次不给办理（户口簿地址与宅基地使用证地址相符的）。为此事找了好多部门，也打了很多电话都托诿说：是历史遗留问题。谁来解决这个问题，我们找相关部门落实，又被当球踢来踢去，写了求助信寻求帮助，也音讯全无。为办此事接二连三的请假，为什么老百姓办事这么难。我上有六七十岁的老人，下有八岁孩子，老公又身体不适，肢体残疾，家中重担都在我身上。政府是为人服务，便利于人民。希望能尽快帮忙处理。万分感激！为盼！！！",,,
物流货车乱停车堵路几年为什么没人管,待回复,交通 投诉,匿***,2017-04-0710:08,书记你好，马陆镇博学南路上店面995－997号的原飞航航空物流货车，白天晚上货车堵路中间，每天路中间装货卸货几年来一直没人管，天天堵着过往的车辆，希望你们政府部门管一管，,,,
胜辛北路土方车（辉界实业公司）夜间通宵超速，,待回复,环保 投诉,匿***,2017-04-0411:03,马书记，您好，最近几个月胜辛北路的土方车白天很少出现，一到晚上都出来了，在马路上超速行驶，闯红绿灯，过红绿灯长鸣笛以逼让其他车辆，严重扰民，家里4个月大的宝宝多次被他们惊醒，土方车公司属于（辉界实业），车头上有，应该是给汇源路上的首创旭辉城运送建筑材料，我们小区邻居曾多次向12345投诉，但嘉定交警部门以警力不足为由，不采取任何行动，希望您能帮忙协调处理一下这个事情，让土方车不要在夜间这样扰民了，我代表胜辛北路沿线的几千户居民提前谢谢您！！,,,
为什么外来务工的幼儿上学难！难难上学！,待回复,教育 求助,匿***,2017-04-0117:33,新闻经常报道出，留守儿童如何如何的凄凉，国家如何解决留守儿童问题。可是，如今我也面临这样的问题，我是外来务工没有错，可我不想的宝宝成为万千留守儿童中的一员。可是为什么像个在上海上个幼儿园，会这么难呢？各种要求，外来的，要有上海的房子，还要交社保，还要种种的要求，及时都满足了要求，公立学校还是上不了，私立学校的学费是公立的10倍，对我们外来的如何承受的起!,,,
兴平路666弄 严重违章搭建,待回复,环保 求助,匿***,2017-04-0116:38,尊敬的马书记您好！我小区隔壁就是嘉苑别墅（嘉定区兴平路666弄）。我们已在2015年年初开始向各部门反映了违章搭建！那时正在违章搭建的是101号106号113号116号。这些违章搭建户自从2015年装修到现在，没有拆掉任何违章！现在还在不停地装修！普通人家哪需要装修2年啊！让我们无法安宁生活！每天都是水泥灰尘和强烈的噪音！现在好像107号也开始违章施工了！听说这里违章搭建都是同一个装修公司！我们老百姓真的没法生活了！2年里为何没有人来严格执法！求马书记帮我们居民还原生活环境！！！,,,
户口迁移,待回复,其他 咨询,匿***,2017-03-2314:20,我外地嫁入上海的媳妇，已满10年和35周岁，现在想把户口迁入上海，请问迁户口时我在老家需要打哪些证明资料。,,,
支持政府工作,待回复,其他 建言,匿***,2017-03-0808:53,黄渡派出所居住证受理点的几位工作人员态度很凶，脾气很差。只想拿工资，不想干工作。,,,
西上海御庭房屋质量差,待回复,城建 投诉,匿***,2017-02-2816:53,您好我是曹安公路4908弄西上海御庭业主，我家里发生外墙渗水问题，报修后一直无人理睬。物业推给开发商，开发商一直没有反应。拨打12345市民热线投诉后，开发商也始终不予理睬。特此求助！,,,
支持政府工作,待回复,城建 求助,绿***,2017-02-2107:03,尊敬的马书记您好！首先乞求审核通过，我们绝对响应政府号召，不会给政府添乱，感谢万分。我们是嘉定区马陆镇资产公司下面澄浏中路1818号花木市场，我们现在只是希望能受到合理一点点安排，我们真的与其他违章不一样啊！花木，花卉，绿植本身是为人民服务，美化环境，净化空气，现在说违法用地，违章建筑也是当时政府违法违章啊，我们老百姓是真没办法，10年前我们响应号召，然后被安置在这里（我们完全属于嘉定区ZF跟马陆ZF拆迁安置房），现在又要我们走！我们80余户几百人只希望能安置一小块地方，我们也是农业，我们保证不给政府添麻烦，如果实在安置不了也希望能正常的来做工作，我们绝对支持的，感谢您！,,,
私人物流企业拖欠工资，而且非法从事危险品运输,待回复,就业 求助,匿***,2016-12-3014:25,年底公司来了新人，把我们从住的地方赶了出来，后来我辞职了，也同意了，因为没有签劳动合同，所以不给我发工资，也不给打欠条，让年后来，拖欠了1个半月，现在身无分文，也不能回家过年，求领导给予帮助，另举报该公司长期从事危险品运输。并没有资质。,,,
小烧水炉,待回复,环保 建言,匿***,2016-12-2115:18,郊区小锅炉拆了，本应该是件好事，现在有好些人用小炉子烧水，燃料就是废木板。东家烧了西家烧，这边烟未消散，那边又冒起来了。时常有难闻的气味。经常说环保，郊区不用环保了吗？怎么就没人管？,,,
农村地区道路照明问题,待回复,三农 咨询,匿***,2016-12-0508:35,马书记您好。现在嘉定农村大多数主干道都没有安装路灯，随着机动车保有量的增加，夜晚通行非常不便，存在严重安全隐患，请问在农村主干道全部安装路灯什么时候能实现？,,,
伊诺咖啡骗人酒托,待回复,治安 投诉,匿***,2016-11-1714:18,伊诺咖啡有酒托，微信主动加你，然后去上海包装城，就带你去伊诺咖啡，点菜就是固定的会点一瓶酒500，然后又在你不知情的情况下又点了一瓶500的酒，而且结账都是点一瓶服务员马上来结账，包装城的伊诺咖啡绝对有问题，然后最后一瓶你说你没带，那个女的会帮你付，然后就跟你说，有什么人什么人找她。而且我了解下来好多人都这样被骗,,,
江桥,待回复,城建 求助,成***,2016-11-1710:10,书记，你好！江桥镇封浜老镇政府已拆迁，那么旁边曹安路3580弄小区周围一片荒凉，前面就曹安公路，西面就是封浜河，北面和东面都已拆迁了，成了一个孤立的小区，还有安全隐患的存在！希望政府部门尽快把这个小区一并拆迁！,,,
交通问题  居民区配套问题   安全问题,待回复,城建 求助,匿***,2016-11-0716:44,尊敬的市领导    您好    我是住在嘉定区封浜镇金耀路555弄的居民，目前有以下几个问题不知是否可以得到领导的解决。1.交通问题，首先随着嘉定区封浜镇、江桥镇地区居民越来越多其主干道“金沙江路”的拥堵情况日渐严重，导致居民从地铁站“13号线金运路”地铁站出站后往往要等公交车等很久。最长时有30分钟（后经自测步行回家不过30分钟）。金耀路555弄小区口有4辆公交车站点，但由于线路较长发车间隔长也成为了公交车等待时间延长的主要原因。2.地铁站台空置，大部分市民由于站台设置问题几乎经常横穿机动车道13号线金运路占在金沙江西路/金运路上有8个左右的入口，但目前仅开通3个，而且是距离公交车站较远的3个。早晨从我小区方向到地铁方面的公交车停在好像是“7号口”但此口一直未启用，很多市民选择横穿机动车道走向马路对面的8号口进入地铁。是否可以通过开通封闭的地铁入口解决此类安全问题？另地铁出口的不便  公交车的等待时间长给了很多黑车（三轮车）生存空间，交警和轨交管理人员多次整治但仍有死灰复燃之势。解决居民方便出行问题才是根治黑车最好的方法。3.配套问题1.菜市场金耀路555弄附近有几个小型的菜市场，市场内管理较为混乱，环境脏乱差，治安也存在问题管理较好的菜场离小区较远，家中父母年事已渐高，是否可以选择适合的地方将菜市场资源整合方便附近居民。2.配套商业问题金耀路555弄小区附近的几个小区均为动迁居民为主，附近商业仅江桥万达一处，附近缺少小型超市及配套商业。据了解金耀路555弄附近一侧人行道规划是配套商业用地，但由于隔壁小区居民怕一旦建造了商业用房会 影响居民生活环境及影响采光，故此商业配套建造便被无限搁置。小区周边无配套是否能解决3.安全问题金耀路555弄门口有一条小河，河四周有石制护栏，不知是质量问题还是人为破坏，很多护栏已破损不堪，前几月已有部分护栏得到维修，但靠近小区一侧还有很多护栏没有维修，物业不管也无其他部门管理此问题。望领导能重视。4.环境问题金耀路555弄门口有一条小河，靠近本小区一侧河水很脏，夏天经常有异味，像是无人治理与马路对面小河成鲜明对比，希望领导能给与重视。金耀路555弄门口有一条小河有一侧是一条通道，可以通向小区另一侧的一个菜场  但这条通道一到下雨天绿化带里的泥土便被冲出来，现在这条通道上满是泥泞，一到下雨天非常容易滑倒，家中老人走这条通道买菜居多，希望领导能给予重视能改进次情况。,,,
博学南路物流堵车严重,待回复,交通 投诉,匿***,2016-11-0615:17,领导好，你们的马陆镇博学南路每天堵车堵的像什么逼样为什么没人管，博学南路上的原飞航物流货车天堵路中间的问题，你们政府几年都解决不了吗？难道你们政府当官的就是为了贪钱啥事都不管吗？,,,
