举报棋牌室,待回复,其他 投诉,匿***,2017-05-0313:20,尊敬的区长，您好！我举报的棋牌室赌博场所位于青浦区凤徐路，该房屋属于居民住宅，但户主非法开设棋牌室，内设多台麻将机，且在室外违规改造扩建房屋，占用公共区域聚众赌博。该棋牌室违法聚众赌博，通常营业至凌晨2~3点，麻将声、吵闹声、桌椅拖动声等极其嘈杂，严重扰民。该棋牌室营业时间长期大开房门，参与赌博人员素质低下，导致楼梯道内常年烟雾缭绕，严重影响居民楼卫生与安全。周边居民曾多次联系物业、社区居委会及110，均沟通无果，户主甚至对举报居民及物业打击报复，俨然成为社区黑势力，影响极其恶劣。在当前上海市政府强调加强社会治理和城市管理的背景下，该棋牌室仍然变本加厉，违规改造扩建房屋，扩大棋牌室范围，且物业、执法部门均无法对其进行有效管理及取缔。恳请区长关注并解决，谢谢！,,,
白鹤镇,待回复,环保 投诉,匿***,2017-05-0215:04,绿地时代名邸三期，物业垃圾去年堆在小区东围墙边，今年答应清完，但是清理了一半，夏天到了，太臭了，望区长大人，关心一下,,,
房屋批复不公平,待回复,城建 投诉,匿***,2017-04-1209:00,我香花街道青山小区157号。我们小区房屋批复别人家户口簿满5口人批复建筑面积100平方，而我也是5口人只有90平方。我觉得不公平，我得不到解决,,,
收了昧良心的中介费不退,待回复,就业 投诉,匿***,2017-03-0616:52,尊敬的领导，           我和同学从农村出来的，90后，家境也不富裕，到这边找活找了将近半个月，花光了身上的所有积蓄，好不容易去中介找一个厂《旭统》，要了800多的中介费，面试的时候厂子的情况跟我们说的很含糊，扣了身份证，让先交中介费，交完带我们去培训，培训了整整一天，才告诉我们厂子里只管一顿饭，接下来的的时间只能靠零食维持，我们俩考虑到自己身体情况不佳，就不想做，并不是我们反悔，是他们面试的时候这些并没给我们讲，完了告诉我们要考试，只要考试不合格就会退中介费，我和同学就去考了，完了没考合格，，现在去找他们不给我们退中介费，虽然800块钱听起来很少，但是作为农村出生的我们感觉不好挣，但是我们两个女孩子也拿人家没办法，只能寻求你们的帮助了，别的不求，只求要回原本属于我们自己的钱。,,,
咨询青浦区个人修建停车场收费事项,待回复,城建 咨询,匿***,2017-01-1620:01,  现在一些马路越来越乱停车，自己有个院子，想修建成为停车场收费，想咨询一下，需要哪些手续？,,,
佘山黑车为何如此猖獗,待回复,交通 求助,匿***,2016-11-2409:37,佘山地铁站每次出站都有许多人站着车站，公交车常常被挤爆，尤其是沪陈线与松青线最甚，很多拿着行李箱的学生要费力去挤得一席之位，因为他们除了这两辆车外，在距离学校六公里多远的地方，只能依靠出租或者是自驾，但对于大学生来说，尤其是每周回家的学生，那将是笔不小的开支，所以这就是为什么佘山黑车如此猖獗的原因。去年，政府大力整治黑车，的确很有成效，但也意味着公交更挤，也影响了当地市民的日常出行。其中有段时间有专门的学校直达地铁的公交，给学生带来很大便利。持续约几个月后又恢复原状。希望有关部门实地考察后作出正确的决定，造福于民。,,,
被上海保保网络科技有限公司骗钱,待回复,其他 投诉,匿***,2016-11-2213:20,"领导好:我是在广州做保险的,和上海保保网络科技有限公司达成协议,他们帮我介绍15个客户,经他们筛选过有购买意向,可以见面面谈保险的有效客户,9月28号晚上20:02分打2999元钱给保保网,原本谈好的,他们会有合同给我,可收了钱后,就联系不上对方的业务员了,至如今打电话不接,微信不回.就无人管了,每次打客服电话就说了解下,了解下,就没消息了,此类诈骗公司,恳请领导百忙之中能抽时间严查,以免影响电商的健康发展,更是避免太多的人上当.多谢!",,,
白鹤镇绿地时代名邸2期住户家中漏水,待回复,其他 求助,匿***,2016-10-3119:53,楼盘北阳台水管漏水，绿地时代名邸开发商绿地集团青浦置业公司土建部以小区内【北阳台改造】为由不予维修。而【北阳台改造】是经物业-装修负责人同意的。漏水原因与北阳台改造相关并无直接证据，完全是推测，然而问题现处于无人负责的状态，业主求助无门。,,,
青浦绿地时代名邸小孩幼儿园，小学哪里可以就读,待回复,教育 求助,匿***,2016-10-2823:55,绿地时代名邸二期，幼儿园，小学哪里可以就读，马上就要面临，求助,,,
朱家角古镇店家欺诈游客,待回复,旅游 投诉,匿***,2016-10-2417:33,10月20号在朱家角古镇游玩，在小添阿婆粽子店买了一个蹄膀，当时女性老板说把蹄膀放在锡纸口袋要卫生些，包装完毕称分量后说42元，回到家打开一看包装里约有半斤多重的水，这种黑心老板欺诈行为实在是丢了上海知名古镇的脸面啊，你们不仿也尝试一下，如果老板说：用锡纸包装蹄膀，那么一定里面放很多水。,,,
有土地的家庭户口如何办理失业证？,待回复,其他 求助,匿***,2016-10-1015:05,您好！我婆婆迁移户口的问题要求助！公公公婆婆结婚很多年，可以迁移户口到上海，我们也按照户口迁移的清单一项一项的办理，婆婆是农村户口，不需要失业证和养老保险的清单，但是现在户籍改革，新打印的户口薄上是家庭户口，所以这个的办事民警说要失业证，可是咨询了婆婆老家的相关部门，说是农村有土地，不可以办理失业证，这个问题到底该如何解决呢？还有婆婆是少数民族，身份证和户口都属于有少数民族的有效证明吗？,,,
同济装潢公司拖欠民工工资,待回复,其他 求助,匿***,2016-10-0314:13,本人于2016年四月被同济装潢有限公司合伙人胡浩，电话口15202195808电话邀约雇佣，在朱家角一建筑工地按要求施工，于2016年8月完工，完工后和胡浩本人核算工资，有胡浩本人手写核算工资单，约定一个星期时间结工资，到了约定时间，胡浩拒绝付工资，多次追讨未果，,,,
青浦白鹤绿地时代名邸,待回复,环保 投诉,匿***,2016-09-3014:56,尊敬的各位领导干部，各位人民公仆：我们是绿地时代名邸的业主，一些普通的务工人员，小区前面工厂距离小区最多150米，我楼下垃圾成堆他们非要垃圾堆满地才运走、天天早上闻着垃圾味出门，5楼以下的邻居被垃圾熏晕！出门也到处垃圾！真的要疯了！务必请政府给予核实，并给出改善对策！,,,
居民区内非法设立活禽宰杀点长达15年,待回复,环保 投诉,美***,2016-09-2814:19,青浦盈中西路和海盈路的四岔路口交接处的十字路口，这户人家，后面非法搭建门面房，在这间非法搭建的门面房里，假意卖野生黄鳝为名，实着在里面非法设立活禽宰杀处，长达15年之久，严重影响周边居民的生活环境，非法宰杀的鸡鸭污水也直接通到前面的那条河里，直接污染了水源，因为那些鸡鸭的羽毛难以在下水道中排出，所以经常堵住下水道，使得蟑螂和蚊虫大量滋生，周边居民被蚊虫叮咬后存在着传染疾病的隐患。更不要说那些鸡鸭的内脏引发的臭味，更是让边上几户人家难以忍受，不敢开窗。据我所知，法律法规宰杀活禽应该有相关规定的场所及人员。为何这家非法搭建的房屋里，非法经营宰杀活禽15年。却无人问津。望领导可以帮周边居民解决这一困难。,,,
爆一住户二层房违规升自三层房 ,待回复,城建 投诉,y***,2016-08-1211:40,徐泾镇沪青平公路一住户，原二层房违规升自为三层房，房的北区也是违规扩建的。希望青浦区徐泾镇政府加大对住宅小区内违法行为的查处力度，对占用共用部分、改变使用性质等违法行为要立案查处，相关部门组织人员对该住户占用公共区域违法违法建筑进行强制拆除，恢复原样。,,,
食品卫生,待回复,其他 投诉,y***,2016-05-1308:56,区长，您好，我是一名上海市民，感谢您在百忙之中，看这份信。我发现上海市青溪区上海青浦路2522号赵巷镇上海住豪公司六合项目部食堂没有卫生证和违规使用地沟油，建议查一下工人食堂。,,,
农村5年离异女子请求给予住宅基地安身,待回复,城建 求助,匿***,2016-05-1109:32,本人已离异5年，一直以来无房居住，只好向当地村委申请住宅基地，可村父母一直以来没给予任何回应和安排！实在苦不堪言，而且处于几年的失业大潮，无业，实在再也无能力去花这个租房钱了！！！希望政府能给我一个我能长久养老的安身住宅！！！,,,
青浦区崧泽地区,待回复,交通 投诉,匿***,2016-03-2510:23,尊敬的领导，我是一名青浦区崧泽地区工厂的员工，该地区318国道崧春路十字路口常年有货运车辆违停在那里，造成我们正常上下班的员工无法正常通过，常年拥堵。政府后来设置了隔离栏，可是现在隔离栏也被司机们搬走，继续违停、聚集在该区域。希望市委市政府、当地政府花大力气整治掉。还我们老百姓正常的交通道路。,,,
青浦白鹤,待回复,城建 投诉,匿***,2015-12-1908:40,您好，我是青浦区白鹤镇大盈村的。我们村有条小路如今破旧不堪，大卡车随意进入，路已不堪负重。前一段时间不知埋什么管子，把路凿开了，却不再管。下雨天那里都是积水与水泥。听说应该今年十月份村里就通知来修，可是到现在都不闻不问。我们居住的是一个什么样的环境？,,,
小孩上学坐车困难,待回复,交通 求助,匿***,2015-11-0615:55,您好，我是青浦区白鹤镇启航城晶彩的业主，我们小区靠近昆山花桥，而且和白鹤镇隔了一条河，所以我们小区的孩子去镇上上学非常的不方便。公交车不但小，最多坐20来人就非常的拥挤，小区老人送小孩去幼儿园上学非常的辛苦。另外班次非常的少，一个小时一班车。幼儿园3点多放学，我们小区的老人2点就要出发，最晚的将近5点才能到家。您可以想像一下，公交车是有多么的难坐。幼儿园的小孩三四岁和五六十岁的老人家，一年到头不论刮风下雨都要这样。难道白鹤镇就不能在上学放学的时候多增加几班车。就不能弄几辆和市区一样大的公交车吗？,,,
关于对买淫剽娼的打击整冶,待回复,治安 建言,匿***,2015-10-2516:10,最近听多人讲现在社会风气每况日下，外地更厉害，现在上海偏远的旧小弄堂等有好多站街女，本人在网上查了我们上海青浦也不例外，网上也有暴料，对这种不良风气希望区领导重视，敦促有关部门给于严厉打击，以净化社会风气。,,,
这样不是在解决问题而是在制造问题,待回复,城建 投诉,匿***,2015-08-2209:34,区领导，你们好！2015年8月14日深夜11点左右为于华新镇北新村范围内的民兴三路139号附近路段被不知明挖土机挖开，造成许多在此处工作的群众无法通行，报110警后，值班民警到后不采取任何措施与手段，第二天早上好心人把半条路填上泥土暂时免强可行，但到8月21日深夜，也在此地址尽倒了13堆渣土，使道路严重阻断，找村里负责人说不知道有这样的事发生，当地群众叫苦连天，请区领导尽快调停此事件。,,,
外地残疾人创业办营业执照能不能免税,待回复,就业 咨询,匿***,2015-05-3108:35,您好 赵区长  我是安徽人 在青浦区开了一个小型的服装加工厂  我本人是2级残疾 不知道本区有没有对残疾人的优惠政策 ,,,
外省高校毕业生档案和户口以及党组织关系办理,待回复,就业 咨询,匿***,2015-05-1409:36,我是河南省内应届的高校毕业生现在应聘到青浦区一家私企，跑了好多次找了好多部门窗口都不受理人事代理，我想问一下向我们这样的高校毕业生一般都是怎么办理档案和户口以及党组织关系，谢谢！,,,
企业让全体员工辞职,待回复,企业 投诉,匿***,2015-01-1514:58,青浦区浦赢市政有限公司，2015.01.15日提出让全体驾驶员辞工。1单方面解除劳动合同。2每月扣一千元押金，至今未返还。3不支付赔偿款。,,,
关于华新镇交警疯狂贴罚单问题亟待解决,待回复,交通 投诉,匿***,2015-01-0613:57,本人住在华新镇6年多了，这地方除了派出所也没有交警。去年开始，青浦区那边的交警经常光顾这个小镇了。来了没别的事，就是找车贴罚单。感觉不是正常的工作行径，白天来贴，晚上10点多还来贴，主要是集中在新府路上。这两天已经串到华新街来贴了。华新镇中心只有3条街1条路，那就是华新街、华富街、华强街、新府路。就这么巴掌大的地方，停车确实也是个问题。去银行拿个回单出来就被贴了黄单，带孩子去诊所看个病出来又被贴了，去菜市场买个菜出来又被贴了，连自家楼下的二号街道边，晚上一直都默认停车的地方，昨天也被贴了。这又不是机动车主干道，据我所知华新镇机动车主干道也就是新府路。现在青浦过来的交警是不辞劳苦，每天晚上都蹲守在暗处，一贴就是一排几十辆车，现在经济不好大家挣钱都不容易，给孩子看病不去中山医院而去诊所也就是为了省点钱，结果被罚了200花的更多，这还让老百姓活吧？华新镇车多是事实，除了新府路工行对面有个公共停车场，华新街、华富街、华强街的车往哪停？白天大家基本都是办个事临时借用下非机动车道（因为没地方可停），晚上各条街的商店门口都停满了车，基本都是楼上住户的。因为没地方可停车，都默认停在店门口。总之，这样疯狂罚款的方式是不可行的，没有明显的路牌告示不能停车，政府又没安排公共停车场，白天罚晚上还出来罚，可以说停在华新街道的车子100%都挨刀过。政府要给个说法，为老百姓办点实事，而不是不分黑天白夜的去敛财！长此以往会激起民愤的。,,,
南丰路高低凹凸严重晚上有灯不亮跌伤人,待回复,城建 投诉,匿***,2014-12-2216:54,   位于青浦区青东农场东庆路北头的总长大约只有一千米的南丰路，此路为东西方向，公路的东段大约三百米已经用水泥修好，公路的西段几百米路面是高低开裂凹凸严重，路边有几根路灯杆竖起，晚上也只有一、二个晕暗的灯光藏在树叶中，因天黑不清路面情况，周围工厂下班骑车的工人因为看不清路面情况，经常发生被摔的车损人伤。大家也多次向青东农场领导反映情况（69208075），但就是没人来管，看样子中央的群众路线教育实践活动在青东农场实属空谈！！    为此也只有向青浦区的当家人反映该情况了，希望能够帮助我们把路灯修亮，让我们在外打工的老百姓不要再被摔伤！！谢谢区长！！,,,
青浦区徐泾镇盈港东路上的锦绣勉庭别墅违章建筑、希望政府给予实地察看，锦绣勉庭最南面一排别墅违章建筑,待回复,治安 咨询,匿***,2014-12-1514:15,青浦区盈港东路上徐泾镇：锦绣勉庭。该小区靠近盈港东路边上的第一排别墅大量在建违章建筑在施工、而区镇各级政府部门无动反应、希政府部门立即去实地察看。,,,
青昆路乱停车影响交通,待回复,交通 投诉,匿***,2014-07-0413:51,我住在城南乡下，每天上下班必经青昆路，可是几乎没有一天不堵车的！有事碰到急的事真的很恨的！靠近318国道路段有很多商铺，夜场，饭店，所以导致很多去消费的人随处停车，（顺便提下，路口还有很多所谓的“黑车”停着）把马路当停车场，青昆路原本就是条不宽的马路，两边再一停车，有时候还赶上修路，那个交通状况大家可想而知！每天都要被这样的情况闹心，周边的居民无不被困扰着！真心希望领导能够重视起来！最好是安装电子警察，提醒他们不要违章停车，还青昆路一个通畅！,,,
村民拆迁房无批复,待回复,城建 投诉,匿***,2014-06-1211:13,华新镇原白马塘村部分村民于2011年拆迁到临近的坚强中心村，原有房屋已拆，到目前新建房还未获得任何批复产权证明和土地使用证明。,,,
希更换朱徐线徐乐终站台,待回复,治安 咨询,匿***,2014-05-1915:10,朱徐线徐乐路站设置不合理、此站台回周无居民住房、因向东移至到是港东路徐盈路口附近、此处有大量老百姓居住、也方便百姓岀行、希青浦区政府解决站牌向东移,,,
绿化垃圾,待回复,环保 建言,匿***,2014-05-0816:18,绿化好了，因修剪而产生的绿化垃圾也就多了。因为没有规定的收集绿化垃圾的地方，小区的绿化工经常把修剪下来的树枝偷偷随处倒掉，严重影响市容，有时被发现了，绿化工的三轮车就被没收，过程中还影响了和谐。国外有简单的设备可把树枝等切碎后回收，据说还可利用。希望青浦能走出一步，为改善环境卫生，创造和谐生活气氛作出更大贡献。,,,
蟠龙古镇路在何方,待回复,城建 建言,匿***,2014-02-2114:44,蟠龙古镇位于大虹桥范围内，眼看周围翻天腹地的改变，可是蟠龙古镇的脏乱差与之正好形成了强烈的对比，古镇重建之路在何方。何时才能重现繁荣？望书记关心，督促政府重建古镇雄风！,,,
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
