外来务工人员,已办理,就业 咨询,匿***,2017-04-2113:26,你好领导！我是长兴振华重工的工人，我们的工资单一般的看不懂，太不清楚了，加班时间，加班费都看不出来，上海最低工资都调整了2300元了，我们的基本工资还是2008年的1200元，希望领导给关注下外来农民工！,崇明区新闻办,你好领导！我是长兴振华重工的工人，我们的工资单一般的看不懂，太不清楚了，加班时间，加班费都看不出来，上海最低工资都调整了2300元了，我们的基本工资还是2008年的1200元，希望领导给关注下外来农民工！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
求助,待回复,其他 求助,匿***,2017-04-1114:16,崇明港西加油站旁边有一个桥霖农庄 。前几年因为她们要开农庄，把我家一条东西的路给截断，经过村里劝说，我们同意了但是要求帮我们西边出路做好一条水泥路，她们也做了，但是质量一塌糊涂。所以去2016年开始我家和村里商量解决问题，但是种种原因一拖在拖 但是结果还是好个，因为解决的方法。但是现在又是因为那个农庄，开始种树还是很大的树，经过协商她们答应 ，做篱笆，隔开的距离大些，不去影响我家的通风度，我们也答应，但是真的做了就不同了篱笆很密集，根本不是和协商的那样！,,,
违章拆建,已办理,城建 投诉,匿***,2017-04-0813:00,尊敬的马书记您好！这次从网上看到关于崇明庙镇合中村拆违事件，说明政府处理很公正，不过在这户人家前面204号和217号同样存在违章建筑，平方也很多，作为老百姓心里存在想法，为何不是一视同仁一起拆除！希望韩书记能够关心下这件事情。谢谢！,崇明区新闻办,尊敬的马书记您好！这次从网上看到关于崇明庙镇合中村拆违事件，说明政府处理很公正，不过在这户人家前面204号和217号同样存在违章建筑，平方也很多，作为老百姓心里存在想法，为何不是一视同仁一起拆除！希望韩书记能够关心下这件事情。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
望政府帮我们外来妹和本地人一样参加农村,已办理,其他 求助,匿***,2017-03-1811:24,马书记你好我是一个嫁到崇明22年的外来媳妇如今政府好都让老白性参加农村医疗保险解决农民看病难的问题可政府让我们婚姻自由可为何不让我们享受同样待遇我至今都没参保本来就没工作没保章我希望政府能为我们考虑一下谢谢了。,崇明区新闻中心,马书记你好我是一个嫁到崇明22年的外来媳妇如今政府好都让老白性参加农村医疗保险解决农民看病难的问题可政府让我们婚姻自由可为何不让我们享受同样待遇我至今都没参保本来就没工作没保章我希望政府能为我们考虑一下谢谢了。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
望早日建设长横通道,已办理,交通 求助,匿***,2017-03-0717:47,尊敬的领导，作为一个全上海唯一没有陆路交通的横沙乡百姓，希望政府早日把规划中的长横通道变成现实，让横沙百姓不再一碰到大风大雾天气只能望江兴叹，有家不能归，有事不能出。让横沙百姓早日共享到生态崇明、美丽崇明、幸福崇明的美好明天吧！,上海市崇明区新闻中心,尊敬的领导，作为一个全上海唯一没有陆路交通的横沙乡百姓，希望政府早日把规划中的长横通道变成现实，让横沙百姓不再一碰到大风大雾天气只能望江兴叹，有家不能归，有事不能出。让横沙百姓早日共享到生态崇明、美丽崇明、幸福崇明的美好明天吧！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
村委会书记违法调整农民承包土地,已办理,三农 投诉,桔***,2017-02-1307:08,尊敬的韩书记：您好！我是崇明区长兴镇长征村一组村民。2016年6月2日村委书记和一组组长利用职权谋私利，未召开村民会议决议，私自将土地分给组长自己和组长亲朋好友。请各领导来村里调查此事。,上海市崇明区新闻中心,尊敬的韩书记：您好！我是崇明区长兴镇长征村一组村民。2016年6月2日村委书记和一组组长利用职权谋私利，未召开村民会议决议，私自将土地分给组长自己和组长亲朋好友。请各领导来村里调查此事。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
给我们农民工一个保障！,已办理,企业 投诉,匿***,2016-07-1918:04,尊敬的马书记:您好！我是位于向化镇六滧公路696号的上海欧铠金属制品厂的一名员工，我厂自从春节至今为止工资一分也没发过，星期天从不休息，加班没有加班费。现在这么热的天连高温都没有了！望领导体察民情！调查实情！给我们农民工一个保障！不胜感谢！,崇明县新闻中心,尊敬的马书记:您好！我是位于向化镇六滧公路696号的上海欧铠金属制品厂的一名员工，我厂自从春节至今为止工资一分也没发过，星期天从不休息，加班没有加班费。现在这么热的天连高温都没有了！望领导体察民情！调查实情！给我们农民工一个保障！不胜感谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
领导好，请问崇明种植农业补贴有那些？合作社形,已办理,三农 求助,匿***,2016-07-1813:34,现种植农业500多亩土地，以水稻和小麦/绿肥为主，想知道国家对农业上面补贴有哪些？具体补贴金额有多少？谢谢,崇明县新闻中心,现种植农业500多亩土地，以水稻和小麦/绿肥为主，想知道国家对农业上面补贴有哪些？具体补贴金额有多少？谢谢,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
给我们农民工一个保障！,已办理,企业 投诉,匿***,2016-07-1714:02,尊敬的马书记:您好！我是位于向化镇六滧公路696号的上海欧铠金属制品厂的一名员工，我厂自从春节至今为止工资一分也没发过，星期天从不休息，加班没有加班费。现在这么热的天连高温都没有了！望领导体察民情！调查实情！给我们农民工一个保障！不胜感谢！,崇明县新闻中心,尊敬的马书记:您好！我是位于向化镇六滧公路696号的上海欧铠金属制品厂的一名员工，我厂自从春节至今为止工资一分也没发过，星期天从不休息，加班没有加班费。现在这么热的天连高温都没有了！望领导体察民情！调查实情！给我们农民工一个保障！不胜感谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
书记您好！,待回复,城建 求助,匿***,2016-07-0116:36,    我是崇明县城桥镇利民村4隊的村民，我们的房子又旧又破，小孩长大又不能造房，说好3联动又一直不拆迁，我们真的好困难，望书记能从百忙之中了解一下老百姓的苦难，谢谢！,,,
崇明花菜低价伤农,待回复,三农 求助,匿***,2015-11-1916:11,上海崇明花菜目前批发售价只有一毛一斤，老百姓卖出血本无归，市区零售价却是2.5元一斤，这么大的差价为什么？领导们能否为农村老百姓呼吁下提供好的销售途径，低价伤农！,,,
请取缔长江农场场部无名商店旁边游戏机赌博,已办理,治安 投诉,匿***,2015-11-0916:18,长江农场场部无名商店旁边一家无证游戏机赌博厅，白天晚上公开赌博，为害一方，听说老板是温州人，农场里有警察保护他，，为了社会正义与和谐，请给予取缔。,崇明县新闻中心,长江农场场部无名商店旁边一家无证游戏机赌博厅，白天晚上公开赌博，为害一方，听说老板是温州人，农场里有警察保护他，，为了社会正义与和谐，请给予取缔。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
外地人在崇明新华医院生个孩子都生不起,待回复,医疗 建言,匿***,2015-08-2714:12,领导我来自河北省张家口市，自2004年来到崇明县打工，如今老婆生孩子在新华医院，我们从怀孕到生产已花费三万多，怀孕其间医院打电话说要去办卡，办卡一千多，每次来礼拜来两次检查都收费，检查费花九千多，刨妇产手术下来一万多，住院费，药物费，怀孕到生总共花了三万多，外地人没有医保也没办法享受政府补贴，做为一个普通打工家庭是我一年的收入，希望主管领导严格查处新华医院乱收费情况，给我们农民工打工族一个合理的答复。谢谢,,,
崇明公共场所是否禁烟？,待回复,文娱 投诉,匿***,2015-07-1915:37,中兴镇社区文化活动中心乒乓室内有好多人在里面抽烟，没有人管理，监督制止，严重影响其他人的健康，妨碍他人的健身活动，陈家镇m姓副镇长带头肆无忌惮地抽烟，无人敢管，民愤极大！请马书记为民做主！,,,
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
