加快旧区改造的步伐,待回复,城建 求助,匿***,2016-08-2920:20,   上海市徐汇区长桥新村是50年代未的老公房，小区环境设施陈旧，厨房间两家和三家共用，水池两家共用一个，每层楼面10家人家共用一个倒便器，夏天和冬天无法洗澡，每天早上如厕排队，小区到处是违章建筑，不管夏天和冬天，楼道周围和室外散发着臭气，这样环境居民多次反映未果，不知何时能帮助老百姓解决这些问题，给大家一个好的生活环境，希望区政府能帮大家办实事。由于上传图片真伪难辨，故希望有关领导能亲临现场查看。,,,
我想继续在延庆路开巴比馒头,待回复,城建 求助,匿***,2016-08-0520:23,尊敬的领导：您好，我在徐汇区延庆路10号做了6年巴比馒头，给附近居民带来了方便，今年上半年延庆路上查出了很多违章和无证的都搬掉了，还封了兰州拉面馆和保罗轮胎两家店铺，接着我的二房东就来通知说接到上面通知店铺不租了要我们搬出去，我们主动搬走了，这一搬损失了我们装修费用和整套做馒头设备。（我们证照齐全，我们不占道经营，我们合法经营，我们房便周边广大居民）。现在延庆路改造好了，希望领导优先考虑把店铺继续租给我们以减少我们的损失,,,
医院周边人行、盲道被自行车占据,待回复,交通 投诉,y***,2016-07-2616:42,鲍炳章 书记，你好：   反映在上海市第六人民医院(宜山路600号)门口和钦州北路(宜山路)一段人行道上停满自行车，盲道也被占据。这里本来路面不宽敞，医院路段人流量较集中，这么多自行车乱停乱放，叫路人和盲人怎么行走啊？医院周边人行道上乱停乱放自行车给行人(包括病人、盲人)正常行走带来了安全隐患。徐汇区正在创建全国文明城区，占据人行道盲道属于不合格，希望有关部门整治医院周边人行道上违规乱停车现象，建议相关部门协调在医院周边设立自行车停车场，确保医院周边人行道畅通。,,,
关于违法群租问题,待回复,治安 投诉,匿***,2016-07-2415:01,尊敬的领导你好，在徐汇区钦州路111弄6号2506室房屋里存在严重违法群租行为，该屋里摆满了上下铺床，由于床不够，还在地上打地铺，上上下下住了16余人。而且这屋为一室一厅一厨一卫，除了厕所，哪儿都是地铺。还存在男女混住，性质恶劣，房里臭气冲天，垃圾半月不扔一次，堪比垃圾堆，而且里面的床还是二手的，轻轻一晃吱吱作响，存在严重安全隐患，下面附上真实照片，由于太多拼在了一起，希望有关部门实施突击检查，确保检查质量。谢谢！,,,
卫生太差了,待回复,政务 投诉,匿***,2016-07-1019:36,书记你好。我 是上海市徐汇区建国西路288号上海建工二点集团工地工人，里面的食堂卫生太差了。吃饭的时候还有时候吃的剩菜。酸酸的 人得很多，工作人员什么口罩也没带过 当天没有卖完的，请问卫生局下来调查调查。,,,
拆迁幼儿园,待回复,教育 求助,匿***,2016-07-0916:19,像我家宝宝今年在银都幼儿园报的名，都开始上学了，突然通知我们学校要拆迁，要我们转校，校方校长不出面暑假班的费用也不退，报警警察说不归他们管，找教育局出面，他们也不问，最后家长们去到政府找说法，结果是只退了钱，可是宝宝学校怎么办，总不能不上学了吧！早就过了报名期，现在到处在找学校。如果回老家上学，对我们家影响太大，这种情况会有学校愿意接受收我家宝宝吗？,,,
上海徐汇区田林路140号游戏厅赌博严重,待回复,治安 投诉,匿***,2016-05-1217:26,上海徐汇区田林路140号越界创意园1楼（庆春电影院对面），有严重的赌博行为，游戏机是捕鱼机，使用电子币，窗口可以退钱；经常有人一会就输几万。后面靠近厕所有一个小门，里面有压分机。这些都是严重的赌博，每次都是警察来了后很快就走了，开了好几年，一直没有被打掉，这个情况是老板有多大关系，还是警察无法找到直接证据呢？ 如果加大力度管，警察可以便衣调查几个小时就可以有证据了。希望徐汇政府能把这个难啃的骨头拿下，这样下去迟早会出事。,,,
欣佳苑运动场太吵，严重影响居民休息！！,待回复,环保 投诉,匿***,2016-05-0913:56,你好，书记：     徐汇区钦州北路1018弄的欣佳苑小区靠河边的运动场，紧挨着小区最后好几栋楼不足5米，每天早上和晚上都有很多人运动，聊天，跑步，打球，这严重影响运动场旁边好几栋楼的居民休息。 特别是早上，有很多老年人早上5点钟到10点钟，就一直在居民楼旁边的运动场跳舞，聊天，打球，运动，唱歌，音响大喇叭声音也很大。导致周边居民楼的居民得不到正常休息，常失眠，影响正常工作。 特别是我们年轻人要上班，早上5点到9点基本都在休息。 建议拆除小区居民楼旁边的运动场，将他们还原为草地。 另外把运动场修到离居民楼远些的地方。 请领导尽快解决这个严重噪音干扰问题，还周边居民正常的休息权利。谢谢！！,,,
游戏机房危害社会,待回复,治安 求助,匿***,2016-04-2218:05,我是外地来沪务工人员，前几天听说一个老乡在我所住的地方在游戏机房输钱太多了，找游戏机房郑老板寻求帮助，被里面老板雇佣的社会闲杂人员恐吓威胁还被轻微的打了几下，打110报警也不了了之，因为输钱太多深陷其中不能自拔，工作也因为三天打鱼两天晒网而失业了，闹得老婆和他离婚了，孩子和老妈在老家也是苦不堪言。像这样的游戏机房，危害社会性虽然不招摇过市，但是危害性很大，而且听说很多人在哪里输的倾家荡产，走投无路，当地居民和受害人多次电话报警也是不了了之。希望政府部门能杀一儆百给受害人一个心里安慰，给不法分子一个警告。,,,
赌博游戏机,待回复,其他 投诉,匿***,2016-04-2113:50,上海市徐汇区长桥罗秀路410号隔壁在一个邓（郑）姓的人为首的带领下，聚集了一帮社会闲杂人员开了一个赌博游戏机房，搞的人倾家荡产，而且还使用暴力威胁等手段恐吓想报警的人。,,,
严打老虎机赌博,待回复,其他 建言,匿***,2016-03-1416:59,领导，您好：上海徐汇龙州路995号(近梅陇路)4楼上有一个打老虎机的地方，4楼上有KTV、台球、还有老虎机，我弟弟已经在那输了很多钱了，现在家人对他严格控制，但他还是像着了魔一样，有一点空隙就往那里跑，希望地方领导也能管理一下，严打老虎机赌博，跪谢。,,,
我的安全谁来承担,待回复,城建 投诉,匿***,2016-01-3015:04,我是一名普通老百姓，上有80多岁的父母，下有刚刚才上一年级的孩子，我住二楼，从2012底，我楼下来了新的户主，他为了自己，把公用的地方搭起了一间小房间，做成厨房间 ，我不同意他这样做 我2013两次到徐汇区，信访办，投诉无果，我的安全谁来承担。希望领导能在百忙中，为我主持公道！,,,
上海市徐汇区田林路65弄居民！,待回复,城建 求助,匿***,2015-10-2913:52,我是田林路65弄居民！65弄房屋我们都知道是煤卫不达标的房子！楼道里电线都老化了！一楼居民的违章建筑，导致我们两楼居民带来了安全隐患！期盼已久的改建！有数十家居民的不同意！这这项工程停了下来！真的很遗憾！我希望政府能出面把这份工作能够做好，解决居民生活问题，,,,
老虎机害人害已,待回复,治安 投诉,匿***,2015-09-2517:33,   我在斜土路小木桥路那附近上班，因为朋友在那里附近打老虎机，自己不规矩也去打老虎机了，我朋友同志都是输钱，我现在输了一万多，过年也没回家，我是在酒店上班做服务员，报警也没用，我都给老板下跪了钱也拿不回来，我也意识自身的错误，我只希望把我的血汗钱要会来，他那个店就在斜土路小木桥路光闽网吧楼下,,,
讨还学费,待回复,其他 求助,射***,2015-04-0609:22,尊敬的区委书记您好：我是一名执业医师，为了能顺利通过今年的中级考试，参加了贵区学胜文化传播（上海）有限公司旗下华夏教育网校的考前密训，100%通过协议班，包括：网校精讲课程，考试题库，考前密卷（最关键性资料，80%的必考题）。学费4000.0元正。可是交费后，所发资料没有网校精讲课程，我觉得上当了，要求退学费，他们说关键是考前密卷，保证通过，我觉得不可信，反复交涉，还是不同意退费。在这里希望领导在百忙之中介入调查，还我一个公道，让骗子无处遁形。,,,
无法申领户口,待回复,其他 求助,匿***,2015-01-1413:25,书记你好！我是安徽打工的，感谢国家政策让打工仔也能过上好生活。我是2004年在上海和我的爱人结婚的，《她是徐汇区华泾镇华建一街坊人》我04年养了个女儿，现在12岁了。在2012年的时候又养了个儿子，当时我问过居委会和镇计划生育，派出所。他们当时让我到安徽开个证明，证明可以生二胎，然后再生，我当时也到安徽把证明都开好了，小孩在10月3号养下来了，户口也顺利报好了《那时国家二胎政策还没有开始施行》。现在的问题是我的户口问题，在国家的政策下我10年以后可以申领上海户口，再我所有的材料都交到华泾派出所的时候，户籍民警告诉我说小孩没有准生证。《当时我小孩没有出生之前我问过他们，他们也没有要求必须办理准生证的，只说有证明就可以了》。现在要求我到安徽当地去办理准生证，都那么长时间了，我到当地人家也不给我补办。我现在不知道如何是好，希望书记能给我指导一下。谢谢,,,
徐汇区田林路动漫城赌博机猖狂当面退钱,待回复,文娱 投诉,匿***,2014-11-2415:03,上海市徐汇区田林路140号越界创意园区一楼 电影院旁，动漫游戏厅，大量赌博机，一直开张，关门最多2-3天又重新开张，当面退钱。,,,
来沪几年 想让孩子在上海上学,待回复,就业 咨询,x***,2014-11-2011:02,我是外来的务工人员，在上海徐汇大木桥路已有7年，小孩以前在老家由外公外婆带，由于老家穷没有在上海上幼儿园，我儿子也上幼儿园了 我老爸、老妈年龄都60多了 ，带不动 想让他们二老享享清福 我也好给老婆、儿子、女儿在一起  现在在老家已上一年级，现在想让小孩转过来上学，却上不了学，因为找不到学校。我们到处找学校都说满了，现在我们真的是一点办法也没有，心急如焚！如果到了九月一号还是没能找到一所学校，我真不知道以后该怎样面对孩子。我也不知道莫书记能否在百忙之中能看到这封信，但我报着一线希望向您求助！,,,
居民小区无人管理，外来人员赌博成风,待回复,征集 群众路线,匿***,2014-09-1910:39,上海市徐汇区龙华路2381弄系原东航小区，建造年代较早，内部配套陈旧老化。长年来成为“三无二多”居民区。小区内多年一直存在无物业、无安全、无人管，外来人员多、赌博窝点多的“乱象”，原住民（老人居多）多次反映无果。居委、派出所、枫林街道、东航公司、区房地局（房办）、区政府应否给予综合配套解决？请真正从行动上彰显勤政爱民，真正把党的群众路线教育实践活动落到实处！,,,
求助信,待回复,征集 群众路线,匿***,2014-06-3016:50,无心非  名为错  有心非  名为恶求助信尊敬的领导：您好！ 本人陶建国是上海市徐汇区建国西路248弄24号居民。房屋性质：祖上私房。责任单位：上海嘉兆房地产开发经营有限公司（以下简称:嘉兆房开发）。履行责职单位:上海市城市建设和交通委员会履行责职单位:上海市徐汇区城市建设和交通委员会社会要发展，规划要合理。旧区改造.改善居民居住环境，提高居民生活质量是利国利民好事。求助事一. 嘉兆房开发在2006年建房基础施工时，未按规划红线退让，未按图施工， 擅自变动施工图。扩大(地下车库)面积，在仅离我们房屋墙1.5米距离打一排桩，排桩深20米。房地产开发商的野蛮施工直接导致我们居住的房屋成危房： 1. 地基松动位移。整幢房屋向地下车库方向倾斜。 2. 房屋屋顶漏水和墙体严重开裂且20多处漏水。3.   嘉兆房开发违法施工导致我们全家长期居住在危险房屋里。生活用排出水管道以及化粪池给嘉兆房开发故意堵塞，导致室内污水存积，导致发酵泛臭至今。多年向各级政府部门反应，未能得到合情.合理.合法的答复。 4. 嘉兆房开发建小区围墙超越规划红线与警察构结，强行施工。求助事二. 上海市规划和国土资源管理局行政行为瑕疵在2001年旧区改造规划时上海市规划和国土资源管理局行政行为违法，在本人及居民(不知情的情况下) 把我们居民唯一通往建国西路的道路土地使用权拍卖给 嘉兆房开发使用。此道路上海解放前已存在，宽达4米。现被嘉兆房开发留出，通往建国西路的道路仅1.6米宽，开发商说：“此路我们卖下了，有我们说留宽多少就多少，沒有居民说话权”。依据中华人民共和国《消防法》居民小区消防通道应在4.6米宽。 为了维权求决本人长期奔波于上海市徐汇区人民政府信访办，上海市人民政府信访部门. 北京等各部门反映情况时总感到自己是“一个病人”， 各部门以及徐汇区人民政府信访办是“医院”，“医院”只挂号，不治病。特别是上海市徐汇区城市建设和交通委员会不履行责职， 装疯卖傻。一路走来体会到上访道路坎坷？ 人间正道是沧桑垦求中央领导督促违法责任单位还民安全权，尽快解决我的求助。                                                  求助人： 陶建国 联系地址：上海市徐汇区建国西路248弄24号  电话：138-1758-2263,,,
上海松锦劳动公司黑中介，殴打学生无法无天！,待回复,治安 投诉,匿***,2014-06-2817:03,我是上海的一名大学生，2014年6月25日通过赶集网看到三星电子厂招人还注明直招，非中介。然后黑中介，给我们地址，说是厂址直接过去面试就好了。等我们到了环城路汽车东站后发现这是一家中介公司而不是所谓的工厂，然后就质问为什么把我们带到中介来了。然后上海松锦劳动公司的一位穿黑色条纹40多岁的胖子，估计是老板。然后就开始态度恶劣。指着我的鼻子对我说：你算老几？这里找工作的人多的是，你不做就给我滚出去！我说：你干嘛？。然后他们公司的人全都冲上来，其中一名白色衣服的胖子，对我就是一巴掌甩起。我想反抗，然后5个人把我按在沙发上打，然后这5个人接着把我拉在地上不停的用脚踢，全身都被踢了，眼镜也被打碎了。外套被撕破了！手机也掉在了地上，我想过去捡起手机，还没捡起。穿黑色条纹衣服的胖子就把我拖到外面进行殴打。我眼睛被打肿了，脸上被鞋子踢了一天很深的伤口。现场流了很多血。下巴和嘴被踢肿了。就下了血印。脑袋也被打肿了。我的同学一边求着别打了，再打就出人命了。黑中介还是不停的打，后来路人拉开才结束了被殴打。我跑到店里想检手机报警，店里殴打我的人对我说：手机扔了，叫我滚出去！并威胁我说，至今为止还没人敢报警，你居然敢报警，警察来了又怎么样？。然后我就用我女朋友的手机报了警。在警察10分钟过来后，其他人都跑了，只抓到一个黑子瘦个子！抓进了牢里。做完笔录，民警给了我验伤单，由于我一个学生，没钱去医院检查，伤情赔偿不了了之。民警对我说，这家黑中介总是闹事，我都出警很多次了。想把这家黑中介关掉，又关不了！民警只要其赔偿了我1100元(犯人身上所有的钱了)，损失的实际是不止的，大概损失了1300左右，我怕遭到报复就赶紧回学校了。回到学校后上网查看，发现很多关于上海松锦劳动公司的骗人信息，很多人举报黑中介殴打学生，骗人钱财。我想恳求领导，对该黑中介公司进行严厉查处！封锁黑点，不要让其态度嚣张，无法无天！去坑害更多的学生！同时还我一个公道，赔偿我身体上所受到的伤害，和精神损失！,,,
变更公房住宅承租人的事,待回复,征集 群众路线,匿***,2014-06-0914:26,  我叫胡文全，家住上海老沪闵路1290弄15号302室。原先我母亲是承租人的承租房。l0年6月母亲去世，母亲生有五个儿子，除了老大胡文虎想独占母亲房子以外，其余四位儿子都认为母亲的承租房是独门独户的，可在市场上置换成价额，此房就作母亲遗产。而老大胡文虎不同意，几年了问题解决不了。我反映到徐汇区房管局来指导、协调、监督这项工作。区房管局信访办答复:“该房屋变更租赁户名的事项不属于我单位行政管辖范围”。这样推诿再反映，只是“不重复受理”。房管局规章制度表明:负责物业管理的行业管理，组织协调并监督物业管理的行政执法工作。指定承租人的单位是上海申岭物业管理有限公司，业务指导是房管局，下属单位做的不对，房管局要指正。而不是说不属于行政管辖范围，而是要牢记属于行政监管范围。希望通过您们，抓落实活动中，解决变更承租人的问题。,,,
田林宜山路，钦州北路机动车违章停车严重,待回复,治安 咨询,匿***,2014-04-1714:25,请交警作为，为民服务，还市民一条畅通路，让市民出行方便。,,,
外地知青的工资问题,待回复,其他 求助,匿***,2014-04-0215:02,我是上海下放安徽的知青.感谢政府让我们回沪定居于子女团聚.现在我们的工资本来就少生活水准在不断的下降.每年上海人要加到200到300左右我们外地只加了100多点我们想政府是否能想法子减少这种差距.因为我们很苦的.谢谢政府.,,,
打工外来人孩子为啥不让上幼儿圆或就近上学,待回复,教育 两会,匿***,2014-02-2610:45,我家孩子在徐汇区打工孙子为啥不让上幼儿园他们已经办理了居住证听说去年还可以今年为啥改革不行了呢,,,
赌博,待回复,治安 求助,匿***,2014-01-2711:26,徐汇区龙水南路363号开了个棋牌室，警察去了很多次，都没有关闭，晃晃麻将现在不是不允许开了吗，你们能帮帮忙吗，爸爸来了，都不回家了，对不起不能留自己的姓名，他们警察局有人,,,
黑网吧！老虎机影响太坏了、孩子都不上学了,待回复,治安 投诉,匿***,2014-01-0915:38,黑网吧！老虎机影响太坏了、孩子都不上学了！我儿子一开始学习很好、现在天天去黑网吧上网。还偷钱。夜里不回家。现在经常说肮脏话，我去网吧找、网吧里面人还威胁我、里面大多全是未成年人、希望各位领导帮一忙。地址：徐汇区虹漕南路48号、冷库旁、波璃门、门被贴上白纸伪装成一个修鞋店。希望领导反应一下,,,
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
