农村扶贫建房是面子工程,已办理,其他 求助,土***,2018-02-0709:48,领导，您好，我想反应一下我们云县晓街乡麦场村领导的执行任务能力，这边的农村扶贫建房是实行了，可是却是很大的面子工程，外面墙粉刷的白白的，挺不错，可是里面却一丁点都不给弄，原先是土基的还是土基，我家有两个大学生，还有一个聋哑人，有一间给修了，就是面子工程，还有一间，破烂不堪，父母为了供我们读书所以没修房子，可是村里也没给弄，希望上面领导可以负负责任，麻烦了。为全县人民负责，毕竟好事不出门坏事传千里～,云县县委办,领导，您好，我想反应一下我们云县晓街乡麦场村领导的执行任务能力，这边的农村扶贫建房是实行了，可是却是很大的面子工程，外面墙粉刷的白白的，挺不错，可是里面却一丁点都不给弄，原先是土基的还是土基，我家有两个大学生，还有一个聋哑人，有一间给修了，就是面子工程，还有一间，破烂不堪，父母为了供我们读书所以没修房子，可是村里也没给弄，希望上面领导可以负负责任，麻烦了。为全县人民负责，毕竟好事不出门坏事传千里～,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
物管再出恶招，胁迫业主就范。,已办理,城建 求助,律***,2018-01-1309:41,云海阳光物业管理公司在未与业主达成服务项目及资费共识后，近日为达到胁迫业主就范的目的，秉承着“哪怕上面监管政策层出不穷，反正下面糊弄对策各显神通”的宗旨，通过运用电力行业漏洞，代收电费，逃避南方电网正常维修途径，而后谎称“电路恰巧故障”而物业公司拒绝服务不予维修，促使业主家中无电可用报修无门，逼迫业主妥协霸王条款。我家已与物管联系多次，物管公司相关负责人答复“随便你去找政府有关部门  不怕！”着实让人心惊胆寒，事后找相关部门维权也确实无果。之前的产权、车位等问题尚未达成圆满结果。咧咧寒冬，物管又出此恶招，法治社会下却依然感叹申诉无门，法理何在！希望县委领导给予关注，只求通电为盼！,云县县委办,云海阳光物业管理公司在未与业主达成服务项目及资费共识后，近日为达到胁迫业主就范的目的，秉承着“哪怕上面监管政策层出不穷，反正下面糊弄对策各显神通”的宗旨，通过运用电力行业漏洞，代收电费，逃避南方电网正常维修途径，而后谎称“电路恰巧故障”而物业公司拒绝服务不予维修，促使业主家中无电可用报修无门，逼迫业主妥协霸王条款。我家已与物管联系多次，物管公司相关负责人答复“随便你去找政府有关部门  不怕！”着实让人心惊胆寒，事后找相关部门维权也确实无果。之前的产权、车位等问题尚未达成圆满结果。咧咧寒冬，物管又出此恶招，法治社会下却依然感叹申诉无门，法理何在！希望县委领导给予关注，只求通电为盼！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
夜半黑烟漫天，眼疼鼻炝喉咙疼！！！,已办理,环保 投诉,翱***,2018-01-0917:00,祥林公路东正友物流园内，某公司每晚焚烧大量胶类物品，给周边居民和环境造成严重影响！！请相关部门重视，。。,云县县委办,祥林公路东正友物流园内，某公司每晚焚烧大量胶类物品，给周边居民和环境造成严重影响！！请相关部门重视，。。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
低保跟残疾人用交医疗保险养老保险吗,已办理,医疗 咨询,匿***,2017-11-2421:13,领导你好。我家妈今年刚好办理低保，我姐也刚办理好不久，而且我姐是残疾。残疾是三级。请问我妈跟我姐用交医疗保险跟养老保险吗？,云县县委办,领导你好。我家妈今年刚好办理低保，我姐也刚办理好不久，而且我姐是残疾。残疾是三级。请问我妈跟我姐用交医疗保险跟养老保险吗？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
建房补助,已办理,城建 咨询,匿***,2017-11-2421:13,糯洒村建房补助宣传和政策不符合？到底是怎么回事呢？当时宣传是叫你建房说是补助20000圆？还说是在规定的时间内建好还有2000圆的奖励。可是房子建好了就变了。一年多没有动静？现在就说是政策变了有车的不给有营业执照的不给？这是为什么呢？我家为了建房把车也卖了还贷了款？现在就说我们有车有营业执照不给补助？我有些不明白,云县县委办,糯洒村建房补助宣传和政策不符合？到底是怎么回事呢？当时宣传是叫你建房说是补助20000圆？还说是在规定的时间内建好还有2000圆的奖励。可是房子建好了就变了。一年多没有动静？现在就说是政策变了有车的不给有营业执照的不给？这是为什么呢？我家为了建房把车也卖了还贷了款？现在就说我们有车有营业执照不给补助？我有些不明白,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
恳请领导帮助,已办理,城建 求助,唐***,2017-10-0113:14,尊敬的书记领导您好： 我是一个来自云南省临沧市云县大朝山西镇帮旭委会唐家组的一名普通村民。今天写这封信是想通过互联网这个大平台让更多的人知道我们村子的一个情况！我们村子叫唐家村，可能是因为唐姓居多所以取名如此！是坐落在一个半山腰的一个小村子，在我上小学的时候村里挖通啦进村的公路一直到今天。十多年来公路一直没有顺利畅通过，一直都是刚开始挖的毛路一到下雨天不要说车连人都走不了，又滑又烂。从进村的路挖来到现在十多年来基本没有车子进的了村子，就只有摩托车跟农用拖拉机偶尔进出还得天晴的时候下雨很危险！邻村的几个村子还有几个村委会在我们后面通的公路，现在都已经翻铺啦好几次啦，有的是柏油路，有的是水泥路！而且都差不多是通到自己家路口每家每户都是。只有我们村，一如既往的还是那样没有什么变化！就好像是被人遗忘的样子，不存在的生活着。每逢下雨天道路很烂，雨季刚刚好到丰收的季节，一包包丰收的稻谷只能有驴跟人力慢慢的运到家里面，村里的孩子上学，4-5岁就得一个星期待在学校。只能周五周六才能回家。下雨天别说车辆过路就算人走路都成问题。到了雨季。我们村子后面有个落洞（地面出现了很大的洞）村民家的房屋都被震裂，已经两年还是无人问津，村子就是住在洞上面的，也不知道那天那个洞会往下陷，上面的人来看了，还说不能发图片在朋友圈硬让我们删掉，因为村子里面的人都是务农基本上有苦说不出，所以只能通过留言希望书记能看到，因为公路不便，村里的金济于远远落后其他村！今年洞又往下陷，房屋好几家的都被拉裂，都成为危房。希望书记能给一定的帮助。,云县县委办,尊敬的书记领导您好： 我是一个来自云南省临沧市云县大朝山西镇帮旭委会唐家组的一名普通村民。今天写这封信是想通过互联网这个大平台让更多的人知道我们村子的一个情况！我们村子叫唐家村，可能是因为唐姓居多所以取名如此！是坐落在一个半山腰的一个小村子，在我上小学的时候村里挖通啦进村的公路一直到今天。十多年来公路一直没有顺利畅通过，一直都是刚开始挖的毛路一到下雨天不要说车连人都走不了，又滑又烂。从进村的路挖来到现在十多年来基本没有车子进的了村子，就只有摩托车跟农用拖拉机偶尔进出还得天晴的时候下雨很危险！邻村的几个村子还有几个村委会在我们后面通的公路，现在都已经翻铺啦好几次啦，有的是柏油路，有的是水泥路！而且都差不多是通到自己家路口每家每户都是。只有我们村，一如既往的还是那样没有什么变化！就好像是被人遗忘的样子，不存在的生活着。每逢下雨天道路很烂，雨季刚刚好到丰收的季节，一包包丰收的稻谷只能有驴跟人力慢慢的运到家里面，村里的孩子上学，4-5岁就得一个星期待在学校。只能周五周六才能回家。下雨天别说车辆过路就算人走路都成问题。到了雨季。我们村子后面有个落洞（地面出现了很大的洞）村民家的房屋都被震裂，已经两年还是无人问津，村子就是住在洞上面的，也不知道那天那个洞会往下陷，上面的人来看了，还说不能发图片在朋友圈硬让我们删掉，因为村子里面的人都是务农基本上有苦说不出，所以只能通过留言希望书记能看到，因为公路不便，村里的金济于远远落后其他村！今年洞又往下陷，房屋好几家的都被拉裂，都成为危房。希望书记能给一定的帮助。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
随军家属调动申请报告,已办理,其他 求助,津***,2017-09-2914:54,尊敬的李书记：您好！    很冒昧的写信，敬请谅解，本人冯XX，女，1982年10月出生，曲靖陆良人，2006年毕业于广东海洋大学，全日制本科。我是一名随军家属，在各级领导的关心下，2012年我以优异的成绩考入茶房乡人民政府社会保障岗工作，事业编制，这5年来本人兢兢业业，团结同事，尽职尽责做好自己的本职工作以及领导安排的其他工作，遵守工作纪律，按时上下班。这5年时间本人悉心学习，熟练掌握岗位业务，日常工作得心应手，业务能力不断提升，特别是2016年以来我被领导安排为社会保障服务中心负责人，整个社保工作做得有条不紊，多次得到局领导的表扬。爱人秦XX，男，1982年3月出生，浙江长兴人，临沧市消防支队正营职干部，军龄16年。工作特别忙，经常出差，我夫妻双方老人年老体弱，无法帮我们照顾4岁的女儿，女儿跟着我在乡下，生活很不方便，加上经常生病，一遇到工作忙，下村去，小孩没办法照顾，我不会开车，下班后没有直达班车到临沧，每周末要辗转4个小时才能到临沧与爱人团聚一天。这样日复一日，小孩的身体就熬垮了，体抗力弱，经常在半夜生病，搞得我一个人心力焦脆，只想大哭。     真心恳请领导考虑下我的处境帮我协调，调到县城工作，小孩生活能更方便点，回临沧更进点。在2016年3月份临沧市消防支队写过一份帮我调动的涵，但一直没有回应，不知什么原因。作为一名军嫂我爱家更爱自己的事业，为了更好的支持丈夫的工作，更好的照顾年幼的孩子和家，不再奔波于两地。据我了解临沧市是双拥模范城，我肯请领导给予帮助和照顾，将我调到县城继续为社会事业贡献自己的薄力。本人将不胜感激。谢谢！！！,云县县委办,尊敬的李书记：您好！    很冒昧的写信，敬请谅解，本人冯XX，女，1982年10月出生，曲靖陆良人，2006年毕业于广东海洋大学，全日制本科。我是一名随军家属，在各级领导的关心下，2012年我以优异的成绩考入茶房乡人民政府社会保障岗工作，事业编制，这5年来本人兢兢业业，团结同事，尽职尽责做好自己的本职工作以及领导安排的其他工作，遵守工作纪律，按时上下班。这5年时间本人悉心学习，熟练掌握岗位业务，日常工作得心应手，业务能力不断提升，特别是2016年以来我被领导安排为社会保障服务中心负责人，整个社保工作做得有条不紊，多次得到局领导的表扬。爱人秦XX，男，1982年3月出生，浙江长兴人，临沧市消防支队正营职干部，军龄16年。工作特别忙，经常出差，我夫妻双方老人年老体弱，无法帮我们照顾4岁的女儿，女儿跟着我在乡下，生活很不方便，加上经常生病，一遇到工作忙，下村去，小孩没办法照顾，我不会开车，下班后没有直达班车到临沧，每周末要辗转4个小时才能到临沧与爱人团聚一天。这样日复一日，小孩的身体就熬垮了，体抗力弱，经常在半夜生病，搞得我一个人心力焦脆，只想大哭。     真心恳请领导考虑下我的处境帮我协调，调到县城工作，小孩生活能更方便点，回临沧更进点。在2016年3月份临沧市消防支队写过一份帮我调动的涵，但一直没有回应，不知什么原因。作为一名军嫂我爱家更爱自己的事业，为了更好的支持丈夫的工作，更好的照顾年幼的孩子和家，不再奔波于两地。据我了解临沧市是双拥模范城，我肯请领导给予帮助和照顾，将我调到县城继续为社会事业贡献自己的薄力。本人将不胜感激。谢谢！！！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
云县瓦窑坝云海阳光小区问题,已办理,城建 求助,方***,2017-09-1214:35,李书记，你好，感谢你百忙中阅读我的留言，我是云县云海阳光小区一名业主，自2014年购买云海阳光小区之后暴露好多问题，付首付款之后开发商以我在外地工作为由贷款迟迟不能办理，之后协商分期，结果今年尾款马上到期了，但是不动产登记证迟迟未帮我们办理，开发商还私自将公用绿化用地改建车位予以出租或出售，之前卖房时候承诺一期是纯住宅小区没有车位，二期开发地下车库满足业主停车问题，结果500多户人家现在面对的是他私自改建并且已经出售，出租的100多个车位。现在未购买车位的业主回家还要缴纳5元/小时的停车费，业主联名起诉开发商自2017年4月分开庭至今法院迟迟未作出判决，请求李书记帮忙督促处理不动产登记证，以及开发商私自绿化带改建车位出售出租问题。,中共云县委办公室,李书记，你好，感谢你百忙中阅读我的留言，我是云县云海阳光小区一名业主，自2014年购买云海阳光小区之后暴露好多问题，付首付款之后开发商以我在外地工作为由贷款迟迟不能办理，之后协商分期，结果今年尾款马上到期了，但是不动产登记证迟迟未帮我们办理，开发商还私自将公用绿化用地改建车位予以出租或出售，之前卖房时候承诺一期是纯住宅小区没有车位，二期开发地下车库满足业主停车问题，结果500多户人家现在面对的是他私自改建并且已经出售，出租的100多个车位。现在未购买车位的业主回家还要缴纳5元/小时的停车费，业主联名起诉开发商自2017年4月分开庭至今法院迟迟未作出判决，请求李书记帮忙督促处理不动产登记证，以及开发商私自绿化带改建车位出售出租问题。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
涌宝镇柄柏村箐头组雪灾,已办理,三农 求助,罗***,2017-08-2916:12,李书记，你好，感谢你百忙中阅读我的留言，我是云县涌宝镇柄柏村委会箐头组组长，于2017年8月23日我组部分区域下冰雹，给我组的庄稼造成很严重的灾害，受灾面积玉米约100亩，稻谷约30亩，灾后向地方领放映了，至今无果，让党委政府来查看一下灾情吧，这可关系到我组一百多人的吃饭安慰啊，忘领导高度重视,云县县委办,李书记，你好，感谢你百忙中阅读我的留言，我是云县涌宝镇柄柏村委会箐头组组长，于2017年8月23日我组部分区域下冰雹，给我组的庄稼造成很严重的灾害，受灾面积玉米约100亩，稻谷约30亩，灾后向地方领放映了，至今无果，让党委政府来查看一下灾情吧，这可关系到我组一百多人的吃饭安慰啊，忘领导高度重视,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
云县滨江世纪城多年未给业主办理土地证,已办理,城建 投诉,时***,2017-08-1614:24,"尊敬的书记你好！感谢您在百忙之中来抽空阅览。我是云县滨江世纪城一名业主，于12年在云县滨江世纪城购买一套商品房，于13年房款已付清，根据签订的《房屋买卖合同》合法有效，那么买卖房屋范围内的土地使用权应当随着房屋所有权一起转移给买方，而滨江世纪城多年一直未给办理土地证（不止我一户，群里57户业主均未拿到），住房用地的合法权益得不到法律保护,房屋没有土地使用权证便不能合法上市出售,也无法办理房产抵押登记，给很多业主造成不便 困扰，多次联合要求办理无果，现特恳请书记您帮忙督促落实，谢谢！",云县县委办,"尊敬的书记你好！感谢您在百忙之中来抽空阅览。我是云县滨江世纪城一名业主，于12年在云县滨江世纪城购买一套商品房，于13年房款已付清，根据签订的《房屋买卖合同》合法有效，那么买卖房屋范围内的土地使用权应当随着房屋所有权一起转移给买方，而滨江世纪城多年一直未给办理土地证（不止我一户，群里57户业主均未拿到），住房用地的合法权益得不到法律保护,房屋没有土地使用权证便不能合法上市出售,也无法办理房产抵押登记，给很多业主造成不便 困扰，多次联合要求办理无果，现特恳请书记您帮忙督促落实，谢谢！","
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
希望得到党和政府的关怀。,已办理,三农 求助,杨***,2017-08-0315:16,尊敬的各位领导：你们好！感谢在百忙之中看我的材料，我叫杨xx，男，25岁，未婚，学历:临沧市第一中学高二（因家庭原因无法继续再读），户籍地址:云南省临沧市云县漫湾镇水井村委会水磨河村民小组，现从事临沧中通快递业务员，工资2000-2500。   本人家中房屋破旧，无力凑够盖房巨资，在此申请，希望在政策条件下得到盖房费用。   本人原本身在一家五口的幸福家庭，但现在却只剩下我孤身一人。2008年我母亲外出工地遭遇车祸至瘫痪在床半年后带病身亡，2010比我大两岁的哥哥到电站打工落水身亡，爷爷因老去世，父亲深受打击，身体一天不如一天，再加酒精摧残患上了肝脏疾病，当时我是一名市一中学生学习良好，因为家中原因只能辍学回家，父亲经过多次医治2013年还是离我而去，我也就在这短短五年的时间里沦为孤身一人。   之后我开始四处打工，但工资仅够生活所需和回家运费之用，家中房屋破旧再加雨水侵蚀到处漏雨随时有倒塌危险，盖新房子迫在眉睫，我也每天深受担心！   我深知现在党的政策很好，但一直以来我家从未得到过救助，现在我真诚希望政府正视我家情况给我实质性的帮助，给我老家一个帮扶，给我一个坚实安全的住所。我在此感谢你们！感谢为人民服务的政府！感谢能让穷人受益的国家政策！,云县县委办,尊敬的各位领导：你们好！感谢在百忙之中看我的材料，我叫杨xx，男，25岁，未婚，学历:临沧市第一中学高二（因家庭原因无法继续再读），户籍地址:云南省临沧市云县漫湾镇水井村委会水磨河村民小组，现从事临沧中通快递业务员，工资2000-2500。   本人家中房屋破旧，无力凑够盖房巨资，在此申请，希望在政策条件下得到盖房费用。   本人原本身在一家五口的幸福家庭，但现在却只剩下我孤身一人。2008年我母亲外出工地遭遇车祸至瘫痪在床半年后带病身亡，2010比我大两岁的哥哥到电站打工落水身亡，爷爷因老去世，父亲深受打击，身体一天不如一天，再加酒精摧残患上了肝脏疾病，当时我是一名市一中学生学习良好，因为家中原因只能辍学回家，父亲经过多次医治2013年还是离我而去，我也就在这短短五年的时间里沦为孤身一人。   之后我开始四处打工，但工资仅够生活所需和回家运费之用，家中房屋破旧再加雨水侵蚀到处漏雨随时有倒塌危险，盖新房子迫在眉睫，我也每天深受担心！   我深知现在党的政策很好，但一直以来我家从未得到过救助，现在我真诚希望政府正视我家情况给我实质性的帮助，给我老家一个帮扶，给我一个坚实安全的住所。我在此感谢你们！感谢为人民服务的政府！感谢能让穷人受益的国家政策！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
住房申请补助,已办理,其他 求助,年***,2017-06-2322:44,我是云县晓街乡万佑村委会良子村民小组的，我十六岁外出务工，家里剩父母种三四亩地，来维持老两个生活，父母年纪大又老古八没有出去过外面，家里土积瓦房，一下大雨是还漏雨，我现有二十一岁，听说去年村里评建档立卡户，就是我们说的贫困户，我了解了下选上的都比我们生活好得多得多，父母有去村委会反映过说是政府评的，我希望政府，村委能到我家看看了解下，把扶贫扶在真正该扶的家庭，我希望你们能下来看看，给我和父母一个温暖的家，谢谢,云县县委办,我是云县晓街乡万佑村委会良子村民小组的，我十六岁外出务工，家里剩父母种三四亩地，来维持老两个生活，父母年纪大又老古八没有出去过外面，家里土积瓦房，一下大雨是还漏雨，我现有二十一岁，听说去年村里评建档立卡户，就是我们说的贫困户，我了解了下选上的都比我们生活好得多得多，父母有去村委会反映过说是政府评的，我希望政府，村委能到我家看看了解下，把扶贫扶在真正该扶的家庭，我希望你们能下来看看，给我和父母一个温暖的家，谢谢,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
村组长欺压60多岁空巢老人,已办理,三农 投诉,大***,2017-06-0509:54,尊敬的李书记：    您好！    非常感谢您能在百忙之中阅读我的来信，我是来自云县漫湾镇昔宜村委会香竹林村民小组，我叫杨X。向您反映的问题就是：我们村组长查XX，利用职务之便，不顾群众利益，想方设法的组挠我家建房，欺压60多岁空巢老人（子女都外出打工，家里只在着60多岁的父母），这与政府正在开展的2020年实现小康社会的目标是严重背离的。具体详情如下：    一、我家因2016年7月连续下雨房屋倒塌没有住的地方（当时村委会也去现场照过相）、所以到春节时候兄弟姐妹外出打工回家东借西凑了点钱准备建房子，于是就在2017年2月5、6号左右委托当事人（本村村组长查XX）来建这个房子。当事人就开始量地基、算钢筋、砖及其他建房用的材料叫我们准备，当我们准备好材料算好日子后请他施工时，当事人出尔反尔的说他不建，问其原因也不说，我们在和他商量后找其他施工队来建，他也同意，但在其他施工队来施工时他又安排他嫂来追赶施工队说不许建，谁建谁负责后果，导致施工队撤离。再次问原因，他说我们占到集体路不准建（我们是按之前老地基建的，而且地基也是他量的，是按照量好的建，我们把材料拉到家了他才说，这不是明摆着欺负人吗？）。    二、我家父母找他要说法，他叫村委会的人来，村委会来实际看了地基也不给及时调解、说当事人不在，当事人没时间到时候再安排时间处理。在等待处理期间（50多天）我随时和村委会联系能否尽快给安排处理，因为雨季来了房子没法建（山村土路，下雨人出行都困难，车更上不去），村委会这边有多种理由不给及时处理，直到过了50天左右才把当事人叫来调解（说可以建不占集体路）但村委会的调解结果是当事人没有错不承担责任，村委会这样的调解结果我们无法接受，钢筋生锈，建房用已不安全，材料浪费，进入雨季无法施工，也找不到施工队。造成这种后果的原因当事人有不可推卸的责任，是由当事人的原因造成的。因此，要求当事人承担相关损失。同时村委会办事效率低下、50多天才来解决，而且没有站在老百姓的角度公平公正的来解决问题，推卸责任，村委会也有一定的责任。烦请书记监督相关部门站在公平、公正的角度处理此事情。    ,云县县委办,尊敬的李书记：    您好！    非常感谢您能在百忙之中阅读我的来信，我是来自云县漫湾镇昔宜村委会香竹林村民小组，我叫杨X。向您反映的问题就是：我们村组长查XX，利用职务之便，不顾群众利益，想方设法的组挠我家建房，欺压60多岁空巢老人（子女都外出打工，家里只在着60多岁的父母），这与政府正在开展的2020年实现小康社会的目标是严重背离的。具体详情如下：    一、我家因2016年7月连续下雨房屋倒塌没有住的地方（当时村委会也去现场照过相）、所以到春节时候兄弟姐妹外出打工回家东借西凑了点钱准备建房子，于是就在2017年2月5、6号左右委托当事人（本村村组长查XX）来建这个房子。当事人就开始量地基、算钢筋、砖及其他建房用的材料叫我们准备，当我们准备好材料算好日子后请他施工时，当事人出尔反尔的说他不建，问其原因也不说，我们在和他商量后找其他施工队来建，他也同意，但在其他施工队来施工时他又安排他嫂来追赶施工队说不许建，谁建谁负责后果，导致施工队撤离。再次问原因，他说我们占到集体路不准建（我们是按之前老地基建的，而且地基也是他量的，是按照量好的建，我们把材料拉到家了他才说，这不是明摆着欺负人吗？）。    二、我家父母找他要说法，他叫村委会的人来，村委会来实际看了地基也不给及时调解、说当事人不在，当事人没时间到时候再安排时间处理。在等待处理期间（50多天）我随时和村委会联系能否尽快给安排处理，因为雨季来了房子没法建（山村土路，下雨人出行都困难，车更上不去），村委会这边有多种理由不给及时处理，直到过了50天左右才把当事人叫来调解（说可以建不占集体路）但村委会的调解结果是当事人没有错不承担责任，村委会这样的调解结果我们无法接受，钢筋生锈，建房用已不安全，材料浪费，进入雨季无法施工，也找不到施工队。造成这种后果的原因当事人有不可推卸的责任，是由当事人的原因造成的。因此，要求当事人承担相关损失。同时村委会办事效率低下、50多天才来解决，而且没有站在老百姓的角度公平公正的来解决问题，推卸责任，村委会也有一定的责任。烦请书记监督相关部门站在公平、公正的角度处理此事情。    ,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
2015年盖自建房补贴资金什么时候可以到位？,已办理,其他 咨询,匿***,2017-05-2615:30,尊敬的领导。您好:我是茂兰镇岭磨村的村民，在2015年的时候，由于家里开了个小卖铺，人流量比较集中，加之房屋木头等设施薄弱，有木头断裂墙体倒塌的危险，本来家里父母都是务农的没什么经济能力和经济基础，向村委会申报建房备案后，拿出家里仅有的积蓄和向亲戚朋友借钱，盖了1间两层房子，14年亲戚盖的房子，15年已经领到补助金，而15年盖的却迟迟不见补助金，有消息说16年六月份要打来了，可现在快到17年六月份也没消息了！所以我请领导帮忙解答一下，这是怎么回事？,云县县委办,尊敬的领导。您好:我是茂兰镇岭磨村的村民，在2015年的时候，由于家里开了个小卖铺，人流量比较集中，加之房屋木头等设施薄弱，有木头断裂墙体倒塌的危险，本来家里父母都是务农的没什么经济能力和经济基础，向村委会申报建房备案后，拿出家里仅有的积蓄和向亲戚朋友借钱，盖了1间两层房子，14年亲戚盖的房子，15年已经领到补助金，而15年盖的却迟迟不见补助金，有消息说16年六月份要打来了，可现在快到17年六月份也没消息了！所以我请领导帮忙解答一下，这是怎么回事？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
尊敬的领导,已办理,三农 求助,匿***,2017-05-1000:54,领导你们好！我是云县后箐乡勤山村委会俐咪组的，我家2016年被评为建档立卡贫困户，只是当时我们组没有通公路，没能建房子，今年路已修通，可是村委会的说已经没有这个项目了，我不知道是怎么回事，就想问下领导我们还能不能得到政府部门的补助建房，谢谢！,云县县委办,领导你们好！我是云县后箐乡勤山村委会俐咪组的，我家2016年被评为建档立卡贫困户，只是当时我们组没有通公路，没能建房子，今年路已修通，可是村委会的说已经没有这个项目了，我不知道是怎么回事，就想问下领导我们还能不能得到政府部门的补助建房，谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
求助,已办理,城建 求助,匿***,2017-04-2911:58,李书记，你好，我是云县涌宝镇柄柏村箐头组的普通村民，离涌宝镇政府42公里，离柄柏村委会4公里，全村有56户，以核桃，茶叶为主，属于整个涌宝镇及柄柏村的特困组，我组危房善未改造，有十半以上的村民饮水困难，忘领导高度重视，给我组一个满意的答复,云县县委办,李书记，你好，我是云县涌宝镇柄柏村箐头组的普通村民，离涌宝镇政府42公里，离柄柏村委会4公里，全村有56户，以核桃，茶叶为主，属于整个涌宝镇及柄柏村的特困组，我组危房善未改造，有十半以上的村民饮水困难，忘领导高度重视，给我组一个满意的答复,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
贫困户建房,已办理,城建 求助,匿***,2017-04-1208:22,     尊敬的各位领导，以及云县县委书记你们好。   我是云县后箐乡上台村的村民，由于家里贫困，本人一直在外打工，父母年纪大了身体不好，听说老家现在给贫困户贷款盖房子是真的吗，另外还给2万元，6万三年无利息，可不可以也给我我一个名额，   在此谢谢各位领导，祝你们身体健康，万事如意,云县县委办,     尊敬的各位领导，以及云县县委书记你们好。   我是云县后箐乡上台村的村民，由于家里贫困，本人一直在外打工，父母年纪大了身体不好，听说老家现在给贫困户贷款盖房子是真的吗，另外还给2万元，6万三年无利息，可不可以也给我我一个名额，   在此谢谢各位领导，祝你们身体健康，万事如意,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
无路可走求助领导,已办理,其他 求助,匿***,2017-03-2715:53,尊敬的领导，我是涌宝镇老鲁村村民，家中为数不多的经济来源大黑茶因为修路，在未经允许的情况下遭村委会指挥破坏，我以走头无路特求助领导，望解决,中共云县委办公室,尊敬的领导，我是涌宝镇老鲁村村民，家中为数不多的经济来源大黑茶因为修路，在未经允许的情况下遭村委会指挥破坏，我以走头无路特求助领导，望解决,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
环境卫生,已办理,环保 咨询,匿***,2017-03-1606:45,你好 尊敬的领导 我想说的是关于乡镇农村的垃圾能不能想想办法街子天成堆的垃圾就放路边焚烧 垃圾太多 一时半会也烧不完 熏人村子的垃圾 扔的到处都是 河里 山里 路边 ,云县县委办,你好 尊敬的领导 我想说的是关于乡镇农村的垃圾能不能想想办法街子天成堆的垃圾就放路边焚烧 垃圾太多 一时半会也烧不完 熏人村子的垃圾 扔的到处都是 河里 山里 路边 ,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
住房问题,已办理,城建 咨询,匿***,2017-03-0814:12,尊敬的书记你好！我想问一下以对越自卫反击老兵住房问题，以前说有廉租房分配，现我年事已高，儿女为生记长年在外务工，儿女打工也是朝不保夕自顾不霞。现我居住平房已漏雨，居住环境及差，想问一下书记相关政策，是否有房分配，如何办理。,云县县委办,尊敬的书记你好！我想问一下以对越自卫反击老兵住房问题，以前说有廉租房分配，现我年事已高，儿女为生记长年在外务工，儿女打工也是朝不保夕自顾不霞。现我居住平房已漏雨，居住环境及差，想问一下书记相关政策，是否有房分配，如何办理。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
