拆除沿街违章搭建的玻璃房,待回复,城建 投诉,y***,2018-03-0519:55,反映长宁区仙霞街道仙霞路686号左边沿街有一违章搭建的玻璃房，这明显的无审批的违章搭建的玻璃房，严重影响市容市貌也影响长宁区全国文明城市的形象。对于市民的呼声，希望长宁区政府积极调查，仙霞街道执法部门必须按照《实施》精神，尽快依法拆除这影响城市景观的“存量违建”——玻璃房。,,,
希望拆除违章搭建的玻璃房,待回复,城建 投诉,y***,2018-02-2619:11,反映长宁区仙霞路686号左边沿街门面房有一违章搭建的玻璃房，这明显的无审批的违章搭建的玻璃房，严重影响市容市貌，也影响长宁区全国文明城市的形象，希望相关部门尽快依法拆除这一违建。 ,,,
小区业主私装地锁 私自霸占公共停车位,待回复,城建 投诉,y***,2018-02-0521:37,      反映长宁区程家桥街道虹井路八八八弄嘉丽豪园小区7号旁的停车位上，有住户私家车主竟将这临时车位安装了地锁，据为私家车位。已划的车位，是所有车主共享的车位，并不是个人单独用的，私装地锁是不可以的。住户私装地锁，侵占公共停车位，物业对此不作为。   【长宁区网格中心】回复12345热线：“您好，您编号为WZ20180201388314的事项已经办理完毕，现将办理意见答复如下：在豪园小区议事规则，业主公约里无不可安装地锁条例，豪园居民区室私人小区，此车位是固定车位，举报者非小区业主，也不是小区居民，对小区实际情况不了解。而且经现场查看此处也没有地桩锁，附件照片。。”    对【长宁区网格中心】的回复不满意，要对不负责人的回复人进行问责。    程桥城管中队1月25日接投诉后联系来来电人告知其问题已经在处理中，中队队员致电投诉人了解情况并前往该处勘察情况，有安装地锁的情况。    希望有关部门倾听百姓呼声，督促职能部门拿出及时有效的整改行动。,,,
住户私装地锁侵占公共停车位,待回复,城建 投诉,y***,2018-02-0412:52,    长宁区委书记王为人，你好：    反映长宁区程家桥街道虹井路八八八弄嘉丽豪园小区7号旁的停车位上，有住户私装地锁。小区通道上安个地锁竟成私家车位，侵占公共车位，把公共用地变成了私人停车位，给其它居民造成不便。    我2018-01-22 向12345市民热线反映后，2018-02-01【长宁区网格中心】回复：“ 您好，您编号为SJ20180122382572的事项已经办理完毕，现将办理意见答复如下：程桥城管中队25日接投诉后联系来来电人告知其问题已经在处理中，中队队员致电投诉人了解情况并前往该处勘察情况，有安装地锁的情况。后嘉利豪园居委会于2月1日上午9:30由豪园居委会李雯对来电人所反映的情况进行核实，该车位是业主固定车位，并没有把公共车位变为私人车位。所以诉求人投诉不属实，诉求过高。”  对以上【长宁区网格中心】回复不满意。   根据有关规定，任何单位和个人不得擅自在道路上和其他公共区域设置地桩、地锁等障碍物阻碍机动车停放和通行，不得在未取得所有权的停车位上设置地桩、地锁。希望有关部门整治小区私装地锁违规行为。 ,,,
顶层公共空间违章建筑予以全部拆除,待回复,城建 投诉,y***,2018-01-0715:43,  长宁区委书记王为人，你好：反映长宁区虹桥街道虹梅路3888弄延北小区1号、3号、5号、7号、9号、17号、19号等40多户小区业主在顶层公共空间均未办理任何审批手续，肆意改变楼顶的结构，在屋顶上私自搭建建筑物，有敞开式玻璃雨棚，还有全封闭式房子，改变楼顶的承重。再说，在屋顶上如此“加层”，增加了整幢房子的承重量，房屋安全性受到影响。“一旦楼顶出现险情，租户逃生都存在困难。”除了存在消防安全隐患，这些加盖的板房还会增加建筑的荷载量，出现超重、超载的情况，甚至局部损坏建筑。这顶层公共空间违章建筑为何反复投诉拆不了。　希望长宁区政府领导重视，主管领导牵头联合城管、公安、房管、街道关部门对该小区顶楼违章建筑情况做一次大检查，并加大执法力度，依法将这些违法建筑予以全部拆除。,,,
家乐福古北店屋顶上的违建房何时才能拆除？,待回复,城建 投诉,y***,2018-01-0321:43, 长宁区委书记王为人，你好：上海市长宁区水城南路268号家乐福古北店屋顶上存在顶楼违建问题。在屋顶上违建房，不但对楼体结构产生安全隐患，而且影响上海城市的市容市貌和高架桥沿线风貌。　请问长宁区虹桥街道城管，家乐福古北店屋顶上的违建房何时才能拆除？,,,
请问：这大型户外广告牌什么时候才能拆除？,待回复,城建 投诉,y***,2017-12-2008:13,长宁区虹桥路１４８８号 上海纺织疗养院房顶上有1处大型违规户外广告，随着年久固定的铁架开始锈蚀，存在安全隐患。这户外广告设施不仅破坏城市景观和街头风貌，还污染人们的视觉神经。违规广告牌不仅影响城区市容市貌，还存在极大的安全隐患。请问：这大型户外广告牌什么时候才能拆除？【上海市长宁区网格中心】反馈，经执法局认定，上海市虹桥路1488号上海纺织屋顶设施并非户外广告而是其公司招牌，至于安全问题我局已要求上海纺织方面提供安全年检报告。请问：无审批的“大型户外公司广告招牌”算不算户外广告……？对【上海市长宁区网格中心】反馈不满意！希望长宁区政府切实整改，开展排查，依法组织拆除位于上海纺织疗养院房顶上的大型户外公司广告招牌，最大限度消除该处户外广告的安全隐患，改善上海城市的市容市貌。,,,
大型违规户外广告何时才能拆,待回复,城建 投诉,y***,2017-12-0822:23,长宁区虹桥路１４８８号 上海纺织疗养院房顶上有1处大型违规户外广告，随着年久固定的铁架开始锈蚀，存在安全隐患。这户外广告设施不仅破坏城市景观和街头风貌，还污染人们的视觉神经。违规广告牌不仅影响城区市容市貌，还存在极大的安全隐患。请问：这大型户外广告牌什么时候才能拆除？希望长宁区政府切实整改，开展排查，依法组织拆除位于上海纺织疗养院房顶上的大型户外广告，最大限度消除该处户外广告的安全隐患，改善上海城市的市容市貌。 ,,,
这大型违规户外广告何时才能拆,待回复,城建 投诉,y***,2017-11-3017:07,长宁区委书记王为人 ，你好：    反映上海市长宁区虹桥路１４８８号 上海纺织疗养院房顶上有1处大型违规户外广告，随着年久固定的铁架开始锈蚀，存在安全隐患。这户外广告设施不仅破坏城市景观和街头风貌，还污染人们的视觉神经。违规广告牌不仅影响城区市容市貌，还存在极大的安全隐患。请问：这大型户外广告牌什么时候才能拆除？希望长宁区政府切实整改，开展排查，依法组织拆除位于上海纺织疗养院房顶上的大型户外广告，最大限度消除该处户外广告的安全隐患，改善上海城市的市容市貌。,,,
我买了套房子，房价上涨，房东毁约，房东一直拖,待回复,金融 求助,匿***,2017-10-1817:08,我买了套房子，房价上涨，房东毁约，房东一直拖，现在房东上诉二审，拖延时间，我无法再买房子，必须等，我希望能和房东解除购房合同。房东是律师，政府是我唯一希望。,,,
违章建筑必须拆除,待回复,城建 投诉,y***,2017-09-2410:40,反映长宁区虹桥街道虹梅路3888弄延北小区有许多户小区业主在顶层公共空间均未办理任何审批手续，肆意改变楼顶的结构，拆墙开窗，铺设地板等，改变楼顶的承重。这些违法建筑大都采用简易的建筑材料，经过风吹日晒会出现生锈、翻翘、松动等现象，大风天气还容易被刮掉，所以这些违法建筑存在很大的安全隐患。底层许多住户在天井违章搭建，也存在严重的安全隐患。      希望长宁区政府“五违四必”精神，虹桥街道要联合城管、公安、市场监督所、房管、规土、消防、市容等部门联手，对该小区的违章建筑情况做一次大检查，并加大执法力度，依法将这些违法建筑予以全部拆除。,,,
顶楼违章建筑危险,待回复,城建 投诉,y***,2017-08-2510:17,上海市长宁区虹梅路3888弄延北小区1号、3号、5号、7号、9号、17号、19号等40多户小区业主在顶层公共空间均未办理任何审批手续，肆意改变楼顶的结构，拆墙开窗，铺设地板等，改变楼顶的承重。这些违法建筑大都采用简易的建筑材料，经过风吹日晒会出现生锈、翻翘、松动等现象，大风天气还容易被刮掉，所以这些违法建筑存在很大的安全隐患。  希望长宁区城管、公安、房管、街道关部门要联合对该小区顶楼违章建筑情况做一次大检查，并加大执法力度，依法将这些违法建筑予以全部拆除。,,,
顶楼违建隐患大,待回复,城建 投诉,y***,2017-08-0916:45,反映上海市长宁区水城南路268号家乐福古北店屋顶上存在顶楼违建问题。在屋顶上违建房，不但对楼体结构产生安全隐患，而且影响上海城市的市容市貌和高架桥沿线风貌。希望长宁区政府领导引起重视，“补短板”跟踪督办，加大拆违力度，尽快拆除高架桥没线水城南路268号家乐福古北店屋顶上的违建房。,,,
人行道窄,待回复,城建 建言,y***,2017-06-0311:07,上海长宁区虹桥路虹井路996号这段马路被一个老破旧的小房子不偏不倚的竖在人行道上，人行道窄到令人不能走。行人只得从非机动车上走。这里近上海动物园，双休日、节假日人流量较多，把行人都“逼”上了慢机动车道，人车混行，这房占住人行道既妨碍路人通行，也影响市容，给行人（尤其是盲人）行走带来了安全隐患。希望相关部门协调，并把这问题纳入政府规划之中去，尽快将其早日迁走。同时，市民亟盼政府早日拓宽这段人行道。,,,
人行道太窄小了,待回复,城建 投诉,匿***,2017-04-0116:50,   长宁区虹桥路2302号旁程家桥路东南侧公交站点，925路、57路等车站车站的人行道太窄小了，该车站高峰时间候车的人流量很多，窄小的人行道给乘客候车和行人行走都带来了不便，存在着安全隐患问题。希望有关部门尽快把后面的空闲地让点出来供公交车站使用。 ​​​​ ,,,
破坏公共绿化违章搭建,待回复,城建 投诉,匿***,2017-03-2220:19,长宁区黄金城道693号旁，将一段绿化带全部破坏，被私自违章搭建无证房，开设门面房，把公共绿地当私产，随意搭建违法建筑，在无证无照的情况下却能堂而皇之，监管部门在干什么……？。违章搭建，破坏公共绿化占道经营的行为，严重地影响长宁区城区的形象，希望有关部门整治违法建筑房，按照《实施》精神，依法尽快拆除这一违建房，并恢复原来的公共绿地。,,,
破坏公共绿化违章搭建,待回复,其他 投诉,匿***,2017-03-1813:55,长宁区黄金城道693号旁，将一段绿化带全部破坏，被私自违章搭建无证房，开设门面房，把公共绿地当私产，随意搭建违法建筑，在无证无照的情况下却能堂而皇之，监管部门在干什么……？。违章搭建，破坏公共绿化占道经营的行为，严重地影响长宁区城区的形象，希望有关部门整治违法建筑房，按照《实施》精神，依法尽快拆除这一违建房，并恢复原来的公共绿地。,,,
拆迁顶层违法搭建房,待回复,城建 投诉,匿***,2016-12-3017:24,上海市长宁区虹梅路3888弄延北小区1号、3号、5号、7号、9号、17号、19号等一些小区住户在顶层公共空间违法搭建。严重地破坏了房屋结构，也存在安全隐患。希望长宁有关部门按照《实施》精神，加大住宅小区内损坏房屋承重结构违法行为的查处力度，以“五违四必”治理工作为重点，坚决依法拆除这一存在着严重的安全隐患违法建筑。,,,
天山五村不是靠改造能解决的。,待回复,城建 求助,匿***,2016-12-2515:34,书记你好。我是天山五村的居民。实在是没办法了。领导们来五村调研寻访看到的都是表面情况。我们五村已经60年的房子了。脏乱差不用说。这些表面都可以做好。我是住比较里面的居民。你们改造的也只是靠马路房子弄漂亮。我们里面的居民已经住不下去了。我想说的是内部。你们领导来内部看看过吗？房子漏水十分严重。一直都在自己家里修补弄防水。但是重新装修后没多久还是漏水。底楼白蚁都出现了。到处都是老鼠。这次的拆违顶楼。我们2.3楼家里都摇晃的。说句不好听的，你们就是用改造来敷衍我们。说为我们百姓改善居住。但事实呢。你们领导是在求不出事吗？这样的房子不能改造了。为什么就不能想办法帮我们拆迁。是要等房子塌了出事了才会重视吗？希望领导看到帮助我们百姓。五村的居民真的苦不堪言。,,,
老旧小区就要沦为三不管地带？,待回复,交通 投诉,匿***,2016-12-2511:18,王书记您好。我是长宁区万航渡路1424弄华秀小区的业主，长期以来，我们小区私装地锁问题严重，有些甚至在地上固定好铁链子以后，在链子上锁上废旧自行车、三轮车来抢占车位。而且小区内有一所学校，老年人也居多，这些自行车，地锁造成了很大的安全隐患，已经有过放学的孩子被绊倒的事情发生，孩子可以站起来拍拍土就可以了，老人呢？抛开安全隐患不谈，是谁给了这些人侵占公共用地的权利？声高不讲理就可以占山为王不应该是现在的社会会出现的情况，更不应该出现在上海这座城市。小区道路破烂，物业说没钱，小区私搭乱建，物业说管不了，一个地锁总能解决了吧？长期不作为的物业有何作用？大家都交同样的物业费，同样的停车费，为什么有些人长期霸占公共空地当作车位就好像拥有所有权一样，而有些人却只能看着一个又一个的破旧自行车、地锁而没有地方可以停车？难道说现在是谁声高，谁有理？难道说现在是谁敢蔑视法律，谁就能得到特权？难道说不懂法律就可以为所欲为？还是说法律只是针对我们这种懂法并且愿意遵守的人，而我们遵守法律的结果就是被欺负，得到不公正的待遇？我们在国外的时候，很多人会说哦你是上海来的，那个地方很美，很发达，我很喜欢。而我回到上海，却只看到了高声喊叫，把无知无理当成一种理所当然的人。这不是我印象中的上海，也不是我爱的那个上海。,,,
坚决拆除顶层违法搭建房,待回复,城建 投诉,y***,2016-12-0708:46,      反映上海市长宁区虹梅路3888弄延北小区1号、3号、5号、7号、9号、17号、19号等一些小区住户在顶层公共空间违法搭建。严重地破坏了房屋结构，也存在安全隐患。,,,
下放户回沪问题,待回复,其他 咨询,匿***,2016-12-0614:12,请问王书记：我是1969年随母親下放到安徽农村的（当年我9岁）现在是否有政策可以回沪？谢谢！,,,
古北新区黄金城道808号雅都保健从事性交易,待回复,治安 投诉,匿***,2016-12-0315:21,尊敬的王书记：我是古北新区马赛花园的一名住客，特别向有关领导反应古北新区黄金城道808号2楼雅都保健（电话号码：62283636）从事色情嫖娼淫秽情况，严重影响马赛花园部分住客的日常生活，其行为非常恶劣，后果极其严重。,,,
河道旁擅自违规无证设置停车场,待回复,其他 投诉,匿***,2016-10-2617:50,    上海市长宁区哈密路2010号对面河道旁擅自违规无证设置停车场，违规无证设置停车场行为，长宁区政府部门为何不管的啊……？希望相关部门要高度重视，尽快取缔河道旁违规无证停车场，并对其违规行为进行处罚，对违规收取的停车费要追回并上交国库。 为确保河道防洪墙的绝对安全，沿河路防洪墙一侧禁止停车。 ,,,
整治河道污染问,待回复,环保 投诉,匿***,2016-10-2120:36,     反映上海长宁 哈密路307号污染扰民问题。路过河道会闻到一股难闻的臭味，水体会有异味。河道环境恶化对城市居民的健康 和城市生态安全构成了严重的威胁，难闻的臭味不仅污染了河道卫生环境，而且也严重地影响周围居民的日常生活。希望有关部门要尽快河道段生态河道建设改造，实现水环境治理目标。 ,,,
取缔跨门露天烧烤  拆除违章临时房,待回复,城建 投诉,匿***,2016-10-2018:30,     反映上海市长宁区延安西路3298号有多家饭店晚上违规跨门露天在室外烧烤，附近小区居民反映强烈。希望长宁工商、食监、公安、城管、街道市容等部门联合整治这一违规乱象，对租借房东给予经济处罚。    这一段商铺原是铁路专用线，拆除后按规定应种植绿化，美花环境。但不知什么部门同意在此违规建造二层楼房。临时证可以搭建二层砖结构房的吗。现在全市都在轰轰烈烈拆违章建筑房，这临时房也属于违章建筑，应按照《实施》精神，依法拆除违章临时房，拆除后按规定应种植绿化，应还绿。 ,,,
持居住证积分的外地户口特殊儿童入幼儿园问题,待回复,教育 咨询,匿***,2016-09-0423:06,尊敬的领导，您好！我是持居住证积分外地户口，我家女儿3岁半，是一名特殊儿童，今年5月份通过区统筹划分到长宁区茅台路茜茜幼儿园，但是因孩子是特殊幼儿被幼儿园拒收了。今年5月份幼儿园报名的同时，我也去了长宁区特殊幼儿园虹古三幼儿园，同样也是被拒收了。我们希望孩子能有机会在幼儿园融合。早期的融合教育对于特殊儿童真的非常重要。望领导能百忙之中关心一下特殊幼儿的上学问题，非常感谢！,,,
西郊柏盛苑大门口违法破墙开门,待回复,城建 投诉,y***,2016-08-1116:46,  长宁区委书记王为人，你好：      上海 长宁区虹井路889弄西郊柏盛苑大门口违法破墙开门非法出租使用，希望长宁区有关部门按照《实施》精神，以“五违四必”治理工作为重点，集中力量坚决依法拆除西郊柏盛苑大门口破墙开门违规行为，消除随意改变物业使用性质等违法行为。 ,,,
 建议地铁10号线上海动物园站两出口加装雨顶,待回复,城建 投诉,y***,2016-08-0909:30,  建议地铁10号线上海动物园站两出口加装雨顶棚    上海市长宁区虹桥路2381号，地铁10号线上海动物园站两出口处未安装遮雨顶棚，未安装雨棚的出口位于该站1、4出口处，一部分楼梯因此暴露在室外。   未安装遮雨顶棚的原因在于上海动物园不同意安装，上海动物园认为“一是加装遮雨顶棚会破坏动物园的环境统一性，与动物园风貌保护区的景观不协调；二是地铁十号线4号出口若加装遮雨顶棚将对动物园2号售票处造成部分视觉的遮挡”。   由于没有雨篷，在雨雪天气给不少乘客出行带来诸多不便，也会给乘客带来安全隐患。希望上海动物园顾全大局，关注百姓民生之事，同时相关部门也应尽快协调在此地铁10号线上海动物园站两出口加装雨顶棚，使市民从这些口进出地铁站也不滑了，也使能使乘客一眼就能找到标志性——地铁站。,,,
河道内无证违规搭建房,待回复,城建 投诉,y***,2016-04-2914:48,上海虹桥机场空港六号1号(迎宾八号头上起～8号)一段路面房，都是无证违规建筑房，违规彩钢复合板又建在河道内，给清理河道又带来了不便。希望上海有关部门按照《实施》精神，尽快拆除这段无证违建房，还市民一个良好的公共生活环境。,,,
严重投诉上海银建出租车司机,待回复,交通 投诉,匿***,2016-03-2016:01,今日，2015年3月20日下午2点多，乘坐的沪G.U4502，从上海音乐学院乘坐到虹桥路高岛屋周边，一坐上出租车开始，司机便态度不友善，让关一下车窗，风吹的很冷，他说关了他会热，他一路上言语难听，对路段也不熟悉，一个口子直行便可，他打算转弯，好心提醒还骂人：你怎么不早说，混蛋，你连路都不认识，还做什么车。对于这种侮辱性词汇说了很多，司机行为极为恶劣，请管理部门严惩上海银建出租车有限公司，车牌沪G.U4502，证件：336905.,,,
长宁区为了利益福泉路苗圃改建成高档会所,待回复,政务 投诉,匿***,2015-09-1015:33,长宁区为了利益将福泉路北新镇苗圃改建成高档会所，是区里规划还是官商勾结？不但改建还偷偷将建筑面积扩大一倍。不但没有部门干预建成后公开组织有关部门娱乐活动，并成为高尔夫会员。是管理部门不知情还是另有故事？,,,
小区邻居长年深夜聚众赌博扰民无法休息,待回复,治安 投诉,匿***,2015-08-2615:39,书记您好：  在您百忙中打扰您，深感歉意。我是家住长宁区北新泾紫竹小区30号502的居民，我一楼板之隔的楼下402室夫妇二人几年来几乎每晚深夜9点到临晨3点纠集8人聚众赌博，并发出巨大的叫喊声音喧哗，酗酒，严重扰乱邻居休息。有时他们喝醉了还到我家乱敲门，扒窗户。为了方便赌博人员进出还长期破坏楼道大门的电子门禁，导致楼内失窃和被坏人骚扰情况频发。多年来我和其他邻居投诉到小区警察以及110并无结果，邻近邻居长年无法正常休息痛苦万分。  像我这样的居民碰到类似事件我想在区内不是少数。 能否能统一司法口径 整治这些没有道德和扰乱社会治安 破坏稳定的坏人呢？因为警察告诉我说对待他们只能劝告，但是劝告对于他们根本无效。范先生18916556290,,,
让我告诉大家,待回复,征集 群众路线,匿***,2015-06-1416:17,我今年86岁，我唯一的孩子李寅1985年从上海交大医学院特招入伍至上海解放军455医院30年，医院领导违法行政，对我儿子反映医院违规情况打击报复，掩盖医院上海姚虹路经济适用房分配不公和财务作假账等问题，采取事先不谈话不让选择安置方式搞突然袭击并伪造档案胁迫我儿子病退退役；我儿子因档案造假问题被地方退回后，医院把责任让我儿子承担，不让上班、扣发我儿子工资达10年之久，特别是近二年在要求我儿子退休的情况下不给工资卡打分文生活费，使我儿子完全没有生活来源，依靠我们86岁老人生活，医学硕士为部队工作30年，在职业生涯最好的年龄段（2006-2015）不让上班，我儿子以第一作者发表sci论文10余篇和有科技进步奖及5五次通过各项高级职称考试而医院不给高级职称评审，造成无法进一步从事合适的医疗工作，希望解放军依法办事，恢复我儿子工资，还给我儿子生存、选择工作和发展的权利。我已反映了近10年，有许多人劝我放弃，包括455医院有些领导说再反映没有用，到时还是我们来处理你儿子；但是我坚信共产党，总有一天会还给我们一个公正。,,,
环境保护,待回复,环保 投诉,匿***,2014-12-1313:54,领导你好.水城路仙霞路127公交车终点站对面，喜来顺烤热气羊肉店油烟扰民.他们在人行道上搭建天棚，放了炉子，桌子24小时烧烤，油烟从前门吸进，在后门偷偷排出，空气严重污染，希望能取缔这个24小时的夜排档.谢谢.谢谢领导.,,,
白玉兰专科医院专科害人,待回复,治安 咨询,匿***,2014-07-0815:23,尊敬的卞书记您好!我们是来沪打工人员，我妻因患妇科病在白玉兰女子专科医院检查医生跟/我妻子讲他们医院是专科可以报销，最后做了一个小手术也没住院就用去一万多，我们到社保中心去报销社保中心讲他们白玉兰医院不在报销范围，我们一个打工的一年才挣一到二万元。,,,
关于北横通道项目危及周边居民的诉求,待回复,城建 求助,匿***,2014-06-2716:51,"尊敬的卞书记：您好！  惊闻在我们的居住地--元丰天山花园，美丽的苏州河畔即将被规土局北横通道项目规划侵蚀的面目全非，心疼之余，内心久久不能平静，自项目网上公示以后至今，每个夜晚都无法安然入睡，在以习近平主席领导的党中央倡导以人文的今天，作为上海这座美丽的城市管理者和设计者应该积极践行习主席的以人为本的思想。习近平:以人为本,是“三个代表”重要思想的必然要求,是科学发展观的核心所在,是和谐社会的最高价值理念。坚持以人为本,体现在执政上,就是要坚持立党为公、执政为民,做到权为民所用、情为民所系、利为民所谋;体现在发展上,就是要回归到经济发展以社会发展为目的、社会发展以人的发展为中心这样一种理念,做到发展为了人民、发展依靠人民、发展成果由人民共享;体现在结果上,就是要实现好、维护好、发展好最广大人民群众的根本利益。    不能单纯为了追求GDP，为了政绩而侵害了了民众的生存环境。这样的项目即使增加了GDP,增加了政府政绩，但对民生福祉没有丝毫好处。因此,希望管理者们美化我们的城市的同时，请把解决民生问题和社会和谐摆在首要位置真正做到权为民所用、情为民所系、利为民所谋。 在去年，2013 年 6- 7 月，规土局曾对北横通道选线专项规划（草案）开展过规划公示。 当时的规划并未作出北虹路-泸定路建设高架的设计，而仅仅是扩宽长宁路（图 3）。虽 然对我们会造成影响，但为了大局着想，大多数居民也基本认同此方案。而本次规划， 将会对我们造成极其严重的影响，所以我们元丰天山花苑 200 多户居民强烈要求相关单位必须重视并共同商讨出解决方案。附件中是全体业主对此项目的诉求和意见，希望能够得到我们的父母惯卞书记的帮助。恳请卞书记帮助我们向项目规划相关部门提请我们的诉求，能够认真研究我们的诉求内容，减少项目建设对周边居民生活环境的破坏，保护美丽的苏州河。                致                         礼！                                                                      长宁区元丰天山花苑36号楼住户‍",,,
越来越好,待回复,其他 国美活动,匿***,2013-12-2315:50,希望长宁区在您的带领下越来越好，越办越好，生活越来越好,,,
