关于给予办理土地使用证建房证等相关事宜的请求,已办理,城建 求助,陶***,2017-07-0717:28,我们是忙畔街道喜鹊窝组村民，自家承包农田于2009年被临沧工业园区征用改建东环路拆迁住房，根据协议，我们10户人家的宅基地每户给予安置0.25亩，于2012年由工业园区、忙畔街道、忙畔街道土管所、忙畔社区等单位组成的工作组相关人员在东环路喜鹊窝段华兴4S店对面进行了划线安置，根据工作组的要求，由农户提供所需办证资料，统一交工作组办理，一直以来我们多次催促工作组尽快给于办理，时至今日都还没有办下来，没有证我们又不敢建盖永久性房屋，为了谋生经得到工作组的同意下，政府将水电接通后，我们投入了一定资金在划定的宅基地中进行了混凝土浇灌地坪搭建了板房和彩钢瓦房用于出租，维持全家基本生活来源，现接到限期拆除的通知，为响应提升人居环境，我们积极给于支持和配合按期拆除自家建盖的板房或彩钢瓦房。同时为保证我们的正常生活不受影响，现恳请有关领导部门给予帮助解决一是请求尽快给予催促办理《土地使用证》、《规划许可证》和《建房证》，允许我们建盖永久性房屋后补办相关手续。二是请求补偿拆除的扳房、彩钢瓦房的资金和与租户签订的违约协议资金。,忙畔街道,我们是忙畔街道喜鹊窝组村民，自家承包农田于2009年被临沧工业园区征用改建东环路拆迁住房，根据协议，我们10户人家的宅基地每户给予安置0.25亩，于2012年由工业园区、忙畔街道、忙畔街道土管所、忙畔社区等单位组成的工作组相关人员在东环路喜鹊窝段华兴4S店对面进行了划线安置，根据工作组的要求，由农户提供所需办证资料，统一交工作组办理，一直以来我们多次催促工作组尽快给于办理，时至今日都还没有办下来，没有证我们又不敢建盖永久性房屋，为了谋生经得到工作组的同意下，政府将水电接通后，我们投入了一定资金在划定的宅基地中进行了混凝土浇灌地坪搭建了板房和彩钢瓦房用于出租，维持全家基本生活来源，现接到限期拆除的通知，为响应提升人居环境，我们积极给于支持和配合按期拆除自家建盖的板房或彩钢瓦房。同时为保证我们的正常生活不受影响，现恳请有关领导部门给予帮助解决一是请求尽快给予催促办理《土地使用证》、《规划许可证》和《建房证》，允许我们建盖永久性房屋后补办相关手续。二是请求补偿拆除的扳房、彩钢瓦房的资金和与租户签订的违约协议资金。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于给予办理  土地使用证,已办理,城建 求助,陶***,2017-06-2117:03,尊敬的尚书记你好        我是忙畔街道喜鹊窝组村民，因弟兄两家共同居住一宗宅基地，因儿女长大居住拥挤，且宅基地出现严重滑坡。又于09年农田被工业园区征用。申请宅基地住房用地，经申请后由工作组、工业园区、街道办事处、社区、土地管理所等人员参加于2012年划得宅基地一宗。我多次申请办理土地使用证，到如今迟迟没有办理，我该怎么办，望尚书记给予解决这个问题，谢谢。,忙畔街道,尊敬的尚书记你好        我是忙畔街道喜鹊窝组村民，因弟兄两家共同居住一宗宅基地，因儿女长大居住拥挤，且宅基地出现严重滑坡。又于09年农田被工业园区征用。申请宅基地住房用地，经申请后由工作组、工业园区、街道办事处、社区、土地管理所等人员参加于2012年划得宅基地一宗。我多次申请办理土地使用证，到如今迟迟没有办理，我该怎么办，望尚书记给予解决这个问题，谢谢。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
南天商贸城土地证和脏乱差问题,已办理,城建 求助,临***,2017-06-1223:05,尊敬的尚书记：  你好！  近年来，市委、市政府，临翔区委、区政府为了提升城市形象、改善人居环境，建设美丽临沧、幸福临沧，做了大量卓有成效、福泽后世的工作。只是仍然有像南天商贸城（位于临翔区南天路的一个商业住宅区）这样的城市毒瘤没有得到治理和规范。作为南天商贸城的业主代表，我想向您反映几个问题：  一是土地证无法办理问题。大多数业主都是2009年在此购买的房屋，8年了都办不了土地证。经咨询，是开发商用该小区的集体土地证在银行抵押贷款所致。希望您在百忙之中给予关注和关心。  二是南天商贸城的脏乱差、噪音污染、占道经营和乱搭乱建问题。南天商贸城可能是目前临翔区最混乱不堪的小区（以图为证）。作为业主，我们为了维护自己的权益，组建了业主委员会，多次与开发商、物业协商，可协商多年，仍然未果。  希望您在百忙之中给予关注和关心。,临翔区城市综合执法局,尊敬的尚书记：  你好！  近年来，市委、市政府，临翔区委、区政府为了提升城市形象、改善人居环境，建设美丽临沧、幸福临沧，做了大量卓有成效、福泽后世的工作。只是仍然有像南天商贸城（位于临翔区南天路的一个商业住宅区）这样的城市毒瘤没有得到治理和规范。作为南天商贸城的业主代表，我想向您反映几个问题：  一是土地证无法办理问题。大多数业主都是2009年在此购买的房屋，8年了都办不了土地证。经咨询，是开发商用该小区的集体土地证在银行抵押贷款所致。希望您在百忙之中给予关注和关心。  二是南天商贸城的脏乱差、噪音污染、占道经营和乱搭乱建问题。南天商贸城可能是目前临翔区最混乱不堪的小区（以图为证）。作为业主，我们为了维护自己的权益，组建了业主委员会，多次与开发商、物业协商，可协商多年，仍然未果。  希望您在百忙之中给予关注和关心。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于临翔区博尚镇扶贫工作,已办理,三农 咨询,匿***,2017-04-2813:53,临翔区委书记，你好！我想问一下，临翔区博尚镇弯子村扶贫政策退出了吗？村上面的干部说，政府不在帮忙协调贷款和扶持资金是真的吗？希望你能回复  为谢！,博尚镇,临翔区委书记，你好！我想问一下，临翔区博尚镇弯子村扶贫政策退出了吗？村上面的干部说，政府不在帮忙协调贷款和扶持资金是真的吗？希望你能回复  为谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
临沧人民路双水井菜园社区要改建道路？,待回复,交通 咨询,匿***,2017-03-2114:14,位于人民路双水井附近（菜园社区幼儿园背后）听说要改建为道路？什么时候改建？,,,
整治赌博,已办理,治安 求助,匿***,2017-03-1915:01,书记你好，最近临翔区内赌博窝点很多，组织赌博的人也很多。希望书记可以好好只能管一管。,临翔区公安分局,书记你好，最近临翔区内赌博窝点很多，组织赌博的人也很多。希望书记可以好好只能管一管。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
请问玉龙花园房子什么时候完工？,已办理,城建 咨询,匿***,2017-03-0618:24, 你好！我是第一批申请的公租房，哪时候所有资料都提交了，也通过了，第一批摇号时候没有我份，通知说让等，我也就没有问过，等到15年底时候终于有希望了，我摇到房子了，1栋2单元，可是现在是2017.3.6，还是没有一点信息，17年刚开年又摇号了。这个第几批我是不清楚了，我只知道等得我花儿都不知道掉了多少次阿。我打电话去问就说等通知，或者这里说是别处问题。我又打。又说是其他地方问题。我有一天打6个电话最后一个说的就是等通知，我都不说申请开始了，这从摇到房都等到现在了，还是没消息，不知来这里问有没有用？,临翔区住房和城乡建设局, 你好！我是第一批申请的公租房，哪时候所有资料都提交了，也通过了，第一批摇号时候没有我份，通知说让等，我也就没有问过，等到15年底时候终于有希望了，我摇到房子了，1栋2单元，可是现在是2017.3.6，还是没有一点信息，17年刚开年又摇号了。这个第几批我是不清楚了，我只知道等得我花儿都不知道掉了多少次阿。我打电话去问就说等通知，或者这里说是别处问题。我又打。又说是其他地方问题。我有一天打6个电话最后一个说的就是等通知，我都不说申请开始了，这从摇到房都等到现在了，还是没消息，不知来这里问有没有用？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
您好！我想问一下临沧玉龙花园的廉租房怎么申请,已办理,城建 咨询,匿***,2017-02-0915:22,您好！我是一名打工仔，在外面租一间房子要付四五百，一个月工资根本不够用，我想了解一样玉龙花园的房子怎样才能申请？第一个月住要交多少钱？随后一个月交多少？,临翔区住房和城乡建设局,您好！我是一名打工仔，在外面租一间房子要付四五百，一个月工资根本不够用，我想了解一样玉龙花园的房子怎样才能申请？第一个月住要交多少钱？随后一个月交多少？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
临沧狂犬病潜在风险过大，望领导重视！,已办理,医疗 建言,匿***,2017-01-0909:55,近些年临翔区飞速发展，已经建设成为蓝天绿水景色优美的生态小城。但狂犬病的威胁一直没有远离我们。临翔地处西南一直处在狂犬病的疫区当中，近些年均有零星病例出现，随着市民生活水平的提高，养狗之风盛行，城市犬只管理严重滞后，城区多家宠物店均无法提供犬只检疫检验证明。市民养狗素质不高，城区内大型犬，放养犬成风，宠物犬侵入城市公园，99％以上的宠物狗没有办理狗证，缺乏定期接种疫苗，流浪狗过多，等等问题。如同定时炸弹一般，时刻威胁着市民安全，同时阻碍旅游业发展，狂犬病严重破坏了城市形象。犬只管理迫在眉睫，避免疫苗疫情发生，望书记高度重视，督促相关部门行动起来，事关重大不可大意！,临翔区住房和城乡建设局,近些年临翔区飞速发展，已经建设成为蓝天绿水景色优美的生态小城。但狂犬病的威胁一直没有远离我们。临翔地处西南一直处在狂犬病的疫区当中，近些年均有零星病例出现，随着市民生活水平的提高，养狗之风盛行，城市犬只管理严重滞后，城区多家宠物店均无法提供犬只检疫检验证明。市民养狗素质不高，城区内大型犬，放养犬成风，宠物犬侵入城市公园，99％以上的宠物狗没有办理狗证，缺乏定期接种疫苗，流浪狗过多，等等问题。如同定时炸弹一般，时刻威胁着市民安全，同时阻碍旅游业发展，狂犬病严重破坏了城市形象。犬只管理迫在眉睫，避免疫苗疫情发生，望书记高度重视，督促相关部门行动起来，事关重大不可大意！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于规范旗山路名的建议,已办理,其他 建言,匿***,2016-12-1312:24,临翔区作为临沧市府所在地，近年来发展变化很大，给外地来临沧的朋友们留下了很深的印象。然而美中不足的是，我们的道路名称不太规范，也给来客带来了诸多不便。主要是我们的旗山路，从教育小区门口开始，经市妇幼保健院—瑞临酒店—华旭小区—百丽苑一期，然后转了个近90度的弯，再经人寿保险宿舍—凤翔街道—市运政—财富中心一期，最后到扎路营批发市场路口。这条旗山路，实际上已经很明显是两条路了，却都被命名为同一个路名，这就让人摸不着头脑、找不到北了。因此，建议在百丽苑转弯处，把此条旗山路命名为两条道路名称，以此规范临翔区的道路名称，既方便路人，又提升城市形象。,区民政局,临翔区作为临沧市府所在地，近年来发展变化很大，给外地来临沧的朋友们留下了很深的印象。然而美中不足的是，我们的道路名称不太规范，也给来客带来了诸多不便。主要是我们的旗山路，从教育小区门口开始，经市妇幼保健院—瑞临酒店—华旭小区—百丽苑一期，然后转了个近90度的弯，再经人寿保险宿舍—凤翔街道—市运政—财富中心一期，最后到扎路营批发市场路口。这条旗山路，实际上已经很明显是两条路了，却都被命名为同一个路名，这就让人摸不着头脑、找不到北了。因此，建议在百丽苑转弯处，把此条旗山路命名为两条道路名称，以此规范临翔区的道路名称，既方便路人，又提升城市形象。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
公租房配套设施质量问题谁买单,待回复,城建 咨询,匿***,2016-12-0211:03,"尊敬的临翔区委书记，你好！    我是一名公租房租赁住户，特向区领导反应一下临翔区玉龙花园公租房配套设施质量问题。公租房作为一项民生工程,是政府为解决居住困难问题而设的住房保障政策，为了使这项政策得以顺利推进,政府在公租房建设中应充分发挥监督管理的作用,使其在阳光下得以落实。然而，我们临翔区玉龙花园公租房，配套设施存在很多质量问题。我于2015年5月与政府签订了租赁合同，实际入住时间是2015年10月7日（国庆节期间搬家），由于2016年6月前小孩在临沧市一中读书，我一直在金旭之光租房居住，直到2016年6月8日退了金旭之光的房子以后才真正入住，所以使用率不算太高。在入住3个月后，防盗门锁无缘无故损坏，钥匙插上去就再没拔动过钥匙，门也打不开，请物业管理来也开不了门，最后是通过物业找了换锁公司，重新安装新锁，费用自己承担。由于是房屋大门，涉及安全、防盗，必须及时处理，所以没去考虑此费用该由谁承担这个问题。2016年11月26日晚，卫生间门框脱落，打电话到玉龙花园物管处，物管说，你们入住时候都是可以使用的，现在损坏了只能自己出钱维修或者换门，还说其他租户也有类似的情况，他们都是自己出钱安装新门。我提出：我作为租户，设施应当是房主提供合格的能正常使用的产品。门框脱落，不是我人为破坏，不应该让我承担维修或者更新的费用，入住才一年时间，门框就脱落，这应该属于质量问题。物管说，他们做不了主，得等领导回来再给我答复。    11月30日下午3:19分，我再次去电物业管理处，当时是一位负责人接电话，他说他亲自到现场看。他们（两人）到现在看了之后，说要用胶把门修复，我也同意，我说只要能使用，不在意你们怎么处理。可就在他们准备修复的过程当中，他们自己打碎了门玻璃，然后负责人同志说，这是要用热熔胶才能修复的，现在已经无法修复了，让我自己去买门来安装。打碎的玻璃和门框，是两位物管同志给带走的。现在我家卫生间没有门…。    请问书记，这种属于质量问题的修复，是该租户承担还是建设方承担？",,,
建议拆除客运站环岛,已办理,交通 建言,匿***,2016-11-1713:57,客运站环岛是南天路和世纪路交汇之处，每到高峰期，交通堵塞极为严重，建议交通管理部门拆除环岛，安上红绿灯，让交通顺畅。,临翔区信访局,客运站环岛是南天路和世纪路交汇之处，每到高峰期，交通堵塞极为严重，建议交通管理部门拆除环岛，安上红绿灯，让交通顺畅。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
不知什么时候可以等到公租房,已办理,其他 求助,匿***,2016-11-0616:24,敬爱的委书记，你好!我是一个在临沧很普通的打工仔，申请了玉龙花园小区的公租房，都已经等了很久了，申请的名单已经出来有我的名字，但是不知道何时才能分到房子。打电话到城建问，说是会通知的，可是我们都看到，已经有人入住了啊，而且这些人都是在我后面申请的，在新闻里也看到您去探望住户了，还是没得到通知，这是怎么回事呢？我现在只能带着一家三口住在娘家，多希望能够早日住进公租房，早日减轻一些负担，再多的就不说了，希望委书记能多关注关注，让我们能早日入住，早日减轻一些负担。,临翔区住房和城乡建设局,敬爱的委书记，你好!我是一个在临沧很普通的打工仔，申请了玉龙花园小区的公租房，都已经等了很久了，申请的名单已经出来有我的名字，但是不知道何时才能分到房子。打电话到城建问，说是会通知的，可是我们都看到，已经有人入住了啊，而且这些人都是在我后面申请的，在新闻里也看到您去探望住户了，还是没得到通知，这是怎么回事呢？我现在只能带着一家三口住在娘家，多希望能够早日住进公租房，早日减轻一些负担，再多的就不说了，希望委书记能多关注关注，让我们能早日入住，早日减轻一些负担。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
咨询2015年义务兵地方退伍金,已办理,其他 咨询,匿***,2016-09-2114:07,领导你好，我想咨询一下2015年退伍义务兵的地方退伍金什么时候会发？,临翔区信访局,领导你好，我想咨询一下2015年退伍义务兵的地方退伍金什么时候会发？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
想尽快让老人家有个住宿,已办理,其他 咨询,匿***,2016-09-0614:59,本人母亲与我在玉龙花园一月份申请了廉租房，可是至今仍没有音讯，请问进展如何？,临翔区信访局,本人母亲与我在玉龙花园一月份申请了廉租房，可是至今仍没有音讯，请问进展如何？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
农村慢性病资寻,已办理,医疗 建言,匿***,2016-09-0510:02,希望政府能够对农村地区对慢性病的家庭提供点帮助，好多的人都不知道不了解有什医疗方面的政策……有时候在农村对于这方面的病用的药费有时都无法考虑自己的病情如何，有时都无法知道自己身体方面怎样，家庭里的压力方面就……希望能关注下农村里长期慢性病方面医疗救助政策……,临翔区人力和社会保障局,希望政府能够对农村地区对慢性病的家庭提供点帮助，好多的人都不知道不了解有什医疗方面的政策……有时候在农村对于这方面的病用的药费有时都无法考虑自己的病情如何，有时都无法知道自己身体方面怎样，家庭里的压力方面就……希望能关注下农村里长期慢性病方面医疗救助政策……,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
求助,已办理,其他 求助,匿***,2016-08-0211:32,我有一个叔叔  五保户  今年一月份就得中风病  瘫痪了  生活不能自理   政府部门可以给一点点照顾吗？  我只是一个农村人   现在外面打工   ,临翔区信访局,我有一个叔叔  五保户  今年一月份就得中风病  瘫痪了  生活不能自理   政府部门可以给一点点照顾吗？  我只是一个农村人   现在外面打工   ,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于旗山路名的问题,已办理,城建 建言,匿***,2016-07-1219:29,临翔区作为临沧市府所在地，近年来发展变化很大，给外地来临沧的朋友们留下了很深的印象。然而美中不足的是，我们的道路名称不太规范，也给来客带来了诸多不便。主要是我们的旗山路，从教育小区门口开始，经市妇幼保健院—瑞临酒店—华旭小区—百丽苑一期，然后转了个近90度的弯，再经人寿保险宿舍—凤翔街道—市运政—财富中心一期，最后到扎路营批发市场路口。这条旗山路，实际上已经很明显是两条路了，却都被命名为同一个路名，这就让人摸不着头脑、找不到北了。因此，建议在百丽苑转弯处，把此条旗山路命名为两条道路名称，以此规范临翔区的道路名称，既方便路人，又提升城市形象。,临翔区信访局,临翔区作为临沧市府所在地，近年来发展变化很大，给外地来临沧的朋友们留下了很深的印象。然而美中不足的是，我们的道路名称不太规范，也给来客带来了诸多不便。主要是我们的旗山路，从教育小区门口开始，经市妇幼保健院—瑞临酒店—华旭小区—百丽苑一期，然后转了个近90度的弯，再经人寿保险宿舍—凤翔街道—市运政—财富中心一期，最后到扎路营批发市场路口。这条旗山路，实际上已经很明显是两条路了，却都被命名为同一个路名，这就让人摸不着头脑、找不到北了。因此，建议在百丽苑转弯处，把此条旗山路命名为两条道路名称，以此规范临翔区的道路名称，既方便路人，又提升城市形象。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
环境污染及道路问题求助,已办理,环保 求助,匿***,2016-04-0107:51,尊敬的书记，您好，凤翔街道昔本村新寨组几年来有投资商到组内新建采石场一个，名为临沧福隆石业有限公司，自石场建成，环境污染问题一直困扰着村民，石场每天用机器磨石子和砂粒，各种粉末像毒烟一般漫天飘扬，石场附近的农作物都被灰尘笼罩着，石场附近居住的农户家连门都不敢开，粉尘太多，小孩子也经常咳嗽。最近石场都选择在晚上作业，噪音也特别大，老人小孩都休息不好。运输材料的道路现在都是灰尘和石子，行人行走有车通过一身是灰，原本进村道路已经是硬板路了，现在石场扩宽道路后也不修还。恳请书记帮助协调解决粉尘污染问题及道路问题，马上雨季了，道路再不修复如何进出？环境污染那么严重，得了病谁能负责？,临翔区信访局,尊敬的书记，您好，凤翔街道昔本村新寨组几年来有投资商到组内新建采石场一个，名为临沧福隆石业有限公司，自石场建成，环境污染问题一直困扰着村民，石场每天用机器磨石子和砂粒，各种粉末像毒烟一般漫天飘扬，石场附近的农作物都被灰尘笼罩着，石场附近居住的农户家连门都不敢开，粉尘太多，小孩子也经常咳嗽。最近石场都选择在晚上作业，噪音也特别大，老人小孩都休息不好。运输材料的道路现在都是灰尘和石子，行人行走有车通过一身是灰，原本进村道路已经是硬板路了，现在石场扩宽道路后也不修还。恳请书记帮助协调解决粉尘污染问题及道路问题，马上雨季了，道路再不修复如何进出？环境污染那么严重，得了病谁能负责？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
富丽家园,已办理,城建 建言,匿***,2016-03-2410:39,情况说明尊敬的尚书记：看到您在人民网地方领导留言板上对富丽家园业主投诉问题的回复，我们倍感激动。说明您重视我们百姓的问题，关注我们老百姓的切身利益。但对您回复中的个别问题，我们想表达一下不同的看法和诉求。众所周知，富丽家园改善性住房小区一楼和其他楼层房价相同，而纵观所有商品房住宅小区，由于一楼住户的采光较差、安全系数低以及地面回潮等等诸多不利因素，一楼售价均比高层住户要低，且在保证小区绿化率和统一规划的前提下，开发商都会提供一楼住户一定面积的花园使用作为补偿。我们在房价相同情况下购买了富丽家园小区的一楼住房，开发商统一规划一定面积作为对一楼业主的补偿，对此绝大多数业主均表示理解和认可。只要花园围建的风格、样式统一，不仅不会影响到小区的环境、绿化和其他业主的生活，反倒会成为小区的一道风景。相反，如果强制性对一楼花园使用的问题进行整改，以后在小区的使用及管理过程中，一楼住户不可避免会私自进行使用，届时更无法统一样式、风格，势必将破坏小区的绿化及整体环境，小区管理也将更加混乱。因此，恳请规划部门考虑实际情况，在合法合理的情况下，给予相应调整。再次感谢您在百忙之中聆听我们的心声，祝您身体健康，工作顺利！,临翔区信访局,情况说明尊敬的尚书记：看到您在人民网地方领导留言板上对富丽家园业主投诉问题的回复，我们倍感激动。说明您重视我们百姓的问题，关注我们老百姓的切身利益。但对您回复中的个别问题，我们想表达一下不同的看法和诉求。众所周知，富丽家园改善性住房小区一楼和其他楼层房价相同，而纵观所有商品房住宅小区，由于一楼住户的采光较差、安全系数低以及地面回潮等等诸多不利因素，一楼售价均比高层住户要低，且在保证小区绿化率和统一规划的前提下，开发商都会提供一楼住户一定面积的花园使用作为补偿。我们在房价相同情况下购买了富丽家园小区的一楼住房，开发商统一规划一定面积作为对一楼业主的补偿，对此绝大多数业主均表示理解和认可。只要花园围建的风格、样式统一，不仅不会影响到小区的环境、绿化和其他业主的生活，反倒会成为小区的一道风景。相反，如果强制性对一楼花园使用的问题进行整改，以后在小区的使用及管理过程中，一楼住户不可避免会私自进行使用，届时更无法统一样式、风格，势必将破坏小区的绿化及整体环境，小区管理也将更加混乱。因此，恳请规划部门考虑实际情况，在合法合理的情况下，给予相应调整。再次感谢您在百忙之中聆听我们的心声，祝您身体健康，工作顺利！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于临沧机场出租车乱收费问题,已办理,交通 投诉,匿***,2016-02-2714:57,书记您好，我想问问，临沧机场这的出租车不打表，到临沧收费100元，中午的航班没有旅客大巴时100元一人，这样的收费合理吗？,临翔区信访局,书记您好，我想问问，临沧机场这的出租车不打表，到临沧收费100元，中午的航班没有旅客大巴时100元一人，这样的收费合理吗？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
玉龙花园小区的问题,已办理,其他 投诉,匿***,2015-11-0113:57,亲爱的书记  你好   我是一名初三的学生，住在玉龙小区14栋，这栋楼有1000多个人住，明明有三台电梯，却一直只开一台电梯，真的很不方便   并且经常出问题，连续爬了好几天的楼梯，我住27楼，这几个星期六，楼道的灯不会亮，每天都是黑漆漆的，我早上上学都看不见，连白天也看不见  这几个星期来家里的电视电脑也全部都不能用，一栋楼都是   我已经听到很多人在抱怨了，每天电梯都非常的挤，还听到外地来的人说：政府工程都是垃圾工程  我觉得这样影响不好   请您能解决一下问题，谢谢  ,临翔区信访局,亲爱的书记  你好   我是一名初三的学生，住在玉龙小区14栋，这栋楼有1000多个人住，明明有三台电梯，却一直只开一台电梯，真的很不方便   并且经常出问题，连续爬了好几天的楼梯，我住27楼，这几个星期六，楼道的灯不会亮，每天都是黑漆漆的，我早上上学都看不见，连白天也看不见  这几个星期来家里的电视电脑也全部都不能用，一栋楼都是   我已经听到很多人在抱怨了，每天电梯都非常的挤，还听到外地来的人说：政府工程都是垃圾工程  我觉得这样影响不好   请您能解决一下问题，谢谢  ,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
玉龙花园15栋二单元裙楼3楼噪声“工厂”,已办理,环保 求助,匿***,2015-10-2009:02,尊敬的领导，你好：我是玉龙花园小区租房住户，自从2015年国庆节以来，我所租住的15栋二单元裙楼3楼的溜吧开业以来，不论白天晚上一直都有超大分贝的噪音在响，喧闹声吼骂声不绝于耳，太吵了，老人小孩的置身这种环境。但是不知道是否超出规定的噪音分贝（毕竟手无寸铁），请帮忙查查！,临翔区信访局,尊敬的领导，你好：我是玉龙花园小区租房住户，自从2015年国庆节以来，我所租住的15栋二单元裙楼3楼的溜吧开业以来，不论白天晚上一直都有超大分贝的噪音在响，喧闹声吼骂声不绝于耳，太吵了，老人小孩的置身这种环境。但是不知道是否超出规定的噪音分贝（毕竟手无寸铁），请帮忙查查！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
玉龙花园廉租房,已办理,其他 求助,匿***,2015-10-0109:04,尊敬的书记   您好！   对不起为小事打扰您，我是一名单亲母亲，带着孩子在城里打工，转眼已经十几年了，孩子就读于市二中，我原以为我们这样条件可以申请廉租房，去问了说我们条件达不到。外面的租房一个月话费太大，我们也没有能力承受，所以想想您寻求帮助。 ,临翔区信访局,尊敬的书记   您好！   对不起为小事打扰您，我是一名单亲母亲，带着孩子在城里打工，转眼已经十几年了，孩子就读于市二中，我原以为我们这样条件可以申请廉租房，去问了说我们条件达不到。外面的租房一个月话费太大，我们也没有能力承受，所以想想您寻求帮助。 ,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于玉龙花园小区住房申请条件,已办理,城建 咨询,匿***,2015-08-1716:55,您好 我是临沧市临翔区一名打工仔，一直没有搞清楚玉龙花园小区住房申请条件，和有没有第二批申请做个简单的询问。之前咨询过一些朋友，但是一个和一个说的都不一样。我想确定一下申请条件和还有没有第二住房批申请。,临翔区信访局,您好 我是临沧市临翔区一名打工仔，一直没有搞清楚玉龙花园小区住房申请条件，和有没有第二批申请做个简单的询问。之前咨询过一些朋友，但是一个和一个说的都不一样。我想确定一下申请条件和还有没有第二住房批申请。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于事业单位体检不公的形象,已办理,其他 投诉,匿***,2014-09-0908:16,你好！我今年2014年参加了事业单位考试，并且顺利通过笔试和面试，体检的时候因为我扁桃体发炎感冒了，导致白细胞的增多，医院的主任却说我体检不合格！这对我无疑是种绝对的不公平！我努力了大半年就因为感冒所以就不合格了。这始终说不过去。对我也太不公平了吧！所以我希望在我感冒康复以后再去做体检，这个可以的吧,临翔区信访局,你好！我今年2014年参加了事业单位考试，并且顺利通过笔试和面试，体检的时候因为我扁桃体发炎感冒了，导致白细胞的增多，医院的主任却说我体检不合格！这对我无疑是种绝对的不公平！我努力了大半年就因为感冒所以就不合格了。这始终说不过去。对我也太不公平了吧！所以我希望在我感冒康复以后再去做体检，这个可以的吧,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
减轻学生负担,已办理,治安 咨询,匿***,2013-11-2016:06,敬爱的市委书记：        减轻初高中学生负担吧，我们是学生，正处智力身心发展的大好阶段，可现实中的我们中午休息时间只有一个小时多点，有下午又要因进行所谓的“培优”而饭也来不及吃，晚上十点半下课，早上六点过又要起床！！！星期六又要培优，培优！星期天就要上课。。。。。。,临翔区信访局,敬爱的市委书记：        减轻初高中学生负担吧，我们是学生，正处智力身心发展的大好阶段，可现实中的我们中午休息时间只有一个小时多点，有下午又要因进行所谓的“培优”而饭也来不及吃，晚上十点半下课，早上六点过又要起床！！！星期六又要培优，培优！星期天就要上课。。。。。。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
