路面常年积水，就在家门口,已办理,交通 求助,云***,2018-09-0809:03,书记您好，我是小勐统镇麻栎树村村民，我家在麻栎树村村委会旁边，我家门口道路是小勐统至班老至永镇桥（河小段大花桥村内），门口路面坑坑洼洼常年积水，小轿车通行基本就擦到地盘，村里排水排污没有下水道或者沟渠，就往路面上流。而且路面就在村委会门口。长年累月都是这样，这久雨季更是严重。其实组织村里几十个人，挖挖补补，疏通一下排水就可以。但是几年了都没有人处理，没有人组织。还望书记帮忙，帮助我们村出行带来便利。,中共永德县委书记宋正垠,书记您好，我是小勐统镇麻栎树村村民，我家在麻栎树村村委会旁边，我家门口道路是小勐统至班老至永镇桥（河小段大花桥村内），门口路面坑坑洼洼常年积水，小轿车通行基本就擦到地盘，村里排水排污没有下水道或者沟渠，就往路面上流。而且路面就在村委会门口。长年累月都是这样，这久雨季更是严重。其实组织村里几十个人，挖挖补补，疏通一下排水就可以。但是几年了都没有人处理，没有人组织。还望书记帮忙，帮助我们村出行带来便利。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
永德县小勐统镇苏家寨7组用水问题咨询,已办理,三农 咨询,蘑***,2018-08-0820:06,尊敬的书记，您好，我是小勐统镇苏家寨的高家洼7组村民，由于我们在的地方，地理位置不好，一直以来，都不能保证日常的生活用水，村里拉的大管水，我们从来不得喝，平时生活用水都是通过去山上拉自来水，或去井里挑，到干旱时节，山上也没有水，村里统一拉的自来水就是刚开始的时候能喝，最近几年都没有水，也没人来管，喝水问题一直以来都在困扰着我们，希望书记给予解决。特此为谢。,中共永德县委书记宋正垠,尊敬的书记，您好，我是小勐统镇苏家寨的高家洼7组村民，由于我们在的地方，地理位置不好，一直以来，都不能保证日常的生活用水，村里拉的大管水，我们从来不得喝，平时生活用水都是通过去山上拉自来水，或去井里挑，到干旱时节，山上也没有水，村里统一拉的自来水就是刚开始的时候能喝，最近几年都没有水，也没人来管，喝水问题一直以来都在困扰着我们，希望书记给予解决。特此为谢。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
下乡补贴咨询,已办理,其他 咨询,滇***,2018-06-3008:27,尊敬的书记，您好！我是永德县永德电视台一名记者，我们单位自从去年6月份开始就没有任何下乡补贴了，每次下乡我们都兢兢业业把工作完成，很多时候都没有节假日，每次下乡同行的人就我们没有任何补贴，有时候又不得不交伙食费，本着爱岗敬业的态度我们都没有多说，但是大家都有点难以接受，感谢领导在百忙之中抽空听听我们的倾诉，谢谢了！,中共永德县委书记徐亚谦,尊敬的书记，您好！我是永德县永德电视台一名记者，我们单位自从去年6月份开始就没有任何下乡补贴了，每次下乡我们都兢兢业业把工作完成，很多时候都没有节假日，每次下乡同行的人就我们没有任何补贴，有时候又不得不交伙食费，本着爱岗敬业的态度我们都没有多说，但是大家都有点难以接受，感谢领导在百忙之中抽空听听我们的倾诉，谢谢了！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
永德县德党镇公租房停水问题何时能够得到解决,已办理,城建 投诉,关***,2018-05-1911:02,徐书记您好，我是住在永德县德党镇公租房小区的住户。公租房自今年以来就断断续续停水，二月中旬至三月份一天都没有来过水，后来开始施工建造蓄水池，四月份开始来水了，还来不了几天又停了，现在已经马上五月底了，将近半年的时间，停水问题根本没有得到解决。我与众多邻居都到物业与水厂进行反映，得到的结果就是修水管，水压不够，水厂断水等原因。之前也有很多住户进行反映，我也看见了你们的答复，但是为什么采取了相应的措施这个问题依然得不到解决。之前还可以听过四处提水来解决自己的基本生活问题，先不说提水的困难、费时，现在连提水都成了问题，说通俗一点，没有水，基本的洗脸、上厕所都成了一个非常困难的问题。如果换做是你们，长達几个月处于这样的状态当中，你们会怎么办。停水问他不仅仅影响了生活问题，一定程度上还影响了我们的工作，长期以来，公租房小区住户基本生活用水得不到保障，希望有关党委政府能够真正重视这个问题，并且能够及时有效的尽快解决这个问题。我们支持政府的工作，也希望政府能够解决我们的基本生活问题。谢谢。,中共永德县委书记徐亚谦,徐书记您好，我是住在永德县德党镇公租房小区的住户。公租房自今年以来就断断续续停水，二月中旬至三月份一天都没有来过水，后来开始施工建造蓄水池，四月份开始来水了，还来不了几天又停了，现在已经马上五月底了，将近半年的时间，停水问题根本没有得到解决。我与众多邻居都到物业与水厂进行反映，得到的结果就是修水管，水压不够，水厂断水等原因。之前也有很多住户进行反映，我也看见了你们的答复，但是为什么采取了相应的措施这个问题依然得不到解决。之前还可以听过四处提水来解决自己的基本生活问题，先不说提水的困难、费时，现在连提水都成了问题，说通俗一点，没有水，基本的洗脸、上厕所都成了一个非常困难的问题。如果换做是你们，长達几个月处于这样的状态当中，你们会怎么办。停水问他不仅仅影响了生活问题，一定程度上还影响了我们的工作，长期以来，公租房小区住户基本生活用水得不到保障，希望有关党委政府能够真正重视这个问题，并且能够及时有效的尽快解决这个问题。我们支持政府的工作，也希望政府能够解决我们的基本生活问题。谢谢。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
公租房小区长期停水问题,已办理,其他 求助,小***,2018-05-0309:07,徐书记你好，我家居住在永德县公租房小区42幢，小区从3月份开始就一直处于停水状态，持续两个多月，造成居民生活十分不便。我与邻居们都试图与公租房小区物业管理公司、自来水厂部门沟通多次，部门工作人员之间相互推诿，每次得到的回答都是自来水厂断水、小区水管炸裂、水压不够等原因，可直到现在五月初，小区的供水也处于不正常状态，居民们都基本靠四处提水来解决用水需求，而同城的其他小区都供水正常。希望您能够关注这个问题，解决我们居民的用水问题，这样才能够有效提升城市居民的生活幸福指数。,中共永德县委书记徐亚谦,徐书记你好，我家居住在永德县公租房小区42幢，小区从3月份开始就一直处于停水状态，持续两个多月，造成居民生活十分不便。我与邻居们都试图与公租房小区物业管理公司、自来水厂部门沟通多次，部门工作人员之间相互推诿，每次得到的回答都是自来水厂断水、小区水管炸裂、水压不够等原因，可直到现在五月初，小区的供水也处于不正常状态，居民们都基本靠四处提水来解决用水需求，而同城的其他小区都供水正常。希望您能够关注这个问题，解决我们居民的用水问题，这样才能够有效提升城市居民的生活幸福指数。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
关于永德县公租房不来水的问题,已办理,其他 求助,没***,2018-05-0309:07,您好！我是永德县公租房小区的一名住户，该小区已经连续两个多月处于停水状态，居民都在提水来解决用水问题，生活苦不堪言。已经多次与小区物业公司和自来水公司打电话进行沟通，多个部门都是相互推诿，没有实质解决停水问题！物业和自来水公司有没有上级监管部门呢？这个问题大家相互推诿，苦了小区居民！我想提升人均居住环境不仅仅在于环境的美化，更在于城市基础设施的完善！希望您能在帮忙解决一下这个停水的问题！,中共永德县委书记徐亚谦,您好！我是永德县公租房小区的一名住户，该小区已经连续两个多月处于停水状态，居民都在提水来解决用水问题，生活苦不堪言。已经多次与小区物业公司和自来水公司打电话进行沟通，多个部门都是相互推诿，没有实质解决停水问题！物业和自来水公司有没有上级监管部门呢？这个问题大家相互推诿，苦了小区居民！我想提升人均居住环境不仅仅在于环境的美化，更在于城市基础设施的完善！希望您能在帮忙解决一下这个停水的问题！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
农村创业小额贷款,已办理,金融 求助,L***,2018-03-2812:55,领导你好！我是一名农民工，一个真正的贫困户！因学致贫，因病致贫我都占了！现在国家政策好支持农民自主创业，我和村里好多户都申请了贷款，准备搞个茶叶初制所，现在除了我所有人的几乎都批下来了，我没有任何不良的信用记录，银行要的材料担保我都有，不知道因为什么没有通过审核？我希望有关部门的领导在对我审核一次，我不想失去一次创业的机会！,中共永德县委书记徐亚谦,领导你好！我是一名农民工，一个真正的贫困户！因学致贫，因病致贫我都占了！现在国家政策好支持农民自主创业，我和村里好多户都申请了贷款，准备搞个茶叶初制所，现在除了我所有人的几乎都批下来了，我没有任何不良的信用记录，银行要的材料担保我都有，不知道因为什么没有通过审核？我希望有关部门的领导在对我审核一次，我不想失去一次创业的机会！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
永德乡镇道路,已办理,交通 咨询,匿***,2017-05-1716:44,领导同志，你好！临沧永德小勐统大垭口村委旧街坝村道路确实太烂了，按常理应该早就进行道路硬化，现在还是土路，对比其它县的交通道路情况，确实心寒。希望领导多关心关心本县交通道路情况。,中共永德县委书记徐亚谦,领导同志，你好！临沧永德小勐统大垭口村委旧街坝村道路确实太烂了，按常理应该早就进行道路硬化，现在还是土路，对比其它县的交通道路情况，确实心寒。希望领导多关心关心本县交通道路情况。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
关原农村半脱干部定补规定问题的询问,已办理,其他 咨询,匿***,2017-03-3013:57,敬爱的书记同志:经与别的地区(本省)过去认识的老战友侃闲，他们与我同样当过大队干部，现在月月有补助，依据当的时间长短有不同，但三年五年都有，我到民政办公室问过，他们说永德只补干了十一年以上的，不足十一年一律不补，这是怎么回事，想询问一下。,中共永德县委书记徐亚谦,敬爱的书记同志:经与别的地区(本省)过去认识的老战友侃闲，他们与我同样当过大队干部，现在月月有补助，依据当的时间长短有不同，但三年五年都有，我到民政办公室问过，他们说永德只补干了十一年以上的，不足十一年一律不补，这是怎么回事，想询问一下。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
甘蔗款项,已办理,三农 咨询,匿***,2017-03-0711:04,2016年，永康糖厂，通知说，发百分百分之七十甘蔗钱，可我们蔗农啥都没看到，钱去哪了,中共永德县委书记徐亚谦,2016年，永康糖厂，通知说，发百分百分之七十甘蔗钱，可我们蔗农啥都没看到，钱去哪了,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
永徳县康伟公司拖欠农民工工资该怎么解决,已办理,就业 求助,匿***,2017-02-0410:38,我于2014年至2015年组织农民工帮康伟公司造林1万余亩，修造林路近30公里，现该公司还欠我工程队329·8万元，我工程队已无法支付农民工工资，农民工日子都无法过了，现向领导求助要怎么解决。,中共永德县委书记徐亚谦,我于2014年至2015年组织农民工帮康伟公司造林1万余亩，修造林路近30公里，现该公司还欠我工程队329·8万元，我工程队已无法支付农民工工资，农民工日子都无法过了，现向领导求助要怎么解决。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
建档贫困资金不到还让拿钱,已办理,其他 投诉,匿***,2016-12-2210:42,我是崇岗乡团树村的，我们村政府扶贫建房补贴4万，盖50多平方人工费和材料费等总共不到3万，可是却还要说4万元只能盖40平方，多的每平方再拿1000元，门和窗也再要钱，难道政府是这样号召的吗？让村长和承包商这样挣政府补贴贫困户的钱吗？我们都是60多到快80的老人了，再拿1万多元钱盖房不是要我们的命吗？还能活几年？,永德县信访,我是崇岗乡团树村的，我们村政府扶贫建房补贴4万，盖50多平方人工费和材料费等总共不到3万，可是却还要说4万元只能盖40平方，多的每平方再拿1000元，门和窗也再要钱，难道政府是这样号召的吗？让村长和承包商这样挣政府补贴贫困户的钱吗？我们都是60多到快80的老人了，再拿1万多元钱盖房不是要我们的命吗？还能活几年？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
扶贫建房什么政策,已办理,三农 求助,匿***,2016-12-2210:08,我是崇岗乡团树村属下小组的，想问一下扶贫建房4万为什么钱不直接发到贫困户手里，而是非发到承包商那里，承包商说4万元只能盖40平方，我原先50多平方，我让盖40平方承包商还不给盖，40平方以外每平方再要1000元，而实际盖房50多平方材料和人工费用总共2万多就够了，还要门窗钱，他们这不是打着政府扶贫政策挣钱吗？村主任和承包商一个心眼，难道一村之长是这样带领村民致富的吗？还是自己想法挣贫困户的钱？谢谢,永德县信访,我是崇岗乡团树村属下小组的，想问一下扶贫建房4万为什么钱不直接发到贫困户手里，而是非发到承包商那里，承包商说4万元只能盖40平方，我原先50多平方，我让盖40平方承包商还不给盖，40平方以外每平方再要1000元，而实际盖房50多平方材料和人工费用总共2万多就够了，还要门窗钱，他们这不是打着政府扶贫政策挣钱吗？村主任和承包商一个心眼，难道一村之长是这样带领村民致富的吗？还是自己想法挣贫困户的钱？谢谢,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
建房补助,已办理,三农 投诉,匿***,2016-12-1214:08,书记你好，我是班卡乡松坡村落水坑村民，我在14年建房，只拿到一万二千五补助，而有的拿了二万几，还是补助不一样，谢谢书记帮查一下。,中共永德县委书记徐亚谦,书记你好，我是班卡乡松坡村落水坑村民，我在14年建房，只拿到一万二千五补助，而有的拿了二万几，还是补助不一样，谢谢书记帮查一下。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
建房求助,已办理,三农 求助,匿***,2016-12-0516:23,我是亚练乡文化村文化组村民，家住原文化完小旁，我家的正房是老房子了，一下雨就漏雨、且堂屋出水，于是我于2014年动工建新房，但是因为父亲常年患有高血压等多种疾病还曾到临沧做过手术，母亲经常要住院、吃药、打针，两个小孩又还小，家里没有什么收入，我苦的一点半点钱还不够父母医病，以至于我现在房子都还没有盖好，我确实是贫困户实在是没有能力了再盖了，想请书记帮忙看看能否变通下可不可以把我列入2016年建房贫困户，享受2016年的政策，要不是实在没有办法我也不会提出这难以启齿的请求。非常感谢书记。,永德县人民政府,我是亚练乡文化村文化组村民，家住原文化完小旁，我家的正房是老房子了，一下雨就漏雨、且堂屋出水，于是我于2014年动工建新房，但是因为父亲常年患有高血压等多种疾病还曾到临沧做过手术，母亲经常要住院、吃药、打针，两个小孩又还小，家里没有什么收入，我苦的一点半点钱还不够父母医病，以至于我现在房子都还没有盖好，我确实是贫困户实在是没有能力了再盖了，想请书记帮忙看看能否变通下可不可以把我列入2016年建房贫困户，享受2016年的政策，要不是实在没有办法我也不会提出这难以启齿的请求。非常感谢书记。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
很满意,已办理,其他 感谢,匿***,2016-12-0315:13,尊敬的徐书记你好，我是2016年11月13号给你留言的湾甸村民，感谢你在百忙之中帮我解决了用电问题，现在电杆已经立好，不久可以用电了，在此十分感谢徐书记和电力公司的工作人员为我解决了困难！！！,永德县人民政府,尊敬的徐书记你好，我是2016年11月13号给你留言的湾甸村民，感谢你在百忙之中帮我解决了用电问题，现在电杆已经立好，不久可以用电了，在此十分感谢徐书记和电力公司的工作人员为我解决了困难！！！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
缺生活用电,已办理,其他 咨询,匿***,2016-11-1316:37,县委书记你好，我是小猛统湾甸村的村民，现在房子修建好没有生活用电，去了好几次供电所，他们说要我自己买电杆，才给我家供电装电表，我该怎么办啊！,中共永德县委书记徐亚谦,县委书记你好，我是小猛统湾甸村的村民，现在房子修建好没有生活用电，去了好几次供电所，他们说要我自己买电杆，才给我家供电装电表，我该怎么办啊！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
建房  求助,已办理,其他 求助,匿***,2016-11-0319:33,尊敬的书记你好，我是亚练乡文化村村民，我家由于受下边的干沟影响，牛厩墙已拉裂，正房是好几十年前的老房子了，一下雨就漏雨，现在盖着一间还盖不完，没有钱再继续盖了，因为我上有两位70多岁体弱多病的父母，下有两个小孩，父亲前年刚做过手续，母亲经常要住院、吃药、打针，我实在是无能为力了，想请书记帮看看能否把盖房子的补助金发给我下，非常感谢,中共永德县委书记徐亚谦,尊敬的书记你好，我是亚练乡文化村村民，我家由于受下边的干沟影响，牛厩墙已拉裂，正房是好几十年前的老房子了，一下雨就漏雨，现在盖着一间还盖不完，没有钱再继续盖了，因为我上有两位70多岁体弱多病的父母，下有两个小孩，父亲前年刚做过手续，母亲经常要住院、吃药、打针，我实在是无能为力了，想请书记帮看看能否把盖房子的补助金发给我下，非常感谢,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
商家扣押我的车不还,已办理,其他 投诉,1***,2016-10-1009:19,买了一辆电动车 老是出问题商家无法修理，希望能帮忙处理。,中共永德县委书记徐亚谦,买了一辆电动车 老是出问题商家无法修理，希望能帮忙处理。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
公租房治安需要改善,已办理,城建 建言,匿***,2016-09-0711:43,不法份子发现公租房没有安装摄像头，就把盗窃目标锁定在公租房，目前已有多起摩托车盗窃案发生，因为没有监控，案件难破，希望县委政府帮助解决。,中共永德县委 县人民政府,不法份子发现公租房没有安装摄像头，就把盗窃目标锁定在公租房，目前已有多起摩托车盗窃案发生，因为没有监控，案件难破，希望县委政府帮助解决。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
申请调动,已办理,就业 求助,匿***,2014-09-1916:53,尊敬的徐书记，你好！我是一名在编在职的事业编，现在在永德县工作，工作时间已经有2年，户籍是凤庆县大寺乡的，目前家中父母年迈多病，没有人照看，多次回来看望路途遥远，生活艰巨，所以，我想请各位领导给予帮助，我是否可以申请调回户籍所在地工作，谢谢！,中共永德县委徐亚谦,尊敬的徐书记，你好！我是一名在编在职的事业编，现在在永德县工作，工作时间已经有2年，户籍是凤庆县大寺乡的，目前家中父母年迈多病，没有人照看，多次回来看望路途遥远，生活艰巨，所以，我想请各位领导给予帮助，我是否可以申请调回户籍所在地工作，谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	永德县委书记
"
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
