北京到云南旅游被骗,已办理,旅游 投诉,张***,2019-07-1917:50,7月10日报团大理丽江八日游，到香格里拉被导游拉去购物，先是购买玉器，以1500元的价格卖给我一个貔貅吊坠，回到昆明去翡翠点被告知是假货，又12元一克，稀里糊涂给我装了150克，1800元的价格卖给我，我说太多了，商家在没有挣得我同意的情况下就给粉碎，不能不要了，本来一次很好的旅行，却被这1800元的天价药弄得一点心情没有了，本来要去西双版纳的，不得不提前回北京，希望有关部门可以治理这种天价药材，整治旅游乱象，为了云南的旅游业，希望有关部门高度重视，本人回到北京把我这次云南游如实的告诉大家，让来云南旅游的朋友不要和我一样被骗，,丽江市文化和旅游局,7月10日报团大理丽江八日游，到香格里拉被导游拉去购物，先是购买玉器，以1500元的价格卖给我一个貔貅吊坠，回到昆明去翡翠点被告知是假货，又12元一克，稀里糊涂给我装了150克，1800元的价格卖给我，我说太多了，商家在没有挣得我同意的情况下就给粉碎，不能不要了，本来一次很好的旅行，却被这1800元的天价药弄得一点心情没有了，本来要去西双版纳的，不得不提前回北京，希望有关部门可以治理这种天价药材，整治旅游乱象，为了云南的旅游业，希望有关部门高度重视，本人回到北京把我这次云南游如实的告诉大家，让来云南旅游的朋友不要和我一样被骗，,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
祥和商业广场什么时候恢复供水啊,已办理,城建 咨询,W***,2019-07-0313:04,你好，昨天的预通知是今天白天停水到晚上20：00，但是现在都22:00了还没有来水，什么时候才能来呢？,丽江市书记市长信箱,你好，昨天的预通知是今天白天停水到晚上20：00，但是现在都22:00了还没有来水，什么时候才能来呢？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
关系退货后续,已办理,旅游 感谢,李***,2019-06-2510:02,"郑市长您好，关于2019.6.23投诉。在旅游过程中购买的黄龙玉。在投诉前家庭其他成员已和商沟通处理了。本人未及时与家人沟通了解情况，才发帖投诉。商家正在妥善处理解决。通过退货的事情明确了云南旅游改革的决心及对消费者的承诺，给商家造成的影响表示歉意，感谢各级政府,领导的积极帮助，也打扰了郑市长，深表歉意！希望云南越来越好！",丽江市书记市长信箱,"郑市长您好，关于2019.6.23投诉。在旅游过程中购买的黄龙玉。在投诉前家庭其他成员已和商沟通处理了。本人未及时与家人沟通了解情况，才发帖投诉。商家正在妥善处理解决。通过退货的事情明确了云南旅游改革的决心及对消费者的承诺，给商家造成的影响表示歉意，感谢各级政府,领导的积极帮助，也打扰了郑市长，深表歉意！希望云南越来越好！","
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
黄龙玉退货,已办理,旅游 求助,李***,2019-06-2410:18,尊敬的领导：   您好6月12日本人报了昆明-大理-丽江-香格里拉8天7晚纯玩零购物的行程，期间在丽江市古城区民主路203号维客购物广场二楼于6月16日购买黄龙玉貔貅一件16800元，黄龙玉手镯两件分别13900元和26800元，回程后经业内人士鉴定，价钱虚高，现物品证件齐全，现在希望领导能够帮忙处理退货退款，万分感谢。,丽江市工商局,尊敬的领导：   您好6月12日本人报了昆明-大理-丽江-香格里拉8天7晚纯玩零购物的行程，期间在丽江市古城区民主路203号维客购物广场二楼于6月16日购买黄龙玉貔貅一件16800元，黄龙玉手镯两件分别13900元和26800元，回程后经业内人士鉴定，价钱虚高，现物品证件齐全，现在希望领导能够帮忙处理退货退款，万分感谢。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
七彩云南泸沽湖之行,已办理,旅游 感谢,W***,2019-06-2216:37,尊敬的领导:        万分感谢您在百忙之中对我们《投诉藏医藏药》问题进行了处理解决。        此事情的发生其实也不能全怪他们，是我自愿在拍照玩的时候买的。        现在事情已经解决，各个工作人员解决问题非常及时高效，山南村村民合作社对我已进行了全额退款处理。非常感谢，钱已经收到。由于自己对藏医藏药方面不懂，给自己带来了不便，也为合作社带来麻烦。        此外对泸沽湖所有行程很满意，也非常感谢各个工作人员帮忙及时处理，此次旅行非常开心，特别是导游的一路讲解，也有很大收获，旅行社和导游都安排得非常的好，希望有机会还能回到云南旅行！,丽江市书记市长信箱,尊敬的领导:        万分感谢您在百忙之中对我们《投诉藏医藏药》问题进行了处理解决。        此事情的发生其实也不能全怪他们，是我自愿在拍照玩的时候买的。        现在事情已经解决，各个工作人员解决问题非常及时高效，山南村村民合作社对我已进行了全额退款处理。非常感谢，钱已经收到。由于自己对藏医藏药方面不懂，给自己带来了不便，也为合作社带来麻烦。        此外对泸沽湖所有行程很满意，也非常感谢各个工作人员帮忙及时处理，此次旅行非常开心，特别是导游的一路讲解，也有很大收获，旅行社和导游都安排得非常的好，希望有机会还能回到云南旅行！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
投诉藏医藏药,已办理,旅游 投诉,W***,2019-06-2121:06,尊敬的领导:         您好！         2019年6月15日至6月21日，报云南未来国际旅行社七天六夜纯游玩团途中，6月18日泸沽湖行程至丽江游玩时，摩梭人导游在结束泸沽湖旅游景点后，带领我们前往村民藏药合作社了解藏药，在藏药处还设有两位在当地德高望重的藏医，说可以通过手相看病，并且很准，藏医扎西-尼玛诊治时说我宫寒、内分泌失调、气血不足，肝火旺盛等等症状，如果不尽早治疗，后期还会导致不孕不育。 由于医生说我病情这么严重，其他药物不一定能够治疗，我一听这么严重，加上对藏药的信赖，着急忙慌的询问治疗方法，并购买了一个疗程（一个月）藏药治疗。同行的伙伴（男）也请藏医进行了诊断，并也购买一个疗程（一个月）藏药治疗。我俩诊断均为两个疗程用药（两个月）。因当时想看看效果，均购买了一个疗程用药，共花费1950元。当时所有药物均打成粉末。         旅行结束后，想查查所开药物功效，却发现许多药材查不到，并且像松露、鬼臼等药材价格与药店相差较大，感觉自己被骗了。这是第一次前往云南旅游，原本怀揣着对云南美好的向往，抱着对少数民族风情文化的追崇，去到美丽的七彩云南。近年来听说云南旅游业整治很到位，却不曾想还会遇见这样的情况，实在是感觉怕了。在很多人的印象里，藏医藏药都是很值得大家信赖的，如果都遇见这样的情况，肯定会影响大家对云南的美好印象，以及对藏药的良好声誉。还请领导能够重视一下类似事件，万分感谢。,丽江市书记市长信箱,尊敬的领导:         您好！         2019年6月15日至6月21日，报云南未来国际旅行社七天六夜纯游玩团途中，6月18日泸沽湖行程至丽江游玩时，摩梭人导游在结束泸沽湖旅游景点后，带领我们前往村民藏药合作社了解藏药，在藏药处还设有两位在当地德高望重的藏医，说可以通过手相看病，并且很准，藏医扎西-尼玛诊治时说我宫寒、内分泌失调、气血不足，肝火旺盛等等症状，如果不尽早治疗，后期还会导致不孕不育。 由于医生说我病情这么严重，其他药物不一定能够治疗，我一听这么严重，加上对藏药的信赖，着急忙慌的询问治疗方法，并购买了一个疗程（一个月）藏药治疗。同行的伙伴（男）也请藏医进行了诊断，并也购买一个疗程（一个月）藏药治疗。我俩诊断均为两个疗程用药（两个月）。因当时想看看效果，均购买了一个疗程用药，共花费1950元。当时所有药物均打成粉末。         旅行结束后，想查查所开药物功效，却发现许多药材查不到，并且像松露、鬼臼等药材价格与药店相差较大，感觉自己被骗了。这是第一次前往云南旅游，原本怀揣着对云南美好的向往，抱着对少数民族风情文化的追崇，去到美丽的七彩云南。近年来听说云南旅游业整治很到位，却不曾想还会遇见这样的情况，实在是感觉怕了。在很多人的印象里，藏医藏药都是很值得大家信赖的，如果都遇见这样的情况，肯定会影响大家对云南的美好印象，以及对藏药的良好声誉。还请领导能够重视一下类似事件，万分感谢。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
为深入基层心系百姓一心为民的好同志屈春国点赞,已办理,旅游 感谢,Q***,2019-06-1216:21,郑市长您好，首先向您表示感谢，感谢您领导下的丽江市市政府的工作人员，在我投诉后都能第一时间回应我，帮我排忧解难。尤其要表扬一下丽江市市场监督管理局食品流通科科长屈同志，在我投诉在丽江某酒吧喝到三无产品的啤酒后，屈科长当即表示晚上下班后他会加班突击检查我所举报的酒吧，最终检查的结果是我喝到的酒不是三无产品，人家酒吧也是依法依规经营，并在当天晚上9点多，检查结束后第一时间向我公示了他们在现场所拍到的证据，向我电话耐心解释并非三无产品的原因，为此我被屈科长这种为人民服务，尽职尽责的精神所感动，当我表示要写一封感谢信和做一面锦旗寄到其工作单位表示感谢的时候，却被屈科长委婉拒绝，他说这样做是他的责任和应该做的，我如果寄感谢信和锦旗他总感觉过不了自己良心那一关，一位如此为民办事，有责任心的公务人员能说出这么诚恳的话为此我表示非常感动。我为丽江市公务人员阳光执法点赞，为向屈科长这样的好同志点赞。,丽江市工商局,郑市长您好，首先向您表示感谢，感谢您领导下的丽江市市政府的工作人员，在我投诉后都能第一时间回应我，帮我排忧解难。尤其要表扬一下丽江市市场监督管理局食品流通科科长屈同志，在我投诉在丽江某酒吧喝到三无产品的啤酒后，屈科长当即表示晚上下班后他会加班突击检查我所举报的酒吧，最终检查的结果是我喝到的酒不是三无产品，人家酒吧也是依法依规经营，并在当天晚上9点多，检查结束后第一时间向我公示了他们在现场所拍到的证据，向我电话耐心解释并非三无产品的原因，为此我被屈科长这种为人民服务，尽职尽责的精神所感动，当我表示要写一封感谢信和做一面锦旗寄到其工作单位表示感谢的时候，却被屈科长委婉拒绝，他说这样做是他的责任和应该做的，我如果寄感谢信和锦旗他总感觉过不了自己良心那一关，一位如此为民办事，有责任心的公务人员能说出这么诚恳的话为此我表示非常感动。我为丽江市公务人员阳光执法点赞，为向屈科长这样的好同志点赞。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
来自北京游客的感谢信,已办理,旅游 感谢,金***,2019-06-1118:40,2019年5月15日， 我曾在留言板上写了一条关于《我们在丽江到底还能不能买特产？》的留言，讲述了我们在丽江买的腊肉在机场安检被没收的不愉快经历。 第二天我很快就收到了来自丽江机场安检处的来电，向我们了解了事情的经过，但最后并没有给我们满意的结果。 我们当时以为此事就不了了之了。但是， 6月10日，我们又收到丽江市市场监督管理局食品流通科屈春国科长的来电，他详细地询问了事情的经过，我们也如实地反应了情况。屈科长在与我们的沟通过程中不厌其烦，任劳任怨，很快使整个事情得到了圆满的解决， 让我们感到在云南丽江旅游时留下的一点遗憾瞬间变成了感激和难忘的心情。在此，我们衷心感谢云南丽江市政府的领导、丽江市市场监督管理局的领导和市场监督管理局食品流通科屈春国科长，把普通百姓的利益放在第一位，能够倾听百姓的声音，真正地做到了以民为本，以民为先。有机会我们还会到云南丽江这个美丽的城市游玩，祝愿丽江旅游事业发展得越来越好！,丽江市工商局,2019年5月15日， 我曾在留言板上写了一条关于《我们在丽江到底还能不能买特产？》的留言，讲述了我们在丽江买的腊肉在机场安检被没收的不愉快经历。 第二天我很快就收到了来自丽江机场安检处的来电，向我们了解了事情的经过，但最后并没有给我们满意的结果。 我们当时以为此事就不了了之了。但是， 6月10日，我们又收到丽江市市场监督管理局食品流通科屈春国科长的来电，他详细地询问了事情的经过，我们也如实地反应了情况。屈科长在与我们的沟通过程中不厌其烦，任劳任怨，很快使整个事情得到了圆满的解决， 让我们感到在云南丽江旅游时留下的一点遗憾瞬间变成了感激和难忘的心情。在此，我们衷心感谢云南丽江市政府的领导、丽江市市场监督管理局的领导和市场监督管理局食品流通科屈春国科长，把普通百姓的利益放在第一位，能够倾听百姓的声音，真正地做到了以民为本，以民为先。有机会我们还会到云南丽江这个美丽的城市游玩，祝愿丽江旅游事业发展得越来越好！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
谁来为我的损失买单？,已办理,旅游 投诉,Q***,2019-06-0214:37,郑市长您好，我是一名青岛来丽江旅游的游客，在丽江古城景区内，花480元买了六块腊肉打算回家送朋友，买之前商家未提前告知腊肉等肉食品带不上飞机，走时上飞机过安检前被机场工作人员告知腊肉不能直接带上飞机也不可以托运，我因为工作原因经常往返于国内外，对于肉和水果不可以带到国外是知道的，可国内不允许带，我还是第一次碰到，但工作人员不让带所以我也自认倒霉认了，480元的腊肉白白扔在了机场，过完安检后发现机场内的商场有卖腊肉的，于是就问销售人员，为什么机场外的腊肉过安检不行，你们古城内的腊肉就可以销售带上飞机？工作人员微微一笑，说不知道。到了昆明后我发现昆明机场内也有卖腊肉的，于是我便报着试试看的心理在昆明机场安检外的超市花800元购买了两块腊肉，结果成功过了安检，于是我就百思不得其解了，一系列问题迎面而来，请问一下市长为什么同属一个省份的丽江机场不让带?昆明机场就让带? 为什么丽江机场外买的腊肉不可以带？机场内买的腊肉就可以带上飞机？为什么工商管理部门和机场没有在古城内和机场醒目位置分别张贴相关提示如谨慎购买肉食品因为带不上飞机等一系列的告示，起到提醒游客等一系列动作，请问一下谁来为我的损失买单？,丽江市工商局,郑市长您好，我是一名青岛来丽江旅游的游客，在丽江古城景区内，花480元买了六块腊肉打算回家送朋友，买之前商家未提前告知腊肉等肉食品带不上飞机，走时上飞机过安检前被机场工作人员告知腊肉不能直接带上飞机也不可以托运，我因为工作原因经常往返于国内外，对于肉和水果不可以带到国外是知道的，可国内不允许带，我还是第一次碰到，但工作人员不让带所以我也自认倒霉认了，480元的腊肉白白扔在了机场，过完安检后发现机场内的商场有卖腊肉的，于是就问销售人员，为什么机场外的腊肉过安检不行，你们古城内的腊肉就可以销售带上飞机？工作人员微微一笑，说不知道。到了昆明后我发现昆明机场内也有卖腊肉的，于是我便报着试试看的心理在昆明机场安检外的超市花800元购买了两块腊肉，结果成功过了安检，于是我就百思不得其解了，一系列问题迎面而来，请问一下市长为什么同属一个省份的丽江机场不让带?昆明机场就让带? 为什么丽江机场外买的腊肉不可以带？机场内买的腊肉就可以带上飞机？为什么工商管理部门和机场没有在古城内和机场醒目位置分别张贴相关提示如谨慎购买肉食品因为带不上飞机等一系列的告示，起到提醒游客等一系列动作，请问一下谁来为我的损失买单？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
为何取消两年的党龄？,已办理,政务 求助,c***,2019-05-2419:04,尊敬的郑市长：感谢你在百忙之中浏览我的留言，我是丽江市孤儿学校的一名教师，2014年我们四个同事申请入党，转正时间是2016年11月7日，期间我们都按入党流程严格进行的，由于学校支部与上级组织业务对接上存在疏忽，导致，入党申请书内容不完善，4月初接到学校支部通知，不算入党了，程序不合格，期间我们也积极参加各种支部活动，也交纳了党费，请求郑市长给予解决为盼！,丽江市书记市长信箱,尊敬的郑市长：感谢你在百忙之中浏览我的留言，我是丽江市孤儿学校的一名教师，2014年我们四个同事申请入党，转正时间是2016年11月7日，期间我们都按入党流程严格进行的，由于学校支部与上级组织业务对接上存在疏忽，导致，入党申请书内容不完善，4月初接到学校支部通知，不算入党了，程序不合格，期间我们也积极参加各种支部活动，也交纳了党费，请求郑市长给予解决为盼！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
我们在丽江到底还能不能买特产？,已办理,交通 投诉,金***,2019-05-1516:07,丽江市长： 您好！    我是一名来自北京的游客，于5月6日-5月14日期间在丽江旅游。    我于5月13日在丽江古城购买了一块700克左右的火腿，当时我们是要求店家进行真空密封包装，并与店家确认再三是否能带上飞机，得到肯定答复后，才购买。但是5月14日清晨我们坐飞机前，经过安检，工作人员将真空密封包装的火腿拿出，告诉我们这个火腿既不能随身带上飞机，也不能托运， 他说这个火腿“不是由正规厂商生产的，不允许携带”。我们经常坐飞机，去过很多机场，只要是经过真空密封包装的风干肉类，都可以携带。 但由于当时害怕耽误后面旅客的时间， 我们只能匆匆将真空密封包装的火腿留给了安检人员。   现在我们想知道：1. 没有液体，经过腌制风干并真空密封包装的火腿肉为何不能在丽江机场带上飞机或进行托运？ 丽江机场根据哪些明文标准来评判该肉类是正规厂家生产还是不正规厂家生产？国家的政策是大力发展中小企业，让中小企业活起来， 难道从丽江古城商店购买的经过真空密封包装过的云南火腿就不算正规厂家并且不允许带上飞机的吗？2. 火腿腊肉是云南特产之一，相信许多游客都会在古城游玩时购买。如果按照该安检人员所说， 加上丽江客流量之大，被拦下的游客应该是不计其数，丽江机场甚至是丽江政府是否早就应该发现此问题，有没有在机场或其它场所提早进行宣传和提醒乘客：哪种肉类不允许随身带上飞机或不允许托运，以让旅客提早做好安排？3. 如果丽江机场要求如此严格，客流量又如此之大，丽江机场有没有为众多不知情的旅客提供解决方案： 比如在机场设置服务站点， 供旅客将无法随身带上飞机或托运的物品进行保管，快递或邮寄服务，以减少旅客不必要的经济损失？4. 机场安检没收的食品和其它物品， 最后到底落入何处？    游客到丽江旅游，购买当地土特产，本来既提高了旅游愉悦体验，又促进了丽江的经济发展。但是我们万万没想到，我们在丽江一边消费，丽江机场又一边以各种理由莫名其妙地进行阻拦和没收，让我们游客猝不及防，不得不自己承担经济损失，遗憾离开，这一点实在令人不满。   请丽江机场相关领导作出答复，谢谢！,丽江市工商局,丽江市长： 您好！    我是一名来自北京的游客，于5月6日-5月14日期间在丽江旅游。    我于5月13日在丽江古城购买了一块700克左右的火腿，当时我们是要求店家进行真空密封包装，并与店家确认再三是否能带上飞机，得到肯定答复后，才购买。但是5月14日清晨我们坐飞机前，经过安检，工作人员将真空密封包装的火腿拿出，告诉我们这个火腿既不能随身带上飞机，也不能托运， 他说这个火腿“不是由正规厂商生产的，不允许携带”。我们经常坐飞机，去过很多机场，只要是经过真空密封包装的风干肉类，都可以携带。 但由于当时害怕耽误后面旅客的时间， 我们只能匆匆将真空密封包装的火腿留给了安检人员。   现在我们想知道：1. 没有液体，经过腌制风干并真空密封包装的火腿肉为何不能在丽江机场带上飞机或进行托运？ 丽江机场根据哪些明文标准来评判该肉类是正规厂家生产还是不正规厂家生产？国家的政策是大力发展中小企业，让中小企业活起来， 难道从丽江古城商店购买的经过真空密封包装过的云南火腿就不算正规厂家并且不允许带上飞机的吗？2. 火腿腊肉是云南特产之一，相信许多游客都会在古城游玩时购买。如果按照该安检人员所说， 加上丽江客流量之大，被拦下的游客应该是不计其数，丽江机场甚至是丽江政府是否早就应该发现此问题，有没有在机场或其它场所提早进行宣传和提醒乘客：哪种肉类不允许随身带上飞机或不允许托运，以让旅客提早做好安排？3. 如果丽江机场要求如此严格，客流量又如此之大，丽江机场有没有为众多不知情的旅客提供解决方案： 比如在机场设置服务站点， 供旅客将无法随身带上飞机或托运的物品进行保管，快递或邮寄服务，以减少旅客不必要的经济损失？4. 机场安检没收的食品和其它物品， 最后到底落入何处？    游客到丽江旅游，购买当地土特产，本来既提高了旅游愉悦体验，又促进了丽江的经济发展。但是我们万万没想到，我们在丽江一边消费，丽江机场又一边以各种理由莫名其妙地进行阻拦和没收，让我们游客猝不及防，不得不自己承担经济损失，遗憾离开，这一点实在令人不满。   请丽江机场相关领导作出答复，谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
云南泸沽湖旅游投诉已解决,已办理,旅游 感谢,曼***,2019-05-0521:51,关于泸沽湖旅游投诉已妥善解决，感谢丽江市政府领导们的辛苦工作及丽江当地导游的热心服务，希望能够减少对当地居民和导游的影响,丽江市书记市长信箱,关于泸沽湖旅游投诉已妥善解决，感谢丽江市政府领导们的辛苦工作及丽江当地导游的热心服务，希望能够减少对当地居民和导游的影响,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
泸沽湖旅游家访被骗,已办理,旅游 投诉,曼***,2019-05-0215:18,我们是2019年4月28日跟团来到丽江4月29日早跟一位叫丹布导游乘车从丽江出发车牌云R95966的藏族司机一起去的泸沽湖，4月29日早上进行的是走访当地摩梭人我们来到阿苏家，一路上导游告诉我们走的是扶贫线，极力推荐我们买银器，期间不许看手机不许跟其他游客交流，我们进了当地住户阿苏家里她每句话都围绕银器，忽悠我们购买了4555元的银器（一把梳子一个银碗），完了之后又带我们去当地村落实际上就是一个临时搭建的不起眼的售卖药材中心，用威逼利诱的方式说他不能出来白跑他和司机大叔也要养家糊口然后用各种人情讲价对得起游客的方式忽悠我们购买了将近4000元的药材。我刚刚在网上发现有跟我一莫一样的情况，才知道受骗了。希望您看到之后能够关注，我们希望能够多次来云南旅游，而不担心被套路。谢谢您让您在百忙之中还要处理这样微小其微的我的投诉，期待您能给我一个满意的答复。,丽江市旅游发展委员、丽江市泸沽湖省级旅游区管理委员会,我们是2019年4月28日跟团来到丽江4月29日早跟一位叫丹布导游乘车从丽江出发车牌云R95966的藏族司机一起去的泸沽湖，4月29日早上进行的是走访当地摩梭人我们来到阿苏家，一路上导游告诉我们走的是扶贫线，极力推荐我们买银器，期间不许看手机不许跟其他游客交流，我们进了当地住户阿苏家里她每句话都围绕银器，忽悠我们购买了4555元的银器（一把梳子一个银碗），完了之后又带我们去当地村落实际上就是一个临时搭建的不起眼的售卖药材中心，用威逼利诱的方式说他不能出来白跑他和司机大叔也要养家糊口然后用各种人情讲价对得起游客的方式忽悠我们购买了将近4000元的药材。我刚刚在网上发现有跟我一莫一样的情况，才知道受骗了。希望您看到之后能够关注，我们希望能够多次来云南旅游，而不担心被套路。谢谢您让您在百忙之中还要处理这样微小其微的我的投诉，期待您能给我一个满意的答复。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
丽江云杉快运乱收费,已办理,交通 投诉,丽***,2019-04-2610:03,昨天去云杉快运取件，被收“保管费”有所疑问，在人民网上向市长留言，并提出了5个疑问。今天又去云杉快运取件了。到了取件处认真找了一下，发现确实有收费标准在公示，我没看到是因为我的视力问题。用手机放大了照下来仔细看了一下，在云杉快运收费项目及标准中，第8条：到达货物取货手续费（保管费等），每日2-4元/件（丽江），但是新的疑问又有了：1、这次取的是2件物品，按照制度上所写明的最多是要支付8元的保管费，为何工作人员随口就是10元？（有支付宝付款证明）云杉快运是否存在乱收费的问题？2、在办理托运业务的时候不告知（未在托运申请单上注明）有“货物取货费（保管费等）”，而在取货点才“公示”，是否属于强制消费？3、在收费公示中虽然注明了每日2-4元/件，但是这个“每日”的计算方法是什么？行政拘留不都是从入所的次日才算吗？是不是需要明确一下？收费不是不可以，但是要告知在前，要收在明处，希望市长给予关注！,丽江市交通运输局,昨天去云杉快运取件，被收“保管费”有所疑问，在人民网上向市长留言，并提出了5个疑问。今天又去云杉快运取件了。到了取件处认真找了一下，发现确实有收费标准在公示，我没看到是因为我的视力问题。用手机放大了照下来仔细看了一下，在云杉快运收费项目及标准中，第8条：到达货物取货手续费（保管费等），每日2-4元/件（丽江），但是新的疑问又有了：1、这次取的是2件物品，按照制度上所写明的最多是要支付8元的保管费，为何工作人员随口就是10元？（有支付宝付款证明）云杉快运是否存在乱收费的问题？2、在办理托运业务的时候不告知（未在托运申请单上注明）有“货物取货费（保管费等）”，而在取货点才“公示”，是否属于强制消费？3、在收费公示中虽然注明了每日2-4元/件，但是这个“每日”的计算方法是什么？行政拘留不都是从入所的次日才算吗？是不是需要明确一下？收费不是不可以，但是要告知在前，要收在明处，希望市长给予关注！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
在寄递业务中发现的乱收费现象问题,已办理,环保 建言,丽***,2019-04-2514:51,尊敬的市长：今天，接到丽江交通集团云杉快递的电话（15770406968）称有一份快递到了叫我去取，对方提醒要带好自己的身份证，之后就挂电话了。接到电话后立即赶往云杉快递（从接到电话到取件，整个过程不超20分钟）验证完信息后对方告知要收取2元的保管费。在向对方索要发票后（手撕发票）支付了保管费。虽然钱不多，但是本人对此有几点疑问：1、在云杉物流货物托运申请单中未注明有所谓“保管费事项”，不知丽江云杉快递取件点的收费依据是什么？至少本人未在取件点发现有收费标准公示；2、在办理快递业务时是在云杉物流（永胜）站办理的，已支付了托运费15元，取件时是在丽江站，不知这二个站点是否都同属于一家快递公司？若是属于同一家公司，不知为何在办理业务时无人提及或公示“到站自取”还需支付“保管费”的事项？3、所谓“保管费”是否有保管时限的限制，是否只要放进去“存了”就要收费？ 4、在未通知当事人的情况下，就将快递放置存放点寄存收取所谓的“保管费”是否存在强制消费？5、如果这所谓的“保管费”本就不是合法的，那为何会长期存在？是个人行为？公司行为？还是监管漏洞？我的同事在以前通过云杉快递寄东西回家时也发生过类似的情况，其从丽江寄行李到永胜，也是提前支付了运费，同样是立即取货，但是仍然需支付了180多元的“保管费”后才拿到行李。相信这样的事还有很多，大家都不愿意把时间花在这点小钱上，也不想追究，但个案虽小，经不起量大啊！ 收费不是不可以，但是要收在明处，希望市长给予关注！,丽江市交通运输局,尊敬的市长：今天，接到丽江交通集团云杉快递的电话（15770406968）称有一份快递到了叫我去取，对方提醒要带好自己的身份证，之后就挂电话了。接到电话后立即赶往云杉快递（从接到电话到取件，整个过程不超20分钟）验证完信息后对方告知要收取2元的保管费。在向对方索要发票后（手撕发票）支付了保管费。虽然钱不多，但是本人对此有几点疑问：1、在云杉物流货物托运申请单中未注明有所谓“保管费事项”，不知丽江云杉快递取件点的收费依据是什么？至少本人未在取件点发现有收费标准公示；2、在办理快递业务时是在云杉物流（永胜）站办理的，已支付了托运费15元，取件时是在丽江站，不知这二个站点是否都同属于一家快递公司？若是属于同一家公司，不知为何在办理业务时无人提及或公示“到站自取”还需支付“保管费”的事项？3、所谓“保管费”是否有保管时限的限制，是否只要放进去“存了”就要收费？ 4、在未通知当事人的情况下，就将快递放置存放点寄存收取所谓的“保管费”是否存在强制消费？5、如果这所谓的“保管费”本就不是合法的，那为何会长期存在？是个人行为？公司行为？还是监管漏洞？我的同事在以前通过云杉快递寄东西回家时也发生过类似的情况，其从丽江寄行李到永胜，也是提前支付了运费，同样是立即取货，但是仍然需支付了180多元的“保管费”后才拿到行李。相信这样的事还有很多，大家都不愿意把时间花在这点小钱上，也不想追究，但个案虽小，经不起量大啊！ 收费不是不可以，但是要收在明处，希望市长给予关注！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
关于摩梭族银梳子投诉已妥善沟通解决的声明,已办理,旅游 感谢,谦***,2019-04-2415:27,在市领导的帮助与协调下，已与商家完成协商与沟通，问题已得到妥善处理,丽江市泸沽湖省级旅游区管理委员会,在市领导的帮助与协调下，已与商家完成协商与沟通，问题已得到妥善处理,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
